SystematicName	StandardName	Aliases	Timepoint1	Timepoint2	Timepoint3	Timepoint4	Timepoint5	Timepoint6	Timepoint7	Timepoint8	Timepoint9	Timepoint10	Timepoint11	Timepoint12	Timepoint13	Timepoint14	Timepoint15
YGR171C	MSM1	-	954.2341393	718.7464385	763.912235	693.7181901	709.5374189	644.0024423	720.4663412	805.8675915	871.8669367	803.2160768	691.9036842	719.1653432	763.7374955	780.7183887	827.6201175
YAL010C	MDM10	FUN37	1056.559838	747.2305553	747.1412337	715.3746506	645.8357191	630.3519334	729.2023613	768.1935594	771.7914686	734.0975223	739.9434191	754.3928875	761.5225643	726.1247262	795.1741845
YKL166C	TPK3	-	1609.733994	2247.169684	2310.34864	2100.496296	2197.227778	1996.747257	2246.266197	2228.489111	2204.443065	2085.140201	1946.672882	1948.684562	2026.446006	1947.746574	1873.756099
YDR078C	SHU2	-	1840.607058	1597.307774	1624.222275	1315.099114	1360.668529	1318.773863	1248.028979	1349.718699	1393.695141	1339.247437	1234.003981	1202.12434	1178.748993	1156.597367	1161.536777
YDR182W	CDC1	ESP2|DSR1|DSC1	2573.574554	2275.296791	1808.778245	2546.274918	2897.818041	3014.32457	2933.50726	2815.172605	2578.3735	2604.401253	2819.738895	2804.856966	3020.226181	3215.710787	3240.690105
YML074C	FPR3	NPI46	10906.90281	11184.98756	12268.99344	11525.54152	10686.8665	10383.23308	10211.7993	10260.53254	11098.87556	10601.32027	10786.71053	10242.45601	10210.08081	10000.45565	9745.351951
YAL064W	-	-	349.3156252	325.7056525	362.0332001	328.4813579	316.4750355	310.9876535	325.0298555	266.1898063	295.7811251	295.2329437	282.1114915	277.5850188	280.6751368	294.4172119	270.9696867
YJR151W-A	-	-	335.810562	294.7934986	326.6860004	371.2019959	321.6118347	451.0252745	379.3691732	295.1430829	343.5510465	335.9003772	324.001769	319.4944419	336.6288441	398.4273181	339.4251835
YMR019W	STB4	-	2033.190142	2122.191361	2108.605967	2046.269469	2038.143101	2207.385608	2122.612262	2178.407398	2074.91794	1917.135259	1966.817671	1914.874736	1916.55682	1755.49284	1843.299843
YNR011C	PRP2	RNA2	721.8108787	691.8980814	776.3678082	764.3362748	725.6401579	710.1438289	766.8078489	724.916661	734.1702908	695.4292326	741.0005083	683.3671692	683.6005533	697.0164597	689.8276706
YGR127W	-	-	3703.463843	2267.017764	1824.735351	1052.857381	885.2094458	888.7128849	1016.647595	1009.20384	1115.6876	1091.049623	1126.56234	1037.010371	1035.432506	1030.54249	993.2011319
YLL002W	RTT109	REM50|KIM2	1532.919776	1155.832204	1817.888887	1603.119055	1955.103785	2163.128061	1817.371125	1328.255054	1588.743393	1827.711618	1748.215204	1771.720786	1631.22034	1789.948746	1542.540481
YDR363W-A	SEM1	HOD1|DSS1	8932.197323	7958.570935	6617.776421	4636.233546	4290.189888	4523.878463	4836.447239	5406.797807	6237.39767	5686.444264	5359.894716	5369.174758	5802.207857	5745.259065	5836.853177
YBR180W	DTR1	-	441.2582508	469.1649053	616.6762925	575.2194376	554.7684387	772.95246	667.1475489	570.4626735	527.7627079	625.6475243	685.122436	675.1642416	616.8528414	658.7523452	668.1494894
YLL013C	PUF3	-	408.768707	359.7539719	669.4406212	366.1672245	338.593494	485.1493543	494.7906734	374.0820526	399.3024773	445.1813174	428.720515	396.3570851	425.5633847	397.6832376	350.0857501
YLR372W	SUR4	APA1|VBM1|SRE1|ELO3	7742.624186	13273.08802	15298.67297	16043.30549	16927.37847	16720.99414	15219.5732	14665.24884	14714.21433	15180.02998	15866.63444	15834.96281	15562.55611	15363.74441	15682.98721
YGR227W	DIE2	ALG10	1420.315917	1704.260025	2117.325137	2319.327533	2142.410097	1910.333462	1942.953851	2210.917373	2428.653869	2314.88587	2260.782627	2322.904133	2310.167696	2498.053293	2598.283859
YJL216C	-	-	352.0184775	360.4465073	734.9218248	364.4095252	398.3375875	519.6984248	468.8094861	379.7820545	372.3108952	441.4537928	431.1841449	430.0283192	445.1313886	369.3876521	368.912442
YOR037W	CYC2	-	976.4828791	809.3496665	773.8031199	915.1484529	886.7641935	803.9085435	866.1301657	863.3929049	964.1721441	948.2368573	879.5136791	817.6146883	903.1747813	845.8927584	861.2403152
YHL047C	ARN2	TAF1	1139.347626	1586.395986	1794.725419	1218.650002	1045.584808	857.42119	954.3484562	917.6087021	879.8855546	867.6851618	958.4333643	997.3321495	897.3271806	823.140109	829.9116208
YJL133C-A	-	-	8346.667024	3245.166161	900.992612	1063.643843	1567.943165	1878.741177	2170.960514	2366.077991	2811.000667	3219.034656	2866.598716	2890.327209	2906.657913	2593.825246	2814.51769
YDR032C	PST2	-	14679.67519	14423.99309	10867.69078	7939.165429	5983.979975	5478.362643	5628.62699	6055.74161	7021.20808	7502.374914	7675.76334	7566.42796	7796.561817	7867.842832	8266.663953
YER002W	NOP16	-	1028.457084	2389.332329	3534.877259	3475.741476	3180.949525	2961.650697	2882.834659	2959.990426	2934.820095	2815.567767	2807.108528	2677.038291	2446.448978	2570.807703	2393.147465
YJR108W	ABM1	-	282.0346231	304.5232028	353.4284577	270.4284136	284.3428227	273.5921008	269.389606	239.5134135	259.1914577	293.1926005	296.3067317	259.9885472	261.2417588	247.0501437	260.5017649
YJL014W	CCT3	TCP3|BIN2	5782.636966	7191.491584	6747.707967	6966.804292	6875.492679	6895.146781	7354.372681	7109.532863	7573.548593	7785.909056	7595.96636	7346.805594	7867.445431	7523.318083	8000.192591
YCR033W	SNT1	-	2381.212668	2364.160406	2766.241703	2421.255032	2464.619039	3002.687219	2953.290321	2594.434544	2517.516121	2589.740575	2668.673841	2637.480526	2646.09391	2453.588872	2535.870395
YER045C	ACA1	-	1289.154066	1295.880505	1502.870804	1151.982055	1101.461095	1392.532616	1309.6887	1053.235594	1029.71913	1154.750387	1241.339347	1090.881945	1007.53042	1081.967669	1013.335099
YOR126C	IAH1	-	1911.099091	1642.896194	1707.960379	1775.933174	1622.364392	1148.524034	1131.290726	1587.979514	1967.41014	1755.115736	1586.270457	1424.779955	1510.457488	1498.791768	1519.601936
YJL047C	RTT101	CULC|CUL8	1247.982649	946.2537314	963.1465696	821.8013991	779.2929641	589.5626273	657.4960384	718.96724	800.6810862	690.9816322	706.5722211	632.9787182	646.6714469	668.1987076	670.1207828
YLR340W	RPP0	RPL10E	26493.71149	26914.50146	26641.94745	27217.70901	26751.61825	27203.96235	27486.64496	27093.2513	26724.12605	27296.73343	27208.03029	27443.10663	26668.34702	26976.44057	26922.79561
YLR193C	UPS1	-	1755.024273	1322.767377	1324.042631	1461.349991	1547.004223	1519.490204	1590.498163	1497.775195	1523.767835	1516.937617	1514.93546	1526.801751	1552.260451	1435.593387	1496.038503
YOR108W	LEU9	-	2209.514985	5393.687355	7568.531713	8314.958082	8334.680247	8566.727029	8727.805152	8283.091419	7963.64359	7702.893091	7886.96184	7762.745589	7666.169081	7397.129928	7288.831565
YEL032W	MCM3	-	3851.756624	3169.008123	4952.837409	4679.933443	3018.559117	1580.595087	1383.033981	2623.58962	3650.721631	3190.847778	2782.473565	2445.584394	2653.86492	2665.457732	2686.92186
YBL016W	FUS3	DAC2	1245.273542	1600.878313	1712.085919	2055.382297	1833.035825	1577.715673	1614.834583	1415.337345	1570.919397	1703.822885	1796.27847	1815.523379	1713.187838	1521.219521	1536.387112
YAR002C-A	ERP1	-	5955.577555	7750.522722	10105.709	10971.84877	12236.52035	12175.67003	11193.68122	9425.209403	9003.656017	9357.850906	10148.15042	10566.19218	10216.32956	9935.506886	10025.10613
YPL179W	PPQ1	SAL6	3913.991055	4850.949561	4790.990588	5633.596782	5974.684462	5551.103891	5500.629243	4794.612206	4546.933262	5058.934684	4878.53353	5014.691783	5043.671428	4914.115316	5152.165501
YBR129C	OPY1	-	1499.651747	1131.522432	1200.017595	1068.583051	1154.133862	840.2131956	881.7526786	1064.296123	1213.287328	1063.126797	915.079291	1004.580262	1069.456553	1154.316387	1053.973999
YER034W	-	-	1165.087088	1362.814528	1229.457786	952.7300905	788.5845838	749.4105048	915.430526	949.2459539	919.303401	824.4154915	825.4554617	811.6968232	930.2860786	845.1911692	845.1880037
YML060W	OGG1	-	658.2806823	1131.436518	1524.309516	2379.665451	2850.273986	2829.288076	2118.872369	1518.849387	1488.792172	2136.861936	2163.81255	2106.497952	1930.28974	2174.860146	1998.468844
YCL001W	RER1	-	4215.49624	5421.795858	5353.958058	6931.081619	7982.837441	7891.269278	7065.049557	5779.22541	5197.291899	5891.419368	6278.105581	6540.007523	6643.413042	6647.775847	6746.001429
YOL015W	IRC10	-	255.2510065	312.3193628	373.228312	364.5502484	375.229719	424.7129094	391.6010818	392.4549941	330.3188132	408.5451206	348.2033575	340.6479028	354.3002911	336.3429461	347.7169183
YLR218C	-	CMC3	1012.984721	470.242866	315.7339511	231.6111945	268.3787784	220.5422535	274.4870791	354.8592071	411.7085027	390.7383442	360.684622	366.9930925	391.0382879	381.4807778	420.6715823
YPR047W	MSF1	-	867.8818533	450.3250394	497.719015	405.7083325	413.8551926	407.2060225	433.4175442	485.266303	550.0188335	502.4465354	487.6948718	458.4112374	510.7379959	513.1880992	509.463758
YOR154W	SLP1	-	1347.065118	2125.492581	2309.855725	2351.725086	2165.810293	1864.899232	1932.353438	1964.315329	1979.373705	1768.843454	1708.785534	1667.204572	1843.887126	1681.701145	1768.178967
YGL100W	SEH1	-	2409.203637	2435.350497	2375.294123	2419.617791	2413.4021	2511.779846	2520.734094	2676.454568	2695.783124	2563.079193	2479.056465	2499.69494	2449.60327	2234.053746	2280.767478
YAR064W	-	-	195.8998915	198.3654839	250.9361301	214.3134004	209.24425	198.0564098	185.1974976	192.8602126	211.370965	175.1009209	192.1647078	187.5531697	174.9403838	177.3871487	190.2930881
YDR388W	RVS167	-	9084.18173	8734.642454	6987.41418	5398.247591	4995.001493	5168.305896	5605.109868	5882.195672	7010.799731	6872.964549	6793.285325	6418.243256	6790.685022	6651.613494	6933.899647
YLR203C	MSS51	-	4067.543835	3035.252565	2308.965948	2608.912827	2737.299673	2533.658449	2851.947108	3105.544879	3213.880214	3191.130264	3139.413172	2973.171055	3233.047105	3136.601794	3248.69059
YLR215C	CDC123	-	1747.961578	2033.223441	2254.210964	1932.824367	1718.535339	1620.849294	1600.075721	1634.127363	1708.134525	1627.462582	1589.69282	1484.990831	1466.613282	1490.473631	1507.456069
YER187W	-	-	450.3445765	341.9545427	371.123972	356.6705753	358.2157771	451.7063486	473.4254409	458.596517	422.0876281	499.0188575	491.1457279	461.6070826	379.8633747	419.3371457	404.2124742
YOR375C	GDH1	DHE4|GDHA|GDH-A|URE1	10227.52118	8598.718275	12346.52745	16285.33355	17241.04392	16895.97205	16967.26576	17476.41561	18049.91324	17117.77593	16392.40814	15395.92161	14425.11794	16557.20855	17050.99354
YLR312C	-	QNQ1	642.8269643	365.2451127	186.3122287	254.6753229	254.2973645	214.4393117	218.4984554	225.171378	249.6266095	224.618662	205.0132252	206.6586831	212.5392926	218.4489013	217.6307137
YFL046W	FMP32	-	1391.751807	1003.27582	1163.257038	1470.43124	1755.330958	1558.9295	1288.262577	1374.656136	1335.14209	1261.494971	1188.051118	1167.922019	1291.587826	1245.709259	1214.365504
YHR066W	SSF1	-	556.7981562	1835.543603	2903.708103	2191.70279	2075.631437	1700.521062	1854.35387	1835.024234	1847.192238	1559.67624	1698.337606	1708.858989	1666.42651	1783.535621	1633.379448
YHR122W	-	-	1298.200963	1641.576675	1762.48823	1630.550634	1524.043736	1624.310282	1668.112361	1800.176234	1817.323676	1694.436777	1590.787595	1530.257992	1625.66197	1562.330678	1581.057585
YHR088W	RPF1	-	846.7876469	2618.575235	4408.402827	3688.423218	3258.246999	3043.78824	2933.644274	2838.880822	2710.350145	2471.362767	2660.128189	2547.70018	2444.864574	2430.203563	2351.788298
YDL171C	GLT1	-	4594.772455	4768.744657	7041.142948	7708.541199	8189.827993	8406.094436	7529.2971	6640.727987	6835.372059	7035.725988	7110.4855	6953.538304	6538.426769	6717.15623	6604.891198
YPL219W	PCL8	-	2036.096971	828.3724485	655.1608321	651.1611734	709.8977621	738.7477295	722.7216082	715.0523362	757.1106883	763.2637068	752.0011423	755.8436267	820.3433839	784.123782	818.8602879
YML094W	GIM5	PFD5	1693.658972	2638.609463	3790.5695	3609.988181	3309.470162	3021.165856	3005.557213	3002.090061	3057.498736	2986.206033	2861.650624	2920.850438	2831.516639	2785.196605	2784.937789
YML054C	CYB2	-	10514.21038	1382.47026	572.5180245	437.1230486	395.3398059	322.2084237	327.560758	377.2143572	394.5453591	335.404217	294.1601297	292.6995579	293.5212372	298.9949909	293.9575687
YBL061C	SKT5	CSD4|CHS4|CAL2	1281.339829	1598.2032	2574.212171	2259.359298	2571.303923	1952.026631	1708.615799	1884.564364	2108.411967	1931.567204	1982.145031	1943.112106	1886.817599	1773.613247	1847.305825
YOL104C	NDJ1	TAM1	218.310065	246.2779909	218.5151288	214.008395	213.463838	176.8381691	173.5482859	183.5363367	194.1842632	188.801656	197.5788489	192.7964456	203.0756936	183.2252394	185.9625348
YER154W	OXA1	PET1402	1759.309338	2168.113449	2039.501797	3007.394822	2982.27283	3391.721924	3792.932719	3965.463124	4299.553839	4108.705827	3895.841702	3444.455375	3724.810207	3716.245211	3842.450839
YGL169W	SUA5	-	1230.561198	2091.999131	2636.681683	2223.956513	1965.509603	1774.151862	1925.294401	1859.158355	1756.686661	1729.417744	1862.485878	1794.217484	1778.057351	1803.055083	1827.465463
YOR236W	DFR1	-	1145.617249	1847.848061	2837.362761	2265.379265	2194.088313	2441.821318	2430.531479	2321.488172	2455.087355	2231.406459	2419.190161	2325.967282	2293.476684	2323.819652	2345.607203
YGR109W-A	-	-	372.8054311	345.521206	338.1262764	294.1621572	323.7620421	298.1227714	303.6098757	360.5939962	351.1860315	285.0657312	314.5293394	341.6935664	312.0864144	306.8165207	301.9998696
YNL273W	TOF1	-	573.7581637	593.4366082	1221.433397	1823.493505	2345.156487	1535.276213	802.6782286	679.8418968	1054.96124	1195.344675	1264.658136	1104.706987	987.1840068	1007.065844	1030.620746
YGR084C	MRP13	-	1188.280573	1197.556909	1021.45207	1351.503094	1427.209184	1235.758505	1520.011945	1688.993034	1624.489476	1472.352997	1372.33951	1354.072175	1631.795095	1558.793093	1587.510935
YNL023C	FAP1	-	1005.912684	1714.393806	2481.920935	2230.104907	1946.256587	1826.104007	1793.225624	1711.441513	1847.800893	1668.196266	1760.954229	1800.976228	1695.571596	1702.649993	1667.781269
YFL068W	-	-	632.5047382	615.742538	946.9057202	779.8436057	773.1684149	995.9949525	897.9606872	815.6541845	800.4693354	889.0949334	962.1074091	946.109797	815.9269036	852.5840196	728.2699891
YKR005C	-	-	411.6427366	471.7178783	413.1236036	423.7768744	478.1407704	378.1980153	351.8798471	371.63822	383.9317406	383.8364163	399.4798949	383.6346572	402.4109905	372.9382499	396.1388497
YNL275W	BOR1	-	1113.328097	1365.599212	1707.451547	1764.484328	1818.063572	1582.45885	1717.283911	1686.886834	1632.338957	1574.898286	1536.605897	1698.736565	1648.625279	1700.545068	1762.097186
YGR016W	-	-	516.6062129	518.6377684	469.9712795	683.6450741	646.7011485	597.8360827	521.0848179	531.8930116	542.1859481	586.1631767	531.4064785	523.8885064	592.441087	567.6974116	577.6187617
YJL206C	-	-	568.7813272	653.8064623	590.1443365	562.6675917	516.3014411	442.097999	405.0721094	411.5986837	400.4356194	408.6649738	442.4280438	401.4291383	373.2077035	359.0960848	408.7777532
YNL052W	COX5A	-	8787.403287	10552.12454	10808.3139	12963.93063	12372.52451	11192.63596	10990.36002	10445.03471	10125.26403	9871.12558	9046.657138	8821.193907	9139.539858	9021.591409	8999.649761
YHR076W	PTC7	-	1086.311774	1081.509038	1046.183242	1202.441734	1460.163281	1346.820036	1380.08885	1354.644754	1300.662211	1249.718813	1191.675935	1282.810534	1317.577853	1429.144535	1472.152355
YKL192C	ACP1	-	10386.5336	10308.2289	9389.439503	8437.356716	8803.327899	9513.464722	9810.833876	9529.538569	10185.42934	10410.38911	10403.81669	10389.51796	10391.68509	10113.97293	10436.26616
YER143W	DDI1	VSM1	2638.339103	1212.026826	926.3438032	808.7270103	875.1568297	834.7489526	1103.990963	1267.227599	1288.67683	1277.914698	1187.155353	1215.777835	1279.280403	1258.735851	1305.376628
YPL175W	SPT14	GPI3|CWH6	590.519646	677.4322447	854.3139305	791.489983	701.6159662	648.0751413	651.1120233	663.5475232	613.3202335	595.7663087	635.8229971	624.1909772	602.3153614	569.1378841	604.7638343
YIR035C	-	-	6355.992667	10799.70745	13707.40848	11762.39089	9854.486062	8623.064801	7805.089983	6647.680432	6465.830352	6470.821608	7151.334535	7125.133497	6787.973234	6048.98953	5921.435059
YBR251W	MRPS5	-	1576.732447	1078.517462	1395.483441	1263.597464	1234.317793	1270.131589	1200.144706	1308.393397	1450.574253	1247.127965	1222.353699	1156.071583	1243.497637	1137.565273	1234.816976
YDL063C	-	-	551.8232295	3712.260183	5197.254189	5227.096928	4779.861577	4656.74619	4890.204073	4603.025372	4337.242743	4141.739251	4418.373967	4267.878995	4291.271849	4161.424011	4108.977916
YOR071C	NRT1	THI71|YOR29-22	1091.448494	1713.693785	1282.284112	1656.932375	1432.910313	1205.659689	1223.173856	1028.712987	1056.801357	1345.871528	1296.821292	1254.70007	1173.551516	1089.660026	1194.635422
YGR252W	GCN5	SWI9|ADA4	1502.10959	1539.05391	1433.023803	1558.165581	1717.429732	2020.726371	2080.392909	1857.267649	1610.248275	1691.73963	1723.885148	1742.185344	1764.403179	1763.934647	1756.397273
YJL166W	QCR8	COR5	12043.5172	11200.47423	10951.62565	12740.81801	12516.82429	11579.19632	11497.50235	11407.39731	11086.21969	10402.57581	9716.351485	9685.092961	10097.95848	10291.62539	10352.13952
YNL073W	MSK1	-	1917.398923	1244.005531	1527.69812	1203.362412	1376.713208	1540.048542	1596.434684	1405.991346	1622.736638	1672.567883	1586.55322	1497.719239	1560.816044	1505.7409	1500.486099
YCL068C	-	-	489.8071687	572.6773808	802.2521873	566.1585359	549.5565597	646.5356125	612.3002232	532.512898	518.4754127	584.374885	558.9427995	538.724855	523.1251851	638.5376869	552.3619199
YPR128C	ANT1	-	5154.404594	5822.730097	4842.94621	4387.656949	4018.859096	4526.08167	4863.933446	4995.865782	4610.143601	4087.649618	4185.852225	4286.057432	4306.603085	4136.755237	4062.608992
YGL075C	MPS2	MMC1	477.1012235	430.1308596	398.3734431	575.5964743	679.5164884	589.6643588	537.4625213	461.7200163	437.2340057	520.1133854	512.2347929	513.2808189	466.8168575	562.923975	511.2406375
YDR339C	FCF1	UTP24	4239.822875	6420.456301	7755.477455	7078.54063	6602.219185	6391.523001	6395.737129	6080.767705	6241.648457	5767.079692	5789.943323	5665.765103	5878.907956	5629.902518	5759.432507
YLR435W	TSR2	-	1281.780875	3278.66257	4831.873389	5546.585656	4861.790304	4485.257389	4472.797286	4371.843346	4176.822125	4050.050396	4152.180231	4132.788383	3899.923057	4053.201909	3766.804858
YPL095C	EEB1	-	2031.345019	1326.907304	1483.234691	1079.950317	1010.243157	928.2508908	856.2704844	967.8285535	1121.219825	1084.148784	1069.485933	1009.13208	1026.58566	972.8998286	1013.949685
YCL004W	PGS1	YCL003W|PEL1	1361.111333	980.3669376	980.5902362	882.5894812	816.29271	841.5756568	834.5021545	921.4958694	850.5899009	713.7888005	791.1024788	786.145847	818.3944803	826.7172657	801.2883203
YJL026W	RNR2	CRT6	9135.811549	7265.910271	7082.043497	8357.913567	9623.291441	10565.09465	10178.75268	9213.724554	9052.750143	9335.967704	9406.116825	9216.441642	9406.51374	8677.562909	9019.537717
YPL038W-A	-	-	1167.031273	884.5776482	984.8136583	736.9945494	865.4313774	762.1927535	865.0751533	839.2469118	859.8970293	800.1652603	728.5775709	825.6672818	830.2074128	1028.575992	961.618957
YGL170C	SPO74	-	138.9973991	144.1062679	127.7818147	154.3730223	158.7802639	125.4961447	137.4062139	155.8261484	163.9280108	128.1925272	129.179724	154.3635618	137.0569084	147.6945369	146.0158951
YJR063W	RPA12	RRN4	3774.442954	7653.152568	8921.280393	8733.238206	7957.417138	7598.523131	7868.376726	7280.259785	7269.362388	7063.509757	7209.044571	7082.422504	7240.897212	6602.541825	6927.720425
YOR278W	HEM4	SLU2	1825.643091	2025.946436	1667.007529	1611.45682	1384.492363	1268.975759	1249.770031	1260.941455	1431.068408	1479.610016	1510.155658	1429.656146	1432.198685	1320.283774	1419.191024
YOR074C	CDC21	YOR29-25|TMP1|CRT9	541.0951313	496.6038763	1128.739967	2210.875805	3128.443418	2362.147391	1147.182626	621.6576641	946.6486421	1472.567765	1511.186983	1424.44281	1356.92374	1330.752072	1361.019827
YPR073C	LTP1	-	3278.580473	4109.539774	3333.008069	3570.755158	3272.20036	3252.230095	3824.36203	4034.352827	3689.25957	3825.328212	3614.393628	3616.074643	3667.365685	3593.343345	3695.258335
YGL224C	SDT1	SSM1	2775.655857	2271.79477	2875.777948	2327.071437	2137.284578	2033.490851	1987.086921	2128.757004	2200.948798	1947.536484	2024.401174	2044.861877	2135.7875	1924.740762	1973.406437
YIL056W	VHR1	-	2935.313515	2525.068575	2524.372823	2239.074461	2293.871534	2895.24165	3172.82603	3182.827452	2449.530335	2126.002659	2295.212521	2380.92425	2498.824018	2276.159881	2258.686509
YOR019W	-	-	1534.400005	780.4535675	1049.577716	671.6824888	643.3267766	686.6536521	705.7289686	647.5006344	697.3227334	620.0860234	643.9094294	604.9078039	606.1998552	655.6091762	635.307471
YDR503C	LPP1	-	1472.943494	963.3931083	883.2472567	1535.152846	1928.72501	1353.588151	894.9110608	751.7963502	1010.974366	1283.17452	1240.93592	1182.111138	1104.958428	1117.820823	1160.35734
YML080W	DUS1	-	849.5440264	1773.569746	2569.58189	2748.982244	2512.771322	2404.905061	2381.176786	2235.44025	2103.055871	1909.560744	2010.67428	1848.224904	1997.885429	1929.219179	1848.005691
YLR108C	-	-	5129.011437	5060.135857	3942.395163	3208.432964	2982.690688	3678.125566	3978.057058	4296.532556	3922.943067	3466.99541	3022.731343	3094.240144	3316.524031	3400.245332	3507.928439
YMR180C	CTL1	CTH1	1688.991029	1382.546096	1261.524309	1263.030564	1167.537441	1415.75096	1336.826617	1233.220733	1167.813629	1196.986084	1267.73251	1210.863485	1258.187554	1134.939963	1259.173577
YLR214W	FRE1	-	1406.197053	5786.380306	6468.650287	6532.55684	6828.971496	8318.87793	10065.71195	10796.45515	10331.01132	10730.9407	11695.04672	12326.57389	12030.77849	11505.43013	11081.47307
YPL028W	ERG10	TSM0115|LPB3	21726.45581	20055.38549	18793.08697	18194.43253	16668.37383	15709.93734	15742.66629	16295.0888	17523.0994	17349.8961	16969.73418	16602.07823	17795.8124	17821.69422	18314.58366
YBR198C	TAF5	TAF90	3695.234599	3313.614155	3413.00855	3342.833567	3018.983053	2990.162036	3269.445311	3474.172186	3638.721956	3358.434365	3499.893562	3309.60629	3453.080846	3232.891388	3418.418898
YBR289W	SNF5	TYE4|SWI10|HAF4	1515.657322	1278.787446	1211.717625	1478.913157	1901.442308	2169.44601	2050.271964	1693.304836	1513.745436	1578.047036	1788.189594	1723.46702	1721.43984	1531.646653	1547.00567
YKR035W-A	DID2	VPL30|VPS46|CHM1|FTI1	2423.677597	2320.948713	2136.422524	2162.138051	2082.271167	1972.185276	2222.082322	2349.748135	2459.885099	2285.400967	2163.729233	2172.073758	2337.270528	2103.381284	2223.582737
YDL070W	BDF2	-	3937.726001	3174.131499	2619.082729	2054.91745	2346.062481	2693.311792	2923.527925	3285.299692	3081.628588	2575.246613	2643.728388	2856.613774	3052.867851	3048.818476	2887.438172
YPL034W	-	-	1686.677802	1445.871889	1282.258296	1227.795072	1235.661925	1147.264025	1107.545097	1173.7448	1204.941618	1092.861276	1147.632229	1090.846566	1134.623214	1088.004115	1096.028881
YPL209C	IPL1	PAC15	614.1517061	606.2080517	735.9661658	1145.535833	935.6984728	1271.300768	981.5243166	710.9071951	714.2840204	879.9421054	974.3936826	788.7505704	848.6307478	1003.258638	929.4767789
YPL174C	NIP100	PAC13	565.6191341	534.9182698	568.4994983	447.1227005	430.5489747	309.5339018	358.4216528	428.5630942	438.5718616	377.2658629	358.9658181	343.7676517	348.6705004	351.671394	375.1038198
YNL097C-B	-	YNL097C-A	218.6889441	213.739095	195.8802223	230.5669991	266.9868592	239.1015062	264.0282706	274.6845041	268.7816622	235.5882975	247.6412912	261.4885763	263.8099644	256.4684507	257.8670734
YCR084C	TUP1	UMR7|SFL2|ROX4|FLK1|CYC9|CRT4|AMM1|AER2|AAR1	5114.804652	6871.080245	5776.735315	8265.36589	8798.946092	9541.24814	9130.062313	8472.603264	7365.642737	8104.829172	9004.001533	8641.687934	7780.60375	7779.759319	8087.357663
YDR508C	GNP1	-	18087.54099	16046.34246	15125.64797	15203.11743	15305.02677	15256.48361	15528.98176	16215.59463	16365.30373	15735.92468	16059.2248	15598.50886	15497.30371	15559.45721	15512.95862
YKL210W	UBA1	-	11036.41146	11564.79518	6682.38328	4837.538814	4219.583385	4256.119898	5775.718665	7009.088105	7446.842565	7129.544392	6813.147032	6764.113381	7386.356573	7622.98564	7748.845488
YDR364C	CDC40	SLU4|SLT15|PRP17	1194.657822	1633.748359	1466.290537	1955.689922	1776.109171	1691.697569	1634.950107	1653.832114	1513.757265	1607.071416	1631.093774	1576.312499	1683.593206	1569.692244	1676.649988
YLR257W	-	-	4421.563571	2423.152546	2465.105327	3140.995719	2408.424418	2123.496482	2429.512521	3123.442609	3587.599082	3176.275246	2526.942306	2658.595318	2776.635766	3102.188904	2903.714126
YDR281C	PHM6	-	205.9799686	290.4019501	462.1392261	589.8374677	661.7256988	539.9864664	447.4021918	362.8932449	405.6219992	510.6473442	634.6789989	602.5205528	508.2973931	468.6992369	565.8299691
YOL062C	APM4	AMP1	4174.202605	4708.284627	3716.079395	3556.311343	3380.001172	3404.316659	3519.943975	4005.459464	3913.431925	3485.600524	3742.699085	3569.617351	3917.332536	3684.844002	3805.934878
YOR371C	GPB1	KRH2	3375.072741	2836.154774	3106.94276	2485.968904	2168.073168	2094.098089	2358.896259	2602.030425	2815.184891	2314.524492	2399.286512	2205.933161	2365.641392	2196.516147	2284.238322
YJL126W	NIT2	-	902.2944736	1003.199968	1098.470721	1147.618901	1057.056181	844.36438	890.8152308	945.7495623	1012.171708	952.7436713	887.8100485	942.3484391	950.7360996	922.4800842	967.2882531
YJL041W	NSP1	-	4124.084076	5120.543322	5463.986413	5432.994298	5234.099554	4930.10105	4928.345977	5541.385591	5488.567394	5188.512936	5332.356821	5315.910408	5545.156377	5634.791637	5578.32935
YOL100W	PKH2	-	941.8333912	728.1543153	581.2533501	677.9127634	611.9366118	552.4135094	620.9697343	753.3223414	741.9046263	629.9315618	610.1477602	639.9164173	652.0989758	666.4910179	642.8212218
YER033C	ZRG8	-	1883.914136	1201.98359	831.9079156	792.0228864	659.2795237	617.2827453	726.3222807	891.984507	863.8771584	827.8884265	762.7699776	791.1434403	966.3842852	845.2375297	915.8046515
YGR200C	ELP2	KTI3|TOT2	2580.380268	4933.44978	6572.916268	6004.651428	5344.859547	5363.5279	5347.174863	5503.013027	5628.338137	5332.72575	5443.189059	5211.637674	5225.160162	5298.865452	5308.20328
YER019C-A	SBH2	SEB2	8165.757314	9612.327219	11322.88534	10411.12946	9871.316943	10139.44613	10169.8521	9394.390624	9839.78337	9758.541414	9734.255792	10140.34131	9822.512286	9648.056809	9738.900384
YDL185W	TFP1	VMA1|CLS8	16002.42603	15693.789	14140.42984	13178.93481	12799.00632	12692.71943	12727.66201	13448.30256	13617.45771	13494.93557	13847.3617	14260.34353	14166.73319	14729.50477	14712.8108
