SystematicName	StandardName	Aliases	Timepoint1	Timepoint2	Timepoint3	Timepoint4	Timepoint5	Timepoint6	Timepoint7	Timepoint8	Timepoint9	Timepoint10	Timepoint11	Timepoint12	Timepoint13	Timepoint14	Timepoint15
YMR218C	TRS130	-	1802.941491	1836.586993	2114.819767	1841.463541	1858.152977	1723.176245	1616.349001	1646.062266	1797.358356	1634.753155	1640.962822	1587.096665	1584.467533	1479.940241	1578.14518
YGR044C	RME1	CSP1	1114.741488	480.9166728	471.6080475	454.0990615	467.7872748	411.9640882	496.4425804	1239.012117	2502.969412	2199.627146	1504.302445	897.6673951	995.5784443	1419.75313	1596.448912
YOR079C	ATX2	YOR29-30	2510.21825	2221.230431	2430.295293	2492.301072	2754.80109	2752.719906	2357.435069	2265.422351	2499.781844	2351.031819	2810.292939	2831.043907	2313.386147	2193.377212	2310.575371
YPL223C	GRE1	-	16276.68007	4722.26	549.2617055	371.4133799	342.6727808	314.5832472	338.9852001	345.1457835	273.8018487	303.1853094	284.2358861	273.1947661	308.1065286	271.968945	267.8546325
YPL250C	ICY2	-	1334.849525	1261.814241	1127.690194	1264.147654	1814.721984	2003.901451	1957.979777	1750.247962	1630.422508	1842.22514	1747.142516	2021.015101	2072.598613	1817.956614	1887.831659
YGL232W	TAN1	-	1703.856381	2125.933001	2153.845438	1971.279878	2198.842006	2273.859031	2498.620157	2518.155815	2442.047915	2606.233283	2516.515459	2201.338522	2272.662429	2234.429562	2284.555497
YGL213C	SKI8	REC103	3826.676854	3433.396509	3876.468217	3835.935966	4101.416997	4363.220696	4115.226304	4361.525455	4407.766845	4287.594285	4789.554716	4619.903366	4547.74962	4311.211164	4411.329099
YKL017C	HCS1	DIP1	893.6407507	865.569705	846.9948983	783.3395888	738.5816879	786.6154533	710.4859094	721.2057411	771.0188382	789.7535609	749.4445776	693.8301547	654.6276626	693.9705877	743.0407341
YGL101W	-	-	1635.131027	1552.5996	1788.385366	1611.683478	1655.778036	2151.817157	2469.395455	2141.420327	1806.135506	1695.980237	2030.652653	2136.740359	2055.216969	1924.438462	1976.91017
YMR152W	YIM1	-	6305.337841	2536.604063	1835.59987	1500.022088	1195.415245	1675.396832	1768.013571	1774.170541	2034.411214	2114.251456	1927.204142	1958.284961	1980.824631	2277.133098	2201.499408
YNL083W	SAL1	-	979.7361025	981.143429	1091.291635	934.6646071	950.8303396	911.3849193	832.1934867	805.7068233	906.6645702	832.3420046	874.7759096	851.1379046	804.5220782	795.0316036	799.0809635
YBR157C	ICS2	-	1072.302747	770.2049647	618.0268321	571.3979137	613.9596763	573.7511602	523.1908945	642.3353691	815.3976505	801.3309938	627.102757	498.5778357	499.4409887	589.1625472	600.0442629
YMR061W	RNA14	-	874.0341504	1090.167954	1375.275873	1349.395991	1404.493073	1425.465725	1343.851293	1426.061061	1592.645282	1580.570711	1545.662192	1321.470261	1323.651192	1445.029209	1426.719993
YPL117C	IDI1	LPH10|BOT2	8340.610859	8163.802705	7288.755579	6441.5227	6120.656891	6152.436146	6199.666922	6619.59403	6894.831153	6825.437287	6732.792564	6082.900421	6549.940355	6326.76371	6626.133179
YGL189C	RPS26A	RPS26	20141.92287	22669.63967	23351.21652	23309.0473	23457.09549	22954.37293	23293.67408	22988.09591	22993.36982	23082.84424	22051.3856	22094.18243	22461.78208	22137.94513	22292.23727
YOR311C	DGK1	HSD1	5014.969782	4923.605019	5137.456863	5148.689323	5250.397579	5439.341227	5416.127117	5461.13253	5906.218836	5390.053381	6007.169726	6098.016033	5808.25403	5402.922091	5604.0446
YMR293C	HER2	RRG6|GEP6|LRC6	1195.155188	1026.214994	1249.060741	1208.235844	1155.487195	1267.45848	1273.126189	1178.323756	1215.573168	1231.621461	1140.815249	1184.080174	1180.354121	1218.801776	1185.29349
YCL031C	RRP7	-	2696.599609	3546.66104	3696.517144	3309.302189	3352.589297	3334.529809	3637.120602	3559.25856	3338.048813	3253.670828	3434.067514	2827.710515	3304.958173	3160.562074	3195.333017
YIR026C	YVH1	-	897.1646098	3511.38986	4618.888441	4255.892733	3718.868047	3612.480688	3265.859724	3361.634069	3366.70498	3041.133926	3246.213992	3085.074864	2887.117872	2801.629759	2867.125356
YDR259C	YAP6	HAL7	1147.716333	1564.318321	1351.951265	945.2821064	785.7163674	716.8286976	714.9000459	628.1687158	654.0638998	584.0930787	603.8758107	619.0228768	673.4991853	580.6363773	635.3619438
YGL151W	NUT1	MED5	3763.086663	2896.016063	3090.634528	2868.875919	2775.642051	2686.184241	2485.394818	2886.452251	3013.853628	2782.803054	3032.662402	2801.256356	2829.742868	2853.225054	2855.576752
YGL095C	VPS45	VPL28|STT10	2272.648873	1806.612527	1675.2733	1444.684305	1236.22805	1139.784286	1190.676394	1249.936657	1451.72871	1363.232704	1366.970438	1256.609747	1245.516065	1214.462395	1265.982375
YHR096C	HXT5	-	6446.201266	933.1953439	408.4833946	407.8566412	389.6052401	397.4804914	421.4722915	396.7709391	388.4560959	390.8194469	368.6072108	404.2237916	428.0663001	415.8124967	379.3779013
YJR093C	FIP1	-	1486.961426	1641.904061	1974.799055	1714.565167	1489.836701	1412.877544	1386.598386	1291.705563	1392.286679	1398.302819	1248.826475	1221.021208	1246.828175	1278.754447	1272.665079
YDR488C	PAC11	-	455.6212005	460.0365104	563.3368151	813.4675718	1270.638396	1520.762806	1064.961912	695.5022348	714.3461208	790.1885539	916.6155558	1019.89394	910.0684989	803.2512704	856.0928394
YPR169W	JIP5	-	4306.163731	6602.64576	7156.281503	6243.819647	5688.575806	5623.898734	5740.521801	5615.488103	5888.135009	5865.895462	5628.309552	5171.582688	5295.994286	5138.596641	5290.705844
YOR308C	SNU66	-	566.9626865	674.7690219	633.0855549	580.0602559	571.3313936	515.1109802	561.0188395	591.545514	561.1663081	515.6472481	594.9153247	618.6540927	600.8940515	593.3729932	560.9757123
YEL051W	VMA8	-	6935.177233	6736.828579	7011.124987	5481.541165	5304.068424	6822.138366	7043.700963	6794.828803	7312.931527	7627.575716	7333.467572	6532.701656	7003.962443	7421.988844	7512.049787
YPL195W	APL5	YKS4	3447.598413	3398.81141	3198.989117	3056.95996	2988.055672	2995.34857	3449.249819	3841.674418	3858.364591	3723.968631	3765.984424	3452.975487	3880.846097	3863.932662	4041.596259
YBL091C-A	SCS22	-	1653.580884	874.5717346	666.0903747	535.7014527	471.5896875	594.5340318	631.1784247	574.7390523	571.944706	616.2314922	599.8445997	647.5252575	655.6303483	599.2910947	690.447705
YMR165C	PAH1	SMP2	1302.727117	810.9501903	749.8423735	966.3070697	749.2384573	697.9240554	747.5203175	790.0754736	790.6902586	792.5763757	767.6205447	799.1503241	804.0466986	808.3951081	840.6232264
YGR015C	-	-	975.9393697	1289.633632	1354.545182	2699.573099	1665.785418	1488.712157	1555.301032	1567.478967	1394.149166	1507.399742	1269.416663	1260.421909	1580.3108	1366.810285	1376.173886
YMR106C	YKU80	HDF2	758.576538	710.818947	698.610717	591.526342	573.8811136	569.3971824	605.5716536	701.7171952	644.1431597	653.1854387	666.7641819	644.7906538	684.855852	662.2590899	712.3258717
YBR202W	MCM7	CDC47	991.9182953	2492.573205	5113.866715	5879.51043	4506.566995	3222.180438	3588.426125	5242.42394	5953.944294	4310.790878	3497.602407	4010.210535	4190.28729	4147.171876	4295.218332
YKL052C	ASK1	-	1664.613487	1491.136387	1288.66737	1160.431153	1503.832778	1727.319367	1862.448147	1691.927454	1329.413805	1487.658646	1503.11054	1606.854404	1718.408781	1616.212825	1634.38704
YPL259C	APM1	YAP54	2345.239569	2527.212584	2642.512285	2519.634963	2336.184547	2393.10951	2354.288835	2560.229281	2637.687524	2313.855328	2243.995057	2293.368812	2284.620892	2380.080098	2477.728961
YKL140W	TGL1	YKL5	3192.809618	1490.233367	1464.775227	1529.898652	1863.837933	1974.688477	1952.125502	1906.085425	1793.825676	1801.931356	2044.109962	1924.400144	2009.235819	1948.447539	2031.005573
YMR212C	EFR3	-	1884.436164	2161.978242	2491.646784	2501.947258	2595.458755	2329.747267	2450.171188	2507.950665	2632.544898	2588.494472	2756.239873	2694.603478	2499.52214	2660.244024	2647.336284
YFL050C	ALR2	-	701.9457639	721.3829894	717.6733703	634.699542	503.5037541	462.3420191	470.6751086	546.231828	591.8513155	530.5143019	524.3100855	500.3374935	479.6688044	495.8870128	497.8738748
YKR010C	TOF2	-	938.2566561	1797.718474	1921.627384	2042.241645	1917.063798	1819.780264	2060.661772	1526.995353	1582.938692	1245.149272	1221.365798	1358.025732	1666.440016	1291.128139	1402.367122
YNL155W	-	-	11993.75465	6636.90729	3419.585757	2120.680688	1859.212687	2347.253924	2977.631831	3457.051043	3770.74337	4008.263384	3815.458183	3430.750517	3996.654868	4010.520917	4254.472155
YLR448W	RPL6B	-	14810.14868	19874.47522	20896.46025	20375.76566	20678.37928	21193.76927	20268.62705	20547.83888	20588.34612	20536.15873	19989.93159	19837.49675	19475.34627	19675.05508	19463.91444
YFR051C	RET2	-	7122.812222	5022.063558	4746.915893	5048.1232	5751.792537	6324.323065	5897.531565	6345.273393	7041.161685	7039.665937	7277.535862	7127.077911	7322.61151	7464.406302	7510.605069
YLL063C	AYT1	-	1026.946973	953.4179968	1237.243664	1207.316972	1163.42264	1168.512432	1022.540214	962.9015473	1036.097623	1105.454691	1102.75836	1165.916411	1052.245833	1023.370471	1048.19875
YLR005W	SSL1	-	4486.360424	2938.028402	3023.598003	3101.992078	2995.61845	3018.340735	2690.327262	2655.356191	2852.858459	2784.103009	3043.657531	2882.621524	2658.09133	2566.914898	2590.566202
YBR285W	-	-	2026.370894	399.5891824	247.8074797	247.4940531	244.5836806	218.4222026	216.3452425	218.712351	217.4246881	213.2870403	229.7283235	256.057817	251.4127379	219.6910428	237.4316525
YGR043C	NQM1	-	23735.09247	18121.62252	6936.077969	1242.008943	508.2737671	483.3207524	414.5043395	437.8015998	467.3659903	493.5872377	434.2905364	428.1372887	421.0198437	449.0651276	426.9495196
YKL124W	SSH4	MLF4	1224.332403	785.7828874	849.2591485	784.5177013	743.7758727	656.8157493	612.5082355	680.1207007	691.6664259	643.9821634	642.6513858	649.1855074	650.7031236	644.7775254	665.1447562
YNR007C	ATG3	AUT1|APG3	1040.445177	574.2832067	529.5690722	491.2325198	488.7938219	489.1240416	443.430659	485.5617998	515.0978998	494.102386	471.0844857	446.2550494	512.7423785	465.0267584	487.2928335
YLR275W	SMD2	-	1850.341896	2170.83049	2225.505995	1926.630051	1628.699537	1567.098168	1812.531259	1851.787394	1740.669337	1612.378319	1696.172062	1546.581781	1594.460088	1595.300292	1693.331099
YER024W	YAT2	-	2887.560699	1093.97022	755.6083635	674.4501878	713.4196962	625.0348704	690.9767652	649.040248	662.2660413	590.9747093	617.5650807	600.9867652	642.6439368	601.5596479	629.2034406
YDL022W	GPD1	OSR5|OSG1|HOR1|DAR1	27556.65046	18186.78995	12901.97683	9081.204526	8499.737761	10032.79788	14199.03047	17937.12281	18597.20396	16694.67537	15419.27003	16242.62749	18335.30685	18098.38257	17541.67203
YOL101C	IZH4	-	533.1320707	353.5593055	400.948489	410.4213443	422.151313	432.1806675	418.9009335	476.6576612	610.264624	577.137534	652.8682821	696.01452	746.7503378	879.9196423	946.0183413
YJL183W	MNN11	-	3908.967783	4624.892346	5512.183516	6067.616091	6737.857102	7417.953464	7301.446922	6489.994072	6030.274136	5795.28816	6922.69287	7295.117503	6998.053168	6720.184904	6634.745889
YBR189W	RPS9B	SUP46|RPS13A	19643.09906	21914.28121	22389.87849	22693.91081	22367.07394	22655.40401	23103.90594	22702.43088	22394.67211	22642.81751	22821.64975	22520.77407	22397.84096	22693.09289	22547.89911
YOL033W	MSE1	-	921.2001181	878.2373209	1021.028705	1005.071602	1075.791078	852.0176488	748.9622328	739.453278	707.235347	796.7438111	736.0422884	740.7553933	748.3920821	783.1209618	815.5409956
YJR125C	ENT3	-	3920.853098	2165.246657	1844.899872	1670.357406	1596.795093	1779.373953	2009.870555	2033.982468	2162.510953	1995.539207	1854.892089	1979.284615	2117.719338	2040.588245	2158.129462
YMR069W	NAT4	NAA40	493.8777002	1050.751738	1098.945701	1076.435002	1117.608109	1148.26191	832.5971814	835.3315182	1119.591367	982.4403391	1057.286176	1101.20755	851.7319319	825.7987868	781.8469038
YML126C	ERG13	HMGS	17124.7121	16155.87208	15558.49904	14054.69429	13168.89943	13775.65374	12945.09448	13355.82259	14579.33256	14498.91186	15397.69237	15160.45083	14696.70833	14452.0311	14711.05824
YLR258W	GSY2	-	4928.171182	1233.885103	742.8221236	740.1389927	693.6693407	668.8789881	729.4242414	810.0813199	796.9458387	786.2765559	759.9390838	756.2882997	867.7455485	847.2016308	921.1283595
YBL085W	BOI1	BOB1|GIN7	1158.70828	869.3570295	1032.575031	1359.534158	2024.439254	2374.757772	2329.591907	1884.039164	1528.637045	1628.843698	1752.617238	1807.832298	1918.118069	1862.353365	1843.164357
YMR288W	HSH155	-	933.6867943	1322.349292	1663.315517	1509.011518	1522.093687	1356.898758	1195.279655	1179.269746	1278.875968	1216.459066	1203.494884	1162.782	1087.075976	1099.485091	1086.049761
YHR176W	FMO1	-	922.7494014	877.777863	884.3631684	842.0964163	741.74781	731.0222692	651.2447185	688.3818797	661.2061904	620.3905771	617.5616964	545.8338186	601.5732889	583.5115205	623.195136
YOR327C	SNC2	-	7303.676744	7195.348515	6229.775036	6270.207886	6821.901791	6671.164317	5856.155716	4756.391029	4270.648259	4772.624973	4967.183296	4797.441359	4954.963429	4256.881912	4445.532344
YNR027W	BUD17	-	845.6731888	1117.505764	1281.525365	1259.407552	1336.227887	1263.458657	1083.588475	1120.647904	1119.250199	1161.557861	1139.123484	1132.719219	1093.732778	1082.929309	1120.962878
YLR130C	ZRT2	-	2875.649979	3432.026652	4042.898138	4080.928267	3429.84718	2928.731793	3074.772641	3153.716074	3226.477152	3331.454935	3787.070245	3931.204524	3776.881865	3592.971169	3698.138215
YJR100C	AIM25	-	2471.354519	1830.416372	1841.111959	1641.728809	1628.878154	1536.909904	1493.520821	1392.212468	1398.781657	1345.142042	1414.675425	1486.705686	1465.097815	1410.979127	1426.302476
YCR060W	TAH1	-	1521.780573	2919.752596	3455.262604	2911.088397	2705.729403	2705.223009	2056.062518	1788.065179	1774.713156	1822.326805	2030.686271	1974.02133	1820.64581	1565.951493	1643.191584
YDR234W	LYS4	LYS3	1159.724832	2739.533541	4783.193893	7591.809856	8599.262574	7320.643158	5637.126204	4347.08195	4100.577193	4064.031584	4308.379348	4675.469622	4430.025816	4793.492782	4665.303645
YOR164C	GET4	-	3212.025871	3002.512201	3295.540317	2894.763293	2936.012037	4074.445161	3945.381527	3694.278308	3994.918999	3982.118662	3775.747932	3869.237343	4034.117112	4316.166104	4093.067653
YAL062W	GDH3	FUN51	497.0442696	421.7182355	359.3057061	344.0896239	338.8556338	317.8088471	321.7660671	346.4960552	351.545199	359.5348305	339.3284933	382.0631536	357.7762325	388.9079374	365.1207099
YFR032C	RRT5	-	374.6596091	598.9364846	646.4489499	822.0220502	696.4357482	802.5266066	779.7849889	798.6917654	799.113846	946.6636488	685.3597393	824.0969785	840.1323796	1058.941478	866.6805345
YBL014C	RRN6	-	1246.227784	2304.010216	2665.830665	2175.366775	1927.277646	2120.870089	2107.168653	1988.983284	1962.894073	1832.903807	1823.371725	1740.501532	1995.958016	1950.740462	1888.087271
YER148W	SPT15	TBP1|BTF1	4668.262925	6321.623692	7816.762587	7190.511113	7035.285775	6926.798339	6523.244454	6527.208962	6879.426608	6776.908998	6591.416311	6321.611434	6327.25436	5986.374566	6212.096317
YOR376W-A	-	-	406.3827068	278.1382291	268.0624828	226.3035299	291.7632838	260.6106961	268.740346	268.7765877	272.0453936	273.8802447	262.5340152	275.4700971	267.7711242	280.0839746	294.8020968
YBL101C	ECM21	ART2	3964.511746	1632.318209	1305.061452	1251.739697	1226.893504	1132.089933	1237.906921	1352.428572	1471.998471	1448.468353	1311.146168	1408.719037	1462.223515	1420.354303	1433.161908
YDR005C	MAF1	-	1578.61338	1022.951313	1607.202618	1637.338695	1668.176291	1604.352702	1435.411687	1309.522359	1343.73645	1333.468115	1473.495872	1374.852836	1277.332729	1297.172491	1302.148998
YHL021C	AIM17	FMP12	9278.09013	1193.790366	986.9109916	638.4295308	616.7490838	671.6509484	733.4158343	796.7528323	988.3809318	878.1169715	845.1865481	939.8276062	985.5872771	992.5546861	1143.928012
YPR133C	SPN1	IWS1	4087.781175	3404.619648	3169.126336	2660.492076	2634.460975	2550.102516	2835.908336	3071.381583	3120.926117	3116.5459	2842.518388	2451.415394	2705.894019	2813.396757	2872.951507
YKR016W	FCJ1	AIM28|FMP13	2280.651641	1656.966104	2056.361095	1924.120005	1777.883717	1683.398873	1723.05365	1858.320459	1824.159081	1549.889544	1769.619567	1514.905777	1608.774013	1672.856828	1661.247674
YPL232W	SSO1	-	4922.717011	4675.440805	4849.772225	4777.56552	5262.604138	5130.865086	4736.71954	4995.296737	6390.381887	6127.124826	5262.846863	4894.167488	5016.104536	5212.033166	5365.071821
YPR182W	SMX3	-	5852.643673	6018.808973	6008.400915	5313.825891	5116.639345	5676.313633	5343.975025	5148.572895	5273.050848	5163.397408	4565.526495	4825.846399	5201.624719	4785.254793	5017.851481
YNL245C	CWC25	-	565.2033877	733.0031072	638.3439421	591.3069992	584.6175784	582.0915741	538.3586355	578.6109571	571.9088643	497.3261225	587.1919476	586.1743605	542.137801	537.5488269	565.5815313
YPL215W	CBP3	-	1537.877223	1240.6939	1501.26196	1511.545802	1566.952786	1565.50131	1450.899908	1521.283197	1613.443429	1519.096132	1553.949379	1485.573941	1459.435184	1555.052948	1571.729158
YHR074W	QNS1	-	7695.355522	5611.772982	4719.273217	4408.372346	4422.5014	4916.86022	4772.293309	4998.262087	5622.348617	5427.812825	5811.441175	5678.953948	5342.444064	5401.429513	5486.775572
YIR028W	DAL4	-	384.3773829	398.9571779	384.2290239	362.3225459	367.5813475	385.5405737	381.1511572	369.1539779	369.3558529	399.813598	355.6950999	381.8724043	387.9509409	390.34691	352.2565778
YCL059C	KRR1	-	847.342944	4177.717202	5611.818166	4966.270847	5227.008531	4740.067995	5130.036399	4629.759985	4064.80954	4313.546909	4575.360581	3612.396013	4341.635809	3994.023781	4218.962185
YAL037W	-	-	402.8652326	322.2645778	336.5769779	358.6983101	418.8168981	389.6090637	334.1518537	305.1866962	314.2322289	321.1110957	329.8104297	326.9317116	316.8668894	321.0102628	318.1327312
YER003C	PMI40	PMI	5716.145645	4806.696808	5975.852924	8946.287449	12434.72642	14229.44391	12305.48043	10463.33211	10158.43525	10677.41455	11874.03311	12373.2523	11459.79534	10700.80805	10760.42861
YML046W	PRP39	-	1760.257547	1908.391272	2168.71246	2035.265875	1733.74058	1778.684909	1760.707575	1844.405877	1879.949995	1885.685172	1983.61692	1742.397621	1746.675208	1891.471665	1840.358532
YMR085W	-	-	739.0151829	514.53855	529.5351238	720.5163945	458.8599615	439.4433112	455.2903187	472.4789694	498.4109502	493.8741117	444.6692929	441.481126	484.7620222	472.0647369	478.6684868
YCL034W	LSB5	-	3998.880725	2156.895187	1594.997171	1356.915353	1637.945804	2030.279403	2155.48645	2080.975686	1891.084694	1815.371058	1846.227262	2066.28104	2159.323077	1964.205426	2014.817016
YFL039C	ACT1	ABY1|END7	22680.1799	22204.1671	22350.08726	21828.56488	21962.44798	21913.373	22003.0684	22158.29389	22472.12292	22680.48707	22926.17824	23279.18613	23077.80281	22550.68646	22918.93037
YHR188C	GPI16	-	3187.291842	2681.323207	3123.811011	3698.604022	4651.695265	4346.075655	3581.752567	3386.992793	3653.280844	3784.097592	4151.079134	4476.626417	3950.867268	3715.328499	3713.33464
YOL080C	REX4	-	724.0098685	2509.305236	3394.933651	2792.870582	2679.079369	2790.20519	2566.882439	2373.574766	2469.723618	2400.422896	2468.984289	2264.245225	2094.068396	1961.858701	2065.480624
YER127W	LCP5	-	1283.494643	3097.752337	3146.271746	2365.759845	2596.070325	2444.201481	2702.954464	2467.499579	2434.672356	2560.085973	2576.773373	2236.028933	2299.376925	2107.073499	2200.044873
YPL091W	GLR1	LPG17	16880.90918	15222.01203	12935.76792	12026.27511	12311.9281	11903.73873	11134.28077	11010.66616	12851.74378	12781.73629	12931.17236	12044.55622	11004.15867	11053.94677	11425.09167
YJR090C	GRR1	SDC1|SSU2|COT2|CAT80	2807.911034	2386.762304	2707.565099	2446.762684	2377.420241	2351.918319	2318.767039	2342.718133	2462.889722	2292.10148	2355.91411	2410.467683	2266.618459	2348.666245	2349.030192
YFL031W	HAC1	IRE15|ERN4	7014.415887	10513.04901	11391.55494	10437.94241	11730.90085	10498.03545	10333.26767	11237.4986	10068.68657	9846.271762	8717.642136	9687.443302	10359.02789	8348.147139	8539.209243
YJL097W	PHS1	-	3571.097728	4177.544685	5053.581934	5794.129611	6917.973662	6463.02999	5120.412296	4428.511134	4872.69079	5287.057315	5820.847368	6053.718714	5281.677137	4770.398011	5056.763541
YCL011C	GBP2	RLF6	7528.963135	7967.513671	7952.42599	7755.345574	7756.957127	7774.982087	8144.057868	8324.53649	8250.359763	8542.567474	8142.740147	8191.878402	8583.242515	8568.76627	8596.291109
YPL059W	GRX5	-	4281.535011	3203.795997	3290.154209	3371.574841	3355.935922	3621.736515	3539.303197	3826.761057	4200.934306	4059.279088	3896.198507	4165.606685	4140.378293	3912.990376	4099.714592
YLR164W	-	-	2393.381715	1023.020174	737.2819246	725.7360397	722.7004204	762.937574	785.3594015	846.9962496	1005.140805	869.9370728	892.8030239	922.5409553	946.5326474	921.5745	948.3886406
YGL050W	TYW3	-	1008.717822	1570.21044	2029.656369	1811.960436	1581.485101	1663.944181	1596.18796	1681.697969	1781.406951	1653.593059	1615.603421	1528.663421	1522.523397	1410.584909	1417.722888
YDL093W	PMT5	-	753.3905498	630.0051416	798.8441144	1146.366082	1960.640915	1719.834462	1268.872742	1026.280304	1097.810206	1309.889683	1594.128988	1697.65021	1420.552774	1344.691907	1361.142171
YAL055W	PEX22	YAF5	922.9938578	752.0221816	712.6730051	636.2189129	661.0313368	700.1632193	777.1783341	904.4163853	827.6988082	785.9365999	737.1961471	758.1438402	913.1866135	932.5922261	963.2046651
YDL174C	DLD1	-	15716.51031	9498.534322	5734.350594	4004.272544	3633.024958	3250.317171	3320.080402	3808.947652	4050.14409	3818.168271	3730.261511	3622.916374	3685.89035	3657.490927	3594.437711
YMR022W	UBC7	QRI8	5334.999413	3313.375703	3680.768222	4093.75197	4622.472437	4726.781631	3922.558419	3839.713309	4190.643386	4282.433132	3984.220875	4006.509187	4117.21212	4124.656051	4346.011885
YLR263W	RED1	-	1385.4333	1006.025568	939.7102786	745.8231056	763.4853189	1006.848007	1081.155392	973.3082517	989.1885551	988.7276394	916.2452	819.8489336	895.6521526	881.2567724	884.7301539
YBR261C	TAE1	-	2529.160299	4060.116635	4023.996839	3685.699713	3522.375705	3319.365139	3009.146636	3044.015786	3215.431539	3284.752442	3016.347902	2863.473811	3039.949978	2847.568152	2896.735746
YBL042C	FUI1	-	4086.288417	8628.781384	13124.0293	12552.19037	8561.138637	8007.516143	8043.880079	8258.86387	8577.473069	7893.607837	8758.637297	8545.378417	7988.8712	8099.428819	7973.698876
YEL034W	HYP2	eIF-5A|eIF5A|TIF51A	24010.31888	23806.77894	22870.61785	23565.74682	22903.53468	23116.68167	24287.18819	24315.99052	24065.27693	24589.24274	24079.10983	24896.28197	24435.31946	25181.53675	24440.59688
YKL125W	RRN3	-	2286.609029	3468.456996	4271.663395	3941.400611	3746.45764	3497.828701	3686.40256	3330.395672	3404.487482	3245.856204	3206.207677	3169.601691	2661.980349	3001.009746	2787.779739
YML112W	CTK3	-	1557.796029	1382.331717	1389.128809	1215.095307	1073.984004	1061.465951	1048.696816	1095.223675	1165.957206	1064.089403	979.6408343	979.3381735	987.8217891	959.5893445	961.922998
YHR135C	YCK1	CKI2	4547.317712	3286.808401	3323.554831	3256.503775	3604.199284	3876.048038	4344.357482	4041.863677	3571.04188	3354.524896	3737.215501	3994.049223	3910.947574	3880.85228	3754.475381
YDL099W	BUG1	-	2422.538886	1666.676607	1577.758789	1421.414482	1744.819545	1697.350034	1698.952392	1766.766645	1914.201093	2091.5007	2005.60831	1680.23222	1935.250719	1877.993976	2017.363114
YGR077C	PEX8	PAS6	3655.159876	2138.091642	2111.849272	2351.388367	2273.313321	2506.078017	2504.84195	2548.417364	2753.942893	2639.319038	2936.914097	2967.580691	2703.543482	2626.024551	2752.735462
YDR285W	ZIP1	-	427.8699692	355.7728686	377.7730931	312.5093305	360.9049284	371.3399248	380.5183124	372.6412524	353.3119208	365.6734828	350.9057972	336.5510841	363.0648885	363.9433503	344.0752051
YGR285C	ZUO1	-	9380.031268	14548.68144	17236.98712	16510.70615	16304.7461	16279.76248	15595.96941	15394.00485	15837.03251	15531.10075	15844.79697	15396.06018	15354.17275	15092.8702	15249.83688
YDR028C	REG1	SRN1|SPP43|PZF240|HEX2	2121.019182	1667.966607	1572.200826	1460.076747	1510.079455	1711.876746	2075.925001	1882.43555	1793.88358	1856.821121	1780.875198	1786.825016	1936.659759	1906.135985	1894.6733
YPL236C	-	-	981.8653057	754.8212045	779.2686197	706.0944272	639.3906151	700.7305362	677.5978999	688.7790237	731.7717109	788.4946176	762.3110998	792.0557178	751.3045602	735.7130641	742.4018375
YDR163W	CWC15	-	1593.884443	1320.263326	1351.448653	1123.805473	1261.595802	1374.640252	1318.235708	1309.33447	1379.514557	1462.770163	1324.069679	1225.022473	1316.516696	1286.723748	1371.78929
YFL025C	BST1	PER17	2345.239336	1924.687474	2515.819552	2918.144408	3549.417928	3702.298868	2955.174304	2681.641312	2839.212767	2718.561997	3422.747121	3378.809383	2880.489719	2691.456785	2769.632245
YJR133W	XPT1	-	3738.394257	3906.340187	4949.286467	4567.721114	4425.423501	4649.623124	4147.921135	4289.730636	4476.992727	4248.652431	4314.973279	4327.762675	4249.476963	4196.003762	4308.972275
YKL171W	-	-	1107.435386	663.3920458	720.4231649	707.0515749	778.9449093	843.4061597	767.4123154	819.8122031	817.0640119	753.0988843	752.7947871	805.8064646	747.5575888	769.1108243	735.8218432
YJR073C	OPI3	PEM2	12912.43358	11790.31605	10190.37155	7406.628419	4670.96819	3122.286012	2587.500529	2605.923003	3503.475909	3884.128648	5188.734203	5422.618395	4941.498126	4945.418858	5517.812812
YGR134W	CAF130	-	2069.303809	2122.410264	2481.157689	2400.549741	2313.370202	2348.139522	2237.09836	2234.538179	2189.77852	2107.649839	2207.787875	2160.690465	2140.35997	2215.742562	2156.418391
YPL101W	ELP4	KTI9|TOT7|HAP1	1575.723457	2751.154126	2841.166915	2769.087403	2743.235737	2448.613496	2318.612873	2392.28965	2311.803228	2322.037201	1977.492685	2018.459292	2157.053602	1981.475161	1981.84162
YKL075C	-	-	1167.899304	1210.605474	1310.694471	1138.701408	1130.767735	1138.080783	1139.827877	1166.237856	1216.619709	1119.773025	1182.919444	1100.697355	1105.780851	955.7876997	1003.089476
YBL105C	PKC1	STT1|HPO2|CLY15	2331.540848	2027.247126	2106.944175	1831.900331	1729.161253	1916.79212	2071.646955	2101.681247	2351.197025	2094.047838	2084.129782	2136.411967	2015.892662	2073.377331	2018.465024
YBL025W	RRN10	-	891.0098557	769.6524829	770.5758203	698.9353374	760.4005548	934.1210781	914.7122087	841.2920051	770.5872309	740.0565074	867.438477	807.4498899	818.0208167	757.0319935	794.2784226
YJR107W	-	-	2579.193818	1543.420307	1388.125313	1259.098858	1438.255036	1527.110216	1336.776211	1228.084988	1360.62914	1245.926006	1561.292792	1508.699404	1317.30034	1251.865777	1269.830496
YDR434W	GPI17	-	3587.816022	2840.571629	2753.79505	2926.28995	3356.703661	3224.336681	3146.20996	3035.250034	3011.408777	2871.785246	3385.108856	3157.012066	3136.226104	3115.743197	3191.695978
