orf_name,0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150
YAL012W,0.9889136947276671,1.0137779069448363,1.015345020173085,1.0864730887121192,1.1325356921425411,1.147180672754012,1.0181356604572607,1.1473460745438127,1.1101637664253339,1.1379160040032517,1.1627776827753924,1.15161100926259,1.1905052814922017,1.1954218358073363,1.1824278190381916,1.1554930959772705
YAL011W,0.9889136947276671,1.0137779069448363,1.015345020173085,1.0864730887121188,1.132535692142541,1.1471806727540115,1.018135660457261,1.1473460745438127,1.1101637664253337,1.1379160040032517,1.1627776827753922,1.1516110092625897,1.1905052814922017,1.1954218358073363,1.182427819038192,1.1554930959772705
YAL010C,0.989017785814564,1.0145872591904443,1.0190216459520514,1.09530475647199,1.1426890766135045,1.1529593259472863,1.0197925240543022,1.1484067051618083,1.1125482123788266,1.1429482505538904,1.17022032446497,1.1593348418281515,1.196797500364617,1.199960391999004,1.1865122049609935,1.1601543740084852
YAL009W,0.989017785814564,1.0145872591904443,1.0190216459520516,1.0953047564719898,1.1426890766135047,1.1529593259472861,1.019792524054302,1.1484067051618083,1.1125482123788264,1.1429482505538906,1.17022032446497,1.1593348418281515,1.1967975003646167,1.199960391999004,1.186512204960993,1.160154374008485
YAL008W,0.9890177858145641,1.0145872591904446,1.0190216459520516,1.0953047564719898,1.1426890766135043,1.1529593259472863,1.019792524054302,1.148406705161808,1.1125482123788268,1.14294825055389,1.17022032446497,1.1593348418281515,1.1967975003646172,1.199960391999004,1.186512204960993,1.160154374008485
YAL007C,0.9890177858145643,1.0145872591904443,1.0190216459520514,1.0953047564719898,1.1426890766135047,1.1529593259472863,1.0197925240543022,1.1484067051618083,1.1125482123788266,1.1429482505538904,1.1702203244649698,1.1593348418281515,1.1967975003646172,1.1999603919990038,1.1865122049609933,1.160154374008485
YAL005C,0.9887907310123785,1.0128685133270967,1.0114177504182607,1.0774690068849562,1.122587225909116,1.1416946616278556,1.0165841061677001,1.1462568577919743,1.1076488079006097,1.1327204393214882,1.1552474070965255,1.143919528624884,1.1842969618888473,1.1909202221724453,1.1783081040529437,1.150758827000334
YAL003W,0.9887907310123782,1.0128685133270967,1.0114177504182607,1.077469006884956,1.1225872259091159,1.1416946616278556,1.0165841061677006,1.1462568577919745,1.1076488079006095,1.132720439321488,1.1552474070965257,1.1439195286248838,1.1842969618888473,1.190920222172446,1.1783081040529435,1.1507588270003337
YAL002W,0.9886459055924638,1.0118497046732124,1.0072344721249422,1.0683130102623533,1.112862659860522,1.1364973943927246,1.0151306529903863,1.1451317334545856,1.1049980143053086,1.1273627943766613,1.147637200843274,1.1362678578409253,1.1781747843224146,1.186453198489305,1.1741500408825916,1.1459505771328125
YAL001C,0.9884757493403651,1.0107110591920514,1.0027886280533593,1.0590219299846269,1.1033746178264747,1.1315814340618457,1.0137673017955313,1.1439626892722836,1.102204814910702,1.1218419355753908,1.1399510648285969,1.128659367524808,1.1721375378366887,1.1820159100423773,1.1699484449608635,1.141064968202145
YAR002W,0.9884757493403653,1.0107110591920514,1.0027886280533593,1.0590219299846264,1.1033746178264747,1.131581434061846,1.0137673017955315,1.1439626892722838,1.102204814910702,1.1218419355753908,1.139951064828597,1.1286593675248078,1.1721375378366885,1.1820159100423773,1.1699484449608633,1.1410649682021448
YAR002C-A,0.9884757493403652,1.0107110591920518,1.0027886280533593,1.0590219299846266,1.1033746178264747,1.1315814340618457,1.0137673017955313,1.1439626892722836,1.1022048149107018,1.1218419355753906,1.1399510648285969,1.128659367524808,1.1721375378366885,1.1820159100423775,1.1699484449608635,1.1410649682021448
YAR003W,0.9884757493403652,1.0107110591920516,1.0027886280533593,1.0590219299846266,1.1033746178264745,1.131581434061846,1.0137673017955315,1.1439626892722838,1.102204814910702,1.1218419355753908,1.1399510648285969,1.1286593675248076,1.1721375378366885,1.182015910042377,1.1699484449608637,1.1410649682021448
YAR007C,0.9884757493403654,1.0107110591920516,1.0027886280533596,1.0590219299846266,1.1033746178264745,1.131581434061846,1.0137673017955315,1.1439626892722838,1.1022048149107018,1.1218419355753906,1.1399510648285966,1.1286593675248078,1.1721375378366887,1.1820159100423773,1.1699484449608637,1.141064968202145
YAR008W,0.9884757493403653,1.0107110591920516,1.0027886280533596,1.0590219299846266,1.1033746178264747,1.131581434061846,1.0137673017955315,1.1439626892722836,1.102204814910702,1.1218419355753908,1.1399510648285966,1.1286593675248078,1.1721375378366885,1.182015910042377,1.1699484449608637,1.1410649682021448
YAR014C,0.9886459055924637,1.0118497046732124,1.0072344721249424,1.068313010262353,1.112862659860522,1.1364973943927248,1.015130652990386,1.1451317334545856,1.1049980143053089,1.1273627943766613,1.147637200843274,1.1362678578409253,1.1781747843224144,1.1864531984893048,1.1741500408825913,1.1459505771328125
YAR015W,0.9886459055924638,1.0118497046732127,1.0072344721249424,1.068313010262353,1.1128626598605222,1.1364973943927246,1.015130652990386,1.1451317334545856,1.1049980143053089,1.1273627943766613,1.147637200843274,1.136267857840925,1.1781747843224148,1.186453198489305,1.1741500408825913,1.1459505771328125
YAR018C,0.9884757493403653,1.0107110591920516,1.002788628053359,1.0590219299846264,1.1033746178264747,1.1315814340618457,1.0137673017955315,1.143962689272284,1.102204814910702,1.1218419355753908,1.1399510648285969,1.128659367524808,1.1721375378366885,1.1820159100423775,1.1699484449608635,1.141064968202145
YAR019C,0.9882764216890408,1.0094421830655265,0.9980768909592207,1.0496182583797518,1.0941393378379058,1.126941244485503,1.012486773228375,1.1427421798396062,1.0992641471396627,1.1161598975666598,1.1321971380073164,1.1211012244403749,1.1661868746782071,1.1776056176050425,1.16570026755757,1.1361012031174238
YAR020C,0.9884757493403652,1.0107110591920514,1.0027886280533596,1.0590219299846264,1.1033746178264747,1.131581434061846,1.0137673017955313,1.1439626892722838,1.1022048149107018,1.1218419355753906,1.1399510648285966,1.1286593675248078,1.1721375378366887,1.1820159100423773,1.1699484449608637,1.1410649682021448
YAR023C,0.9884757493403653,1.0107110591920516,1.0027886280533593,1.0590219299846264,1.1033746178264747,1.131581434061846,1.0137673017955313,1.1439626892722838,1.1022048149107018,1.1218419355753906,1.1399510648285969,1.1286593675248078,1.1721375378366887,1.1820159100423773,1.169948444960864,1.1410649682021448
YAR027W,0.9886459055924638,1.0118497046732127,1.0072344721249424,1.0683130102623528,1.112862659860522,1.1364973943927248,1.015130652990386,1.1451317334545854,1.104998014305309,1.1273627943766613,1.1476372008432738,1.1362678578409253,1.1781747843224148,1.1864531984893048,1.1741500408825913,1.1459505771328122
