orf_name,repl_timing1,repl_timing2,mean
YBR177C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR179C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR180W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR181C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR182C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR182C-A,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR183W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR184W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR185C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR186W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR187W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR188C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR189W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR191W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR192W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR193C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR194W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR195C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR196C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR196C-A,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR196C-B,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR197C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR198C,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR199W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR200W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR200W-A,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR201W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR201C-A,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR202W,0.46178088058024913,0.3645841391612259,0.4131825098707375
YBR203W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR204C,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR205W,0.46178088058024913,0.5306714379672244,0.49622615927373676
YBR207W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR208C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR210W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR211C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR212W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR213W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR214W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR215W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR216C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR217W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR218C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR219C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR220C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR221C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR221W-A,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR222C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR223C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR225W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR227C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR228W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR229C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR230C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR230W-A,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR231C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR233W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR233W-A,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR234C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR235W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR236C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR237W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR238C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR239C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR240C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR241C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR242W,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR243C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR244W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR245C,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR246W,0.6084269385875638,0.5306714379672244,0.5695491882773941
YBR247C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR248C,0.6084269385875638,0.6967587367732226,0.6525928376803932
YBR249C,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR250W,0.7550729965948786,0.6967587367732226,0.7259158666840506
YBR251W,0.7550729965948786,0.6967587367732226,0.7259158666840506
