timepoint,chrom,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,4,7,7,11,23,31,50,64,67,99,148,186,222,270,347,393,406,524,616,644,794,812,863,1009,1056,1120,1258,1336,1432,1531,1566,1713,1769,1867,1978,1994,2182,2131,2367,2212,2373,2360,2364,2550,2535,2646,2710,2706,2808,2743,2743,2770,2948,2731,2825,2870,3055,3001,3052,3105,3311,3426,3371,3379,3389,3280,3572,3502,3597,3615,3742,3736,3816,3671,3695,3731,3624,3706,3710,3761,3833,3865,4075,4269,4129,4238,4238,4259,4277,4160,4287,4423,4372,4367,4716,4909,5090,5149,5159,5258,5226,5545,5612,5961,6061,6382,6312,6503,6570,6610,6851,6840,7267,7203,7449,7744,7988,8367,8940,9254,9573,10101,10600,11113,11907,12127,12973,13912,14716,15861,16244,16684,16996,17627,17829,18273,18829,18531,18280,17851,17552,17000,16429,15522,14995,14724,14269,14045,14109,13583,13230,13020,12355,11758,11456,10957,10733,10582,10330,10085,9711,9261,8955,8857,8325,8325,7979,7806,7291,7087,7224,6867,6595,6359,6395,6202,5986,6086,5533,5820,5451,5387,5233,5053,5174,5035,4860,4770,4764,4639,4481,4355,4263,4414,4308,4216,4087,4109,3943,4032,3976,3914,3832,3746,3778,3739,3792,3714,3661,3603,3598,3448,3533,3365,3385,3481,3405,3393,3272,3282,3371
0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,11,16,17,29,39,48,59,73,114,162,191,272,285,399,470,529,598,715,870,957,1089,1181,1327,1476,1538,1662,1842,2002,2119,2232,2338,2474,2529,2733,2940,2927,3073,3124,3283,3454,3464,3590,3624,3709,3757,3864,3854,3937,3919,3964,4137,3971,4059,4167,4121,4128,4272,4246,4443,4545,4780,4803,4994,5075,5158,5319,5428,5291,5458,5480,5430,5571,5662,5592,5539,5466,5547,5752,5648,5713,5737,5863,5899,6089,5998,6078,5913,6139,6226,6221,6374,6516,6488,6750,6958,7023,7467,7364,7607,7833,8074,8308,8478,8835,8981,9289,9542,9751,10094,10214,10357,10372,10467,10720,11005,11510,11886,12423,12986,13608,14555,15592,16346,16753,18111,18752,20012,21027,22354,23015,24726,25230,25828,26149,26418,27163,27227,27780,27509,27417,26300,25011,24088,23214,22759,22332,21581,21628,21292,20161,19689,19101,18261,17921,16938,16138,15728,15216,14715,14372,14084,13552,13408,12627,12297,11856,11252,10886,10738,10336,10216,10156,9679,9680,9256,9064,8886,8500,8200,8193,8021,7925,7721,7572,7618,7473,7026,6926,6956,6833,6801,6702,6618,6375,6353,6244,6081,6020,6190,5931,5927,5737,5584,5332,5482,5406,5450,5491,5361,5306,5173,5054,5006,4901,4941,4840,4905,4909,4805,4935,4804
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,11,9,30,41,40,47,60,94,121,175,219,262,331,423,502,567,599,676,840,941,1075,1234,1299,1400,1501,1599,1772,1978,1982,2115,2205,2292,2446,2564,2707,2703,2873,2911,3013,3134,3130,3135,3282,3273,3456,3400,3467,3528,3527,3565,3490,3590,3572,3677,3799,3820,4015,3961,4090,4250,4402,4431,4455,4396,4494,4623,4736,4717,4871,5022,4885,5158,4967,4942,4863,4914,4983,5193,5092,5148,5178,5273,5447,5626,5569,5623,5545,5672,5773,5690,5613,5874,6024,6287,6524,6603,6603,6945,7174,7462,7753,7812,8205,8408,8608,8731,9164,9078,9076,9249,9358,9315,9438,9778,10268,10810,11264,11574,12387,12830,13720,14727,15132,15957,16848,18013,18944,19849,20843,21938,22585,23268,24307,24517,25037,25034,25296,25361,24919,24034,23295,22327,21535,20860,20872,19842,19704,19502,18598,18151,17402,16629,16031,15380,15032,14692,14156,13673,13519,12908,12553,12166,11848,11284,11151,10681,10286,9965,9881,9578,9308,9041,8792,8576,8256,8132,7899,7899,7499,7403,7150,6978,6997,6841,6629,6694,6503,6154,6074,6089,6117,5800,5694,5692,5617,5483,5463,5451,5486,5252,5170,5240,5148,5052,4854,4792,4913,4710,4642,4498,4468,4407,4507,4362,4412,4430,4421,4352,4285,4328
0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,6,7,13,10,16,31,42,39,81,95,131,197,242,298,368,424,483,507,592,725,742,868,984,1077,1246,1241,1339,1487,1568,1710,1845,1825,1949,2072,2088,2240,2278,2356,2301,2599,2491,2584,2651,2728,2673,2667,2669,2793,2836,2949,2959,3034,2946,2911,3031,3113,3129,3209,3313,3447,3505,3726,3796,3784,3832,3777,3855,4003,3696,3861,4040,4046,3979,4071,4025,4004,4100,4281,4154,4377,4210,4412,4316,4585,4684,4702,4753,4628,4592,4597,4642,4794,4881,4886,4997,5326,5501,5669,5737,5756,5981,6010,6257,6599,6729,7011,7094,7157,7480,7588,7586,7467,7831,7774,7893,8399,8780,8994,9618,9970,10569,10986,11636,12141,12567,13815,14738,15817,16442,17056,17652,18017,18632,18978,19315,19818,19938,19917,20411,19822,19271,18711,17664,17218,16866,16378,15947,15592,15398,15008,14821,14364,13825,12897,12602,12334,11665,11313,10777,10869,10538,10290,9689,9389,9072,8748,8436,8010,8307,7890,7817,7500,7283,6994,6863,6682,6396,6453,6199,6118,5885,5784,5879,5724,5494,5476,5502,5410,5197,5153,5107,4996,4885,4685,4450,4689,4587,4527,4616,4610,4207,4272,4261,3990,4158,4048,3892,3848,3793,3861,3854,3826,3705,3639,3739,3604,3585,3711,3571,3603,3689
0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,7,15,18,27,43,53,79,98,140,178,210,263,337,431,484,597,656,835,945,1089,1171,1382,1489,1569,1713,1864,1913,2084,2338,2336,2618,2938,2849,2976,3180,3255,3351,3414,3381,3600,3750,3861,4024,4230,4069,4203,4153,4212,4206,4236,4244,4435,4473,4607,4700,4575,4803,4870,4846,5068,5254,5375,5354,5495,5614,5692,5880,5776,5809,5887,6021,6050,5996,5966,6079,6145,6057,6152,6148,6203,6431,6238,6641,6534,6725,6841,6755,6594,6855,6828,7018,7126,7176,7506,7789,7573,8025,8139,8389,8856,8813,9072,9255,9758,9909,10131,10335,10575,10848,10958,11019,11069,11325,11638,11990,12646,12918,13480,14319,14792,15758,16587,17312,17805,18767,19625,20860,22486,24028,24775,26435,27196,27190,28012,28539,28951,29341,29557,29853,29190,27646,26875,26328,25361,24544,23708,23129,22521,22388,21648,21127,20634,19791,19462,18535,17977,17236,16573,16294,16206,15602,15113,14405,13795,13200,12990,12464,11943,11854,11543,11352,10924,10712,10231,10112,9893,9513,9799,9394,9377,9401,8811,8575,8622,8165,8240,7969,7871,7621,7444,7373,7157,7079,6908,6781,6853,6695,6641,6817,6541,6173,6285,6241,5964,5994,6073,5982,5857,5784,5732,5625,5555,5498,5425,5341,5252,5446,5167,5356,5359,5285
0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,8,5,17,23,36,48,36,80,113,147,160,217,264,362,455,484,598,664,768,901,1037,1142,1277,1428,1397,1559,1753,1915,2001,2112,2273,2295,2503,2553,2723,2771,2941,3150,3214,3201,3355,3467,3548,3563,3658,3658,3593,3754,3655,3866,3779,3715,3945,3921,3874,4128,3909,4125,4112,4305,4313,4724,4790,4885,4727,4731,4959,4847,4859,5095,5086,5386,5226,5237,5191,5222,5216,5312,5413,5493,5593,5755,5720,5812,5766,5854,5991,6047,5982,5928,5965,5896,6165,6403,6606,6625,6853,7121,7319,7442,7733,7763,8138,8255,8789,9025,9068,9232,9220,9510,9399,9578,9660,10091,10458,10836,11535,11868,12358,13144,13410,14075,14529,15272,16339,17072,18144,19510,20592,21482,22327,22963,23425,23882,24579,24960,25454,25225,24740,24628,24116,23557,22187,21507,21041,20903,20016,19989,19591,18885,18458,17717,16896,16215,15638,15118,14658,14348,13793,13566,13445,12915,12355,11904,11503,11094,10856,10533,10214,9976,9693,9423,9074,8911,8888,8565,8207,7887,7906,7818,7512,7490,7263,6995,6867,6924,6585,6601,6524,6377,6511,6218,5875,6122,5855,5882,5869,5778,5612,5612,5489,5492,5559,5218,5215,5267,5035,4883,4967,5112,4865,4908,4808,4735,4803,4751,4718,4692,4593,4532,4362
10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,2,10,3,7,12,13,20,18,17,31,42,43,76,59,98,111,120,153,176,181,192,220,272,246,291,286,331,344,407,417,451,457,481,523,509,511,569,605,571,620,631,633,721,700,674,768,725,760,716,781,771,763,800,761,758,748,811,801,912,800,873,898,905,847,937,940,944,997,995,897,969,978,963,1047,968,1059,949,1044,930,1055,1016,946,1115,1108,1027,1097,1092,1092,1076,1007,1068,1163,1078,1175,1215,1169,1230,1272,1284,1337,1355,1419,1459,1397,1489,1555,1582,1589,1570,1602,1657,1647,1684,1703,1803,1808,1802,1953,1957,2039,2202,2302,2378,2537,2696,2763,3032,3372,3474,3636,3703,3741,4018,4239,4431,4360,4246,4240,4357,4207,4199,4194,3925,3792,3589,3501,3561,3472,3507,3424,3276,3218,3109,2997,2792,2773,2753,2619,2548,2563,2479,2440,2298,2246,2093,2071,2103,2046,1893,1861,1805,1778,1781,1639,1721,1547,1543,1586,1508,1463,1494,1376,1264,1327,1315,1178,1279,1208,1178,1246,1199,1262,1198,1110,1113,1052,1040,1069,1052,1045,1053,1023,963,996,959,954,868,899,955,920,937,777,860,822,840,806,842,813,835,873,862
10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,5,5,10,8,19,28,31,59,88,128,144,215,302,315,415,499,567,684,781,871,1000,1103,1308,1369,1443,1513,1672,1831,1833,2119,2230,2401,2353,2448,2517,2584,2800,2858,2910,2967,3044,3135,3211,3316,3404,3477,3396,3485,3459,3605,3655,3742,3732,3795,3802,3875,3864,3841,3958,3934,4129,4309,4272,4343,4340,4318,4579,4435,4546,4516,4520,4640,4725,4675,4687,4721,4628,4639,4556,4598,4640,4851,4789,5010,5147,4970,5110,5143,5042,5083,5170,5260,5216,5364,5448,5522,5548,5793,5973,6248,6227,6383,6533,6520,6904,6981,7055,7237,7263,7438,7262,7413,7637,7769,7841,7994,8238,8454,8837,9046,9544,9936,10381,11182,11615,12437,12834,13626,14469,15294,15818,16339,16902,17733,17783,18448,18910,19007,19149,18281,18203,17754,17089,16591,16329,16217,15776,15600,15635,14900,14900,14527,13862,13428,12847,12238,11957,11869,11378,11285,10998,10616,10640,10113,9879,9355,9301,8999,8932,8369,8047,7898,7853,7764,7504,7211,7151,6924,6809,6483,6520,6503,6235,6227,6084,5882,5907,5775,5640,5567,5464,5321,5275,5264,5220,4895,4855,4805,4843,4857,4798,4629,4485,4508,4398,4309,4270,4195,4205,4155,4227,3891,4044,3977,3967,3884,3880,3849,3761,3742,3787
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,3,5,10,11,19,20,46,35,62,74,106,137,185,205,238,267,323,374,429,488,494,567,595,665,717,744,755,840,848,936,977,1012,1109,1059,1163,1199,1288,1251,1309,1243,1393,1406,1423,1382,1456,1499,1595,1560,1573,1569,1569,1559,1553,1582,1688,1564,1654,1695,1681,1705,1833,1772,1922,1885,1927,1869,1851,1884,1805,1951,1866,1874,1898,1905,1955,1938,1995,1950,1928,1927,1955,1931,2136,2118,2071,2108,1953,2141,2111,2232,2155,2155,2261,2285,2401,2462,2409,2656,2515,2603,2625,2636,2740,2877,2897,2889,2915,2822,2841,2901,2931,3040,3063,3129,3302,3416,3494,3629,3788,3913,4141,4276,4608,4818,5011,5355,5722,6033,6469,6872,6847,6876,6894,7350,7572,7462,7577,7490,7331,7017,6891,6878,6475,6450,6140,6198,6205,6234,5943,5833,5441,5279,5073,4875,4825,4689,4480,4425,4245,4154,4165,3952,3795,3675,3600,3548,3567,3239,3081,3205,3028,3002,3014,2840,2777,2778,2761,2788,2748,2678,2556,2409,2435,2443,2389,2301,2376,2296,2230,2250,2144,2135,2092,2016,2078,1939,1923,1924,1849,1803,1787,1783,1759,1862,1761,1743,1736,1557,1570,1682,1564,1517,1559,1595,1565,1604,1540,1509,1544
10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,10,10,15,16,47,48,78,116,160,263,281,418,463,620,747,897,1103,1343,1388,1657,1853,2135,2351,2438,2774,2935,3178,3485,3578,3885,4121,4268,4428,4653,5011,4994,5336,5287,5616,5827,6086,6111,6293,6363,6387,6471,6688,6588,6688,6662,6862,6761,6897,7014,7160,7063,7442,7502,7781,7612,7997,7973,8157,8260,8196,8479,8455,8517,8641,8730,8985,8874,9051,9096,8921,8970,9120,9155,9141,9297,9440,9219,9344,9748,9712,10145,9896,10223,10040,10021,9790,10155,10234,10480,10643,10816,10840,11126,11446,11560,11897,12360,12265,12598,13157,13247,13449,13806,14372,14257,14234,13919,14006,14546,14892,15125,15220,16167,16699,17293,17933,19318,19946,20816,22082,23500,24570,26421,27638,29129,29928,31412,31726,33041,34187,34900,35277,35500,35492,35174,34337,33212,32257,30975,30207,29966,29674,29307,28979,27952,26967,26105,25294,24681,23530,23078,22050,21727,21047,20466,20041,19402,18823,18377,18014,17380,17263,16935,16678,15891,15534,15225,15021,14349,13576,13657,13320,13146,12767,12418,12129,11688,11991,11596,11266,11133,10897,11055,10768,10605,10371,10026,10007,9764,9588,9308,9324,9217,9002,8901,8700,8677,8680,8571,8385,8416,8157,8022,7982,7927,7789,7572,7483,7532,7620,7472,7239,7374,7260,6999,6933
10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5,7,5,10,20,25,28,65,71,100,121,187,210,240,298,370,432,498,593,690,744,854,960,981,1121,1165,1265,1334,1332,1555,1537,1663,1799,1807,1924,1981,2076,2179,2194,2337,2374,2293,2419,2611,2504,2492,2664,2614,2750,2802,2755,2734,2665,2809,2871,2843,2953,3000,3033,3099,3181,3168,3253,3315,3362,3337,3388,3409,3360,3511,3528,3510,3532,3527,3448,3639,3697,3801,3872,3678,3724,3798,3957,3769,3920,3991,3798,3964,3946,3938,3950,3963,3956,4245,4115,4357,4317,4417,4609,4837,4748,4877,4841,5116,5226,5357,5364,5503,5445,5383,5673,5500,5771,5743,5810,5948,6062,6086,6549,6846,7059,7572,7877,8044,8603,9092,9663,10193,10810,11416,11966,12093,12519,12961,13127,13610,13799,13868,14112,13721,13420,12914,12865,12434,12253,11884,11475,11178,11076,11032,10854,10460,10317,9901,9697,9188,9135,8847,8657,8257,7974,7861,7566,7384,7352,7190,7011,6731,6606,6626,6311,6090,6088,5879,5620,5496,5420,5241,5202,5085,5137,5006,4843,4859,4579,4491,4546,4352,4236,4229,4196,4204,4027,4100,3892,3714,3995,3778,3666,3634,3484,3548,3472,3384,3328,3405,3401,3319,3249,3238,3224,3054,2886,2950,3097,3004,2839,2905,2878,2771,2924
10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,10,10,6,15,10,21,24,37,30,70,81,93,96,116,177,169,226,247,251,298,339,364,419,433,482,528,544,543,591,626,707,750,781,769,860,882,930,941,983,944,1076,1143,1042,1085,1131,1106,1112,1110,1121,1152,1124,1245,1192,1212,1214,1287,1219,1235,1282,1257,1281,1371,1451,1504,1468,1490,1442,1385,1341,1367,1356,1404,1555,1491,1444,1488,1456,1502,1468,1515,1554,1551,1529,1585,1641,1710,1598,1679,1692,1650,1569,1658,1769,1747,1726,1805,1942,1899,1912,2042,2142,2057,2122,2213,2295,2294,2266,2289,2340,2328,2412,2454,2550,2545,2569,2702,2793,2905,3092,3206,3369,3441,3674,3849,4056,4531,4783,5022,5107,5215,5607,5844,6034,6110,6331,6313,6461,6293,6502,6328,6321,5948,5707,5620,5634,5521,5403,5402,5376,5100,4960,4621,4428,4552,4289,4129,4101,3877,3732,3674,3603,3523,3490,3382,3179,3078,2999,2943,2957,2724,2599,2585,2580,2515,2395,2331,2191,2315,2276,2201,2205,2100,2013,2111,1908,1878,1828,1834,1883,1721,1624,1748,1728,1646,1725,1627,1456,1578,1411,1458,1519,1420,1451,1400,1377,1440,1359,1395,1375,1294,1373,1285,1274,1217,1246,1257,1294,1325,1230,1201
10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,8,9,8,15,26,35,68,89,115,148,199,309,338,500,585,711,857,981,1138,1260,1412,1490,1745,1815,2004,2229,2283,2543,2601,2921,3065,3179,3254,3356,3558,3754,3761,4038,4132,4281,4543,4646,4591,4811,4821,4811,4864,4984,4988,5149,5139,5344,5315,5475,5224,5474,5437,5594,5772,5705,5883,6087,6105,6168,6024,6164,6208,6256,6446,6457,6355,6560,6771,6679,6844,6781,6818,6661,6908,7039,6836,7105,7171,7265,7360,7219,7271,7496,7292,7273,7270,7568,7625,7801,7791,7882,8044,8122,8108,8587,8924,9016,8851,9199,9452,9627,9874,10144,10226,10433,10504,10358,10356,10436,10876,11151,11466,11852,12499,12989,13301,14159,14396,15469,16308,17076,18174,19102,20245,20869,21768,22393,22931,23462,24442,24643,25767,25459,25812,25275,24775,23778,23667,22401,21781,21543,21074,20856,20829,20331,19553,19088,18625,18215,17398,16938,16249,15751,15739,15176,14736,14401,13764,13349,12920,12896,12667,12161,12128,11726,11464,11037,10921,10511,10384,10069,9753,9738,9258,9510,9116,8921,8704,8570,8327,8156,8237,8125,7650,7760,7724,7459,7329,7183,7081,7067,7043,6785,6823,6758,6380,6438,6302,6235,6048,6224,5938,6112,6071,5757,5741,5595,5497,5426,5459,5375,5163,5286,5270,5223,5205
10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,4,5,5,11,18,20,36,39,75,88,107,154,200,263,277,333,384,427,514,606,662,738,809,870,953,1053,1034,1144,1264,1346,1430,1507,1591,1640,1783,1745,1780,1900,1889,1990,2121,2107,2194,2139,2178,2259,2326,2371,2442,2296,2367,2330,2498,2412,2298,2556,2498,2630,2649,2707,2688,2719,2725,2925,2937,3049,2988,3026,3007,2985,3031,3103,2999,3151,3061,3095,3092,3090,3194,3214,3166,3221,3188,3351,3286,3408,3553,3453,3352,3478,3250,3532,3450,3705,3716,3845,3917,3911,3952,4088,3998,4097,4237,4508,4497,4654,4718,4897,4871,4981,4972,4867,5130,5277,5194,5245,5533,5692,6109,6299,6549,6893,7144,7622,8019,8618,8911,9412,9889,10295,11040,11241,11451,12138,12411,12613,12736,12798,12906,12990,12489,12552,11930,11319,10897,10803,10799,10496,10244,10010,9918,9443,9281,8649,8563,8407,8179,7964,7674,7474,7332,6755,6906,6767,6297,6437,6223,6044,6068,5737,5476,5478,5384,5311,4981,5030,4875,4748,4832,4587,4435,4543,4341,4151,4068,4026,4074,3939,3803,3747,3744,3774,3490,3498,3344,3480,3314,3316,3221,3103,3041,3000,2991,3049,2913,2931,2939,2870,2749,2759,2715,2682,2611,2670,2646,2655,2522,2660,2582,2544,2592
10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,6,5,6,11,24,36,52,68,86,133,137,198,217,243,281,356,427,445,503,570,669,625,720,783,815,839,928,1041,1118,1151,1202,1181,1210,1369,1376,1478,1408,1557,1527,1558,1537,1567,1706,1728,1651,1771,1789,1782,1780,1780,1731,1809,1811,1901,1877,1989,1913,1966,1963,2045,2038,2151,2273,2093,2165,2269,2312,2195,2317,2317,2213,2335,2333,2393,2359,2366,2397,2517,2461,2457,2427,2501,2456,2480,2465,2616,2556,2511,2580,2591,2634,2711,2795,2835,2913,2822,2904,3081,3184,3165,3269,3432,3398,3615,3562,3610,3674,3717,3697,3781,3842,3827,3862,4011,4182,4334,4555,4553,4870,5221,5468,5769,5968,6376,6873,7293,7604,7972,8393,8802,8829,9186,9380,9453,9715,9823,9786,9821,9363,9288,9050,8672,8443,8324,7870,8000,7971,7755,7480,7280,7126,6854,6546,6624,6283,6255,6066,5677,5653,5531,5199,5206,4826,4878,4825,4657,4601,4543,4221,4180,4171,4133,3940,3737,3776,3670,3698,3551,3542,3402,3188,3206,3250,3070,3111,3099,3035,3000,2934,2960,2733,2808,2712,2527,2598,2540,2509,2468,2389,2412,2409,2400,2285,2315,2266,2279,2163,2197,2163,2109,2158,2116,2180,2071,2022,1934,1968,1895,1938
10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,4,4,7,7,12,23,29,45,85,102,137,193,240,295,368,419,514,648,719,740,922,1011,1063,1124,1232,1409,1491,1557,1669,1825,1860,1982,2111,2173,2282,2313,2350,2513,2574,2650,2717,2818,2840,2963,3074,2949,3031,2987,3028,3100,3061,3180,3019,3301,3176,3278,3452,3360,3419,3405,3544,3618,3809,3854,3882,3892,3827,3990,3986,4013,4191,4156,4200,4191,4074,4023,4140,4220,4266,4258,4252,4261,4398,4476,4639,4292,4477,4328,4459,4475,4445,4579,4607,4662,4769,4796,5008,5228,5388,5436,5503,5660,5787,6006,6179,6165,6370,6333,6596,6780,6549,6685,6703,6936,6841,7195,7329,7662,8075,8294,8452,9269,9534,9986,10435,11056,11702,12299,13181,13704,14166,14720,15315,16011,16462,16803,17393,17431,17363,17208,16696,16167,15635,15110,14819,14458,14406,13910,13894,13513,13321,12733,12239,11801,11582,11269,10828,10749,10421,10135,9852,9498,9330,9118,8794,8324,8252,7924,7562,7785,7404,7389,7141,6911,6445,6429,6437,6181,6246,6001,5753,5724,5684,5511,5401,5397,5310,5207,5304,4949,5063,4998,4804,4747,4648,4662,4458,4442,4264,4247,4299,4035,4218,4082,3979,3782,3901,3886,3983,3700,3800,3788,3670,3677,3744,3587,3503,3550,3326,3353,3542
10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,12,8,26,28,48,73,119,138,185,248,290,349,442,498,596,690,782,840,944,964,1177,1248,1276,1478,1506,1577,1788,1913,1934,2056,2142,2243,2355,2401,2424,2587,2607,2728,2733,2864,2875,2906,3022,3032,3111,2990,3150,2966,3068,3185,3169,3187,3307,3444,3368,3359,3419,3567,3714,3686,3717,3765,3603,3815,3807,3935,3890,3927,3972,3922,3991,3998,4034,3958,4098,4045,4081,4263,4209,4454,4349,4531,4373,4424,4518,4558,4523,4428,4496,4520,4639,4658,4859,4896,5053,5087,5165,5240,5374,5659,5641,5723,5809,6101,6191,6181,6352,6505,6347,6707,6635,6816,6992,7048,7186,7527,8017,8277,8832,9166,9530,10024,10456,11275,12259,12936,13669,14258,14514,15116,15567,15790,16220,16768,16247,16448,16127,15938,15505,14979,14508,14216,13604,13493,13095,12979,12805,12378,12066,11884,11765,10962,10859,10248,10223,9974,9647,9504,9069,8727,8444,8002,8070,8020,7736,7374,7352,7087,7003,6550,6519,6631,6320,6246,5911,5911,5838,5695,5562,5336,5242,5308,5206,4982,4998,4833,4836,4695,4647,4362,4589,4441,4474,4346,4251,4164,4077,4153,3995,4127,3892,3935,3948,3753,3765,3659,3642,3544,3557,3557,3501,3372,3472,3341,3398,3344,3404,3179
10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,8,8,11,19,24,38,60,85,124,161,193,286,352,457,562,611,753,809,984,1172,1269,1435,1611,1748,1873,2057,2069,2319,2436,2657,2758,2975,3163,3120,3402,3533,3778,3764,3744,3928,3999,4089,4321,4446,4345,4496,4588,4515,4602,4674,4599,4837,4692,4663,4828,4901,5042,4937,5067,5150,5290,5345,5499,5681,5768,5839,5815,5901,5898,5962,6021,5826,6201,6235,6181,6286,6374,6146,6395,6272,6359,6432,6292,6467,6598,6612,6421,6486,6694,6867,6854,6820,6998,6902,7085,7178,7436,7603,7700,7887,8177,8217,8452,8857,8840,9042,9124,9203,9607,9672,9627,9732,9721,10064,10104,10366,10782,10933,11438,11971,12661,13090,14119,14790,15254,16293,17202,18077,18856,19690,21203,21383,22176,23405,23664,23681,24328,24333,24297,24413,23389,22684,21955,21540,20621,20793,20052,20007,20017,19072,18820,17875,17116,16991,16357,15494,15257,14786,14261,14261,13950,13419,13072,12740,12152,11903,11535,11143,10688,10689,10569,10481,9858,9666,9287,9327,8880,8970,8620,8466,8539,8058,8093,7849,7852,7732,7480,7294,7235,7153,6954,6915,6764,6702,6442,6467,6264,6230,6407,6316,6040,5997,5931,5677,5612,5618,5692,5630,5475,5367,5264,5269,5071,5256,5080,4907,5038,4868,4981,4878,4921
10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,6,9,10,27,30,33,74,109,166,179,231,331,389,448,572,658,737,887,975,1199,1291,1438,1474,1650,1831,1876,2124,2083,2317,2474,2634,2638,2724,2949,3000,3200,3328,3435,3298,3558,3687,3593,3816,3854,3912,3951,4063,4040,4265,4137,4152,4171,4107,4420,4360,4473,4604,4744,4563,4737,4840,4839,4790,4916,4836,4975,5232,5322,5331,5333,5462,5424,5349,5396,5478,5416,5364,5365,5549,5664,5684,5704,5947,5925,5942,6027,6121,6054,6087,6013,6051,6328,6316,6680,6567,6598,6814,6988,7043,7240,7436,7598,7771,8098,8182,8296,8473,8585,8739,8779,8797,8914,9127,9126,9361,9423,10004,10305,10574,10898,11588,12324,12900,13566,14315,15355,15870,17021,17817,18669,19591,20281,20607,21312,21712,22103,22390,22557,22329,21557,21067,20328,19744,19383,18736,18291,18407,17643,17472,16937,16510,15702,15589,15047,14728,14190,13541,13532,13113,12709,12369,11829,11749,11377,11070,10792,10127,10263,10006,9736,9417,9245,8870,8701,8556,8385,8132,7975,7853,7547,7395,7410,7224,7012,6828,6661,6563,6529,6303,6379,6205,5975,6114,5936,5870,5899,5632,5351,5451,5427,5316,5369,5109,5296,4983,5076,5046,4907,4858,4778,4668,4578,4540,4349,4578,4483,4413,4489,4345,4483
