length,0_replicate1,10_replicate1,20_replicate1,30_replicate1,40_replicate1,50_replicate1,60_replicate1,70_replicate1,80_replicate1,90_replicate1,100_replicate1,110_replicate1,120_replicate1,130_replicate1,140_replicate1,150_replicate1,0_replicate2,10_replicate2,20_replicate2,30_replicate2,40_replicate2,50_replicate2,60_replicate2,70_replicate2,80_replicate2,90_replicate2,100_replicate2,110_replicate2,120_replicate2,130_replicate2,140_replicate2
211,1.0039098095215624,0.9748433785109157,1.036615181465548,1.073559137646655,0.8777830771536969,0.9430618671924789,1.1417124406452253,1.1563259973786506,0.8067555895109026,1.0091365256004465,0.9616310939613667,1.032516708462799,1.8577482552684759,1.0515575929466328,0.926805735835621,0.9014018910619697,0.9888011729151257,0.973733588772883,0.95712932531182,1.0202682912994063,0.9992936127704906,0.8685102024355678,1.1193149027006886,1.1309100812800792,1.4771856670572054,1.1876421471146668,1.2061099909526443,1.1830756838567642,1.2670711632325151,1.2529377259864058,1.2263699480498862
212,0.9847025031476349,0.9537668012475897,1.0051989238931185,1.0579320351714008,0.8657622985662865,0.9279296797537996,1.131247698022922,1.1566898716198524,0.7954673341995324,0.9900327022226553,0.9480847432383551,1.0200336931990992,1.8577482552684756,1.0471312491615958,0.9268430547414969,0.8927865824171997,0.9683688027521977,0.9512308079234892,0.945738817724521,1.0102401899152864,0.9858965161258665,0.8633137150658335,1.1163927733749857,1.1269713619207196,1.4630238541744132,1.1754027973530408,1.2103004757079479,1.1734904448388144,1.2596309205722325,1.2384045174936336,1.2119569387689066
213,0.9783032444719779,0.9483593047741874,1.0030765304986753,1.0579316138334403,0.8683849194657359,0.9294474213048572,1.1348226118947426,1.1568574187057477,0.7917034550025621,0.9894521888383195,0.9527246664379967,1.0242854358320062,1.8577482552684759,1.034304261485934,0.9227897135792446,0.899988582892351,0.962934006236662,0.952870177711017,0.9436665871097328,1.0127062884901987,0.9982843620099967,0.8640381842523609,1.1048636624295123,1.1296562548623579,1.4617246037035623,1.1886918979531929,1.2210464123707245,1.1760952787238124,1.2680035998679307,1.254670573435361,1.2115446987877139
214,0.9738140389538473,0.9466436796886691,0.9945832000085815,1.0633200705653358,0.8637488691913747,0.9281406658194284,1.1354162443013331,1.1612938016232723,0.7877500703634643,0.995367744496727,0.962745735412117,1.026997922373912,1.8577482552684756,1.0359251046038918,0.9207210379889301,0.8980749854971568,0.9530787116998817,0.9475322328957491,0.9338072045788389,1.026617011214754,1.010679471069628,0.8709732981550428,1.1091593492113643,1.1277311027421286,1.4703579076090332,1.1837388278496883,1.2219897521196892,1.1772586836201786,1.2730812524382842,1.250738680169383,1.2223553202322086
215,0.9546228987155669,0.9387466248499826,0.9680513963309243,1.0541794534108833,0.8527674944186905,0.9193594775683042,1.140569363516717,1.1618320024640276,0.7806007670843633,0.9827444822996616,0.9519469269282268,1.01380700590308,1.8577482552684756,1.0347753667116963,0.9204070242096326,0.8941645085971257,0.9519142528997981,0.936253610609839,0.9353168833730982,1.017439478574796,0.9957288752776987,0.8717361499581315,1.1061330181665818,1.129130545292918,1.4626195545478413,1.1832121698633913,1.2190817940256116,1.1784025686630402,1.2680197113534093,1.2581637913843238,1.225564361307653
216,0.9489739535215155,0.9221231569209846,0.9559554230590979,1.0448826604146415,0.8497146655698573,0.9073681080370345,1.1374043726244487,1.1613700611079505,0.7686672751990085,0.977316973280061,0.9514243478693303,1.0070154274355931,1.8577482552684756,1.0233365022997414,0.9122508983759143,0.8944340115038353,0.9447187638686589,0.9247333083031538,0.9236113545828689,1.0116107314533769,0.9959781435939904,0.8583556171839027,1.0988976483479935,1.1177575523027692,1.4651237057128605,1.1852695830764028,1.2233649668866209,1.1687715012216147,1.2757407388832211,1.255807289838171,1.2178627971843627
217,0.9425142279249553,0.9157831649241486,0.9385539422931934,1.0440937442099156,0.8351086501086319,0.8981355380524735,1.1357796118182142,1.1639769561019067,0.7619781695940118,0.9650495183401581,0.9488267734381736,0.9934609429479259,1.8577482552684756,1.0110781262245732,0.911029377638669,0.8833727996733669,0.9283696146947492,0.9143667144370524,0.9161032718258768,1.013672138306294,0.9924452111446997,0.8586004696499847,1.0986889790496164,1.1047248834896826,1.449103900028156,1.1780686445772117,1.2207788002317748,1.1699001503969482,1.2602054688613373,1.2520180163335035,1.2252494024984448
218,0.9401857050524934,0.917340259211462,0.9398992726539277,1.04894850078175,0.8420653570537514,0.9091439284499658,1.142013034543751,1.1886897482311982,0.7646518119303767,0.9740491559296983,0.9563552017902651,0.9996777094083354,1.8577482552684756,1.0202539031176014,0.9208449857205437,0.8927797376344909,0.9220118384973617,0.918367002214485,0.919220726932297,1.0254900787648256,1.0095173402701705,0.8636775695279086,1.1135064001672004,1.1277362018069557,1.4807559336107148,1.1887447106128248,1.2414192134748878,1.1714123859235943,1.2735190514667587,1.2657443885120425,1.2282527958273954
219,0.9239722350326302,0.8959690403350756,0.9234345829663373,1.031970982079446,0.8294788111740885,0.8998170452856648,1.142076540405066,1.1629827345990276,0.7538125310853803,0.9672770678352228,0.9453444872656693,0.990448765048921,1.8577482552684759,1.0015137457471606,0.9061795757544623,0.8861755165418043,0.9051678341376203,0.9007189486616515,0.9060034582541638,1.013571977778633,1.0030221712806815,0.8572892279665534,1.0968476154876259,1.1223814172325823,1.464466330933499,1.1727289618209467,1.2151832825685338,1.1644352374679807,1.2654473914723883,1.2522536970010079,1.2062804809932404
220,0.9235236855568597,0.897703092776159,0.9216574659671035,1.0433830925288732,0.8322892424853452,0.9013393473099833,1.150887331295797,1.186134510660933,0.757890114316352,0.96716736850004,0.9496807543260267,0.9891990797353877,1.8577482552684756,1.0091418421515135,0.91021029173842,0.8964646851010478,0.907847132175274,0.9020479735396725,0.9139487869313216,1.0217369837620816,1.0085320050267412,0.8712045189174729,1.1109445866137708,1.1257966958880974,1.4715969315216144,1.1928978879087193,1.2353007079940286,1.177121850629942,1.2698430713334088,1.2459272661655163,1.2316747225883868
221,0.9038624832562989,0.8730823196174158,0.8948440146434964,1.0143711222214764,0.8108035429245042,0.8805818981409523,1.1318421747682799,1.164462052054529,0.7392505058231049,0.9384447747417228,0.9346103605348751,0.9690593258697078,1.8577482552684756,0.9852109944182328,0.892694041100737,0.8775885931808891,0.8790386807344013,0.880648157125011,0.8877959499500414,0.9997990240065546,0.9918906740278313,0.8560216989193308,1.0880015501161766,1.109296158997036,1.4561812385772308,1.1707131028649516,1.2123488778058522,1.1517234804360752,1.248495609450421,1.2460144797393162,1.2170765719634715
222,0.9132601283824284,0.8857084311183303,0.889099560025857,1.034280835378944,0.8135512038134097,0.8845800395023667,1.1508352152331107,1.190455911541522,0.7411361588371593,0.9484263006004626,0.9413413915490683,0.973191784271848,1.8577482552684756,0.9933523282591672,0.9011582374937932,0.8840619442653874,0.8915311955503816,0.8843096532045197,0.8917143908130646,1.022778161366083,1.0090882025441703,0.8611994076287367,1.1060491436322681,1.120525151951251,1.4726990273115843,1.1806383445104451,1.232967664180475,1.1777745159815323,1.2719757642050171,1.2564846370007106,1.2334714437593801
223,0.9120080719263759,0.8742442703876842,0.885069877252306,1.035847521788998,0.8109880731789945,0.8941478142956457,1.1526967617969435,1.1905336032672817,0.7449198885044646,0.9570439289335783,0.9549151414807867,0.9815965737691021,1.8577482552684756,0.9986868007334357,0.8994379326050468,0.8899394289947928,0.8865067163215876,0.8857130048312455,0.8977345188837983,1.0302193601178684,1.0150224411267021,0.8652568056805081,1.1141637826382045,1.1267434367760452,1.4843806489796585,1.1894341002183313,1.2445165574556885,1.1798738897434808,1.274920510708435,1.2757783370090012,1.230960905708173
224,0.8919983985570186,0.8648423873407264,0.8674913373512481,1.0261858510527126,0.7939523024609502,0.8774689987985904,1.1434525492730592,1.1892615387490637,0.7286823780796227,0.945591412902602,0.9400953547730183,0.963174439145967,1.8577482552684756,0.9833835055531069,0.8932661963783474,0.8867007984580949,0.8705238836457113,0.8726766225901795,0.8788947515269138,1.012596801038005,1.0036185957088923,0.8573034559746254,1.0961767001153933,1.114429342626814,1.4693385626034645,1.1894115843633393,1.2246396749368444,1.1705916472779436,1.2603791879683486,1.2670583603480434,1.2211723666915895
225,0.8877230013877964,0.8654853210165437,0.8580955273787468,1.022005354709019,0.7960608548212181,0.8864643519877291,1.1436041838026647,1.188742877980437,0.7249673510458342,0.9384053727417979,0.9399789907141586,0.9551818121845626,1.8577482552684759,0.9829339503363755,0.8901048128383172,0.8797717014524878,0.8734725918520716,0.8710738098336426,0.8803553571981034,1.0156677082576058,1.002606572958521,0.8578577870186408,1.1001835247986855,1.111011288703344,1.4771922096108845,1.1780177669556664,1.2247470697981186,1.1775484286686089,1.2710985569866469,1.2649167723500032,1.232991631573345
226,0.8870010881127477,0.8578774585413554,0.8485598934190736,1.0250910949889116,0.7918516828489318,0.8717376239759846,1.1533594547236246,1.1948778042450308,0.7215324964988363,0.9321023992810974,0.9345041623150848,0.9558592995113593,1.8577482552684756,0.9768659101767554,0.8965695466299063,0.888359019968401,0.8648984743129435,0.8640788983873178,0.8717138138147267,1.0229390263108311,1.0143881176443312,0.8590666779194308,1.103300935160396,1.1169114473178803,1.4671625132802268,1.1901768063763412,1.2372624985999137,1.1699544027048197,1.2711921674221724,1.2736271585044905,1.2342003229585357
227,0.873308701959104,0.8552904644786087,0.8341276226934898,1.0230236847276382,0.7819985748107086,0.8679643487729765,1.15475316252927,1.1956886454579683,0.7132221136721447,0.930512157748427,0.9356297788600445,0.951893267547939,1.8577482552684759,0.9606018470730081,0.886097377520041,0.882105382421135,0.864673728611399,0.8612173299894637,0.8725254764307989,1.022402143244306,1.0088350511767565,0.8663942688277939,1.100853792849686,1.1079252393028032,1.4853477068531749,1.1849482457956502,1.2368504901288857,1.167791187283436,1.2689388302677558,1.276038334328891,1.2459087648539917
228,0.864866836262126,0.851051110553799,0.8248696903399881,1.022140317867985,0.7829282375374275,0.8715466770210012,1.15334605706215,1.2002431081097544,0.7087243827705338,0.9206940953491511,0.9374881291857441,0.94924474336808,1.8577482552684759,0.9635717243544304,0.8936801446578424,0.8849773992178955,0.8533547468285466,0.8597243190883996,0.8684651263766437,1.033156323861427,1.0158586861766064,0.8623547799719239,1.0911242584687484,1.109794738884935,1.4672485380469427,1.1916605888073564,1.2291649194089143,1.164723354343828,1.2710848153448626,1.2733872175712837,1.2414401018947907
229,0.859751956229935,0.8448164959818052,0.8174629244642353,1.0135141969693997,0.7776435705153887,0.8636153421376396,1.1532810269709497,1.1991308956164501,0.7087184326982471,0.9310664332676095,0.9409431069783227,0.9417854911385539,1.8577482552684756,0.9537240812333089,0.8812966156954187,0.8845598105166194,0.8519463568660129,0.848918940387074,0.8656975447238952,1.025035735158477,1.014869345936304,0.8629814549645322,1.0945664713829466,1.113738004704779,1.4798257757971518,1.1829964376526643,1.247322622580255,1.1579580255161075,1.2759073205230358,1.2896001986214292,1.2297233534033467
230,0.8653637085481616,0.8418117515444475,0.8091446031083162,1.0165650980508938,0.7727019278909534,0.8646368443494724,1.1582825847247082,1.2007842357236318,0.7014779232996539,0.9252270037119312,0.9374220490541849,0.9456103286768662,1.8577482552684759,0.9565244187408227,0.8876720256338811,0.8864650384408452,0.8443799866798997,0.848715840171255,0.866565070069407,1.0277833014135744,1.0152458887496894,0.867333642193637,1.1112922762627995,1.1225606170846878,1.4871780020884966,1.1948909661826606,1.243670295987612,1.1691298721660897,1.2739674945046258,1.2916353907235685,1.2445936045816974
231,0.8411884539865311,0.8258938961710385,0.7992461620882744,1.0025370694263005,0.7560712583111863,0.8489930620951434,1.1503229545568157,1.1938736397704084,0.6877434630215085,0.9088333247845204,0.9269498006973906,0.9296035144639467,1.8577482552684756,0.9473642698168139,0.875089374648148,0.8720007923173454,0.8338562758764455,0.8324758809281004,0.8515758310802221,1.0123243659193724,1.0075855742708324,0.8570860276342706,1.0873063340888625,1.1051754017572424,1.463086166795029,1.168729636004034,1.2330433683878081,1.1591221367524505,1.2555193025221418,1.265360373032692,1.2341949444453355
232,0.8409467223484725,0.8236938750906407,0.791507171272213,0.9977273186224838,0.7525494480910978,0.8496283496779758,1.1475098243090067,1.1964050824151948,0.6827328220849576,0.909281817593741,0.9280908119851587,0.9293970730630952,1.8577482552684756,0.953360533281694,0.8774136006944887,0.8767968138159251,0.8357999856514994,0.8367219933576787,0.8576122364115459,1.0189185643616607,1.021198770744436,0.8539457770877928,1.0986777073702987,1.1115365184653525,1.4774064393257995,1.1791627738745052,1.240346239645241,1.1635911859449477,1.2798574401191756,1.2702986994777967,1.2418281347941602
233,0.841758799625121,0.8228968822199296,0.7818797770934698,1.0023374993235707,0.7554771327051583,0.8454791515946357,1.1452477979922249,1.1987867196809745,0.6817672414651773,0.9084927552943682,0.9276499423484262,0.918585768102484,1.8577482552684756,0.9405059389798589,0.8706593007699144,0.8678928561619575,0.8266884627469322,0.8269997768832643,0.8527544063239612,1.0207305517680716,1.0140939837815488,0.8671663221498178,1.0994479771697627,1.1122553065770397,1.4694618646739808,1.1756072501220374,1.2352803282247558,1.1503590116068656,1.2741542896783231,1.2756641616234319,1.2453676803436375
234,0.8492400058715367,0.83626547002749,0.7877658935104759,1.021780462258074,0.7582958574733203,0.8550305777386291,1.1690140086756586,1.2289267252037717,0.6889312154314471,0.9113829398988064,0.9415550030968214,0.9317603887711721,1.8577482552684756,0.9510000893080377,0.8840042166382077,0.8975067210207842,0.84436641183677,0.8404052089237922,0.8617342909582328,1.0382778491461158,1.0310987120680557,0.8721822794687679,1.1203298174881466,1.132517563609141,1.502672345483788,1.1921250390310423,1.2593322343020046,1.1769437538710268,1.288897476674307,1.3039756855215592,1.261289820127414
235,0.8385845210940749,0.8217430186955337,0.7856850109467689,1.0197774625992535,0.757708553819947,0.85659175189479,1.1727783524196649,1.227412206686004,0.6877041287206597,0.9141031845991078,0.932011026373276,0.925932589545391,1.8577482552684756,0.94014279666039,0.877975262922451,0.8929765736467553,0.8317120400487753,0.8345478886178135,0.8595591283752138,1.0423164781226337,1.0260837291320106,0.8716511585905249,1.1111533441928514,1.1325333099253003,1.4928947630240994,1.1927159981622024,1.2600646652220509,1.1847483616674814,1.2997898872705738,1.3031404261401671,1.2573991945106162
236,0.832533433614959,0.8135280446696981,0.7710262366637138,1.019153470492857,0.7444705851030103,0.8392095651588345,1.1680935011466183,1.2279379717437113,0.6814154873240362,0.9088274039290399,0.9288414771323703,0.9179834007725696,1.8577482552684759,0.9256690376381973,0.8679173350502135,0.8809818861104135,0.8260788790464799,0.8282149216573569,0.853673553755211,1.0315666451803092,1.0314861106619877,0.8702755342084675,1.1045231225103997,1.1106044291572648,1.485112751247052,1.1809354300562567,1.2480628732052803,1.182891408878589,1.300775858767816,1.288000155144219,1.2654556034259414
237,0.8254320008766298,0.8078591939604459,0.762023295738127,1.0066870873706573,0.7439597418792558,0.8520991972673294,1.1602227321144403,1.228074109006782,0.6735982649370914,0.9071890476721033,0.9293581509519636,0.9152316176197909,1.8577482552684756,0.9160907769342289,0.8633067245569198,0.8857191399080337,0.8215380207908514,0.8165059464034987,0.8503200798166841,1.0237637650665987,1.0236827149911851,0.869226243633592,1.1027112650292008,1.1133213331667913,1.4844603976502388,1.1901780881084665,1.2427990766977348,1.1642184570956113,1.2771073156109936,1.2943659544765793,1.2524595402685401
238,0.8337302312817293,0.8151380260862908,0.7652463942151481,1.026825173992362,0.7514287037403978,0.8543891554356481,1.1788945089998295,1.235154422360071,0.6806646731820574,0.9158062291023694,0.9454056439077304,0.9212582339597805,1.8577482552684756,0.9198482284762329,0.8671174854980039,0.8814467061987027,0.8211991095977046,0.8268348283994741,0.8590754085943577,1.0469165881725648,1.0409077023075124,0.877123762588958,1.1171303944080992,1.122809114289304,1.4924425952321414,1.1998298889939072,1.264248513026919,1.1861995262680909,1.3033000140723066,1.3256969313142384,1.2666341214056642
239,0.8257197252548664,0.8142523174362399,0.752918051525108,1.0176191125886058,0.7362626546031539,0.8394021346610681,1.1775513011613659,1.2512864199353027,0.6723349847323751,0.9043807584785817,0.935270930795207,0.9081584694274076,1.8577482552684756,0.9160577844926815,0.8622334841051352,0.882496767092798,0.81476307499374,0.8215283225432324,0.8506932126126956,1.037757189016692,1.0383315109488347,0.8796311695751062,1.1143955699817585,1.1250628397961353,1.5007281713719685,1.2001487698040891,1.265383044604721,1.1799100790688002,1.284669289527815,1.303444818460807,1.278928511819556
240,0.8275491282426457,0.8106065846707988,0.7536972042570689,1.0248987518896304,0.7457207379329982,0.8552419194778106,1.1843123076388673,1.2449894349274948,0.675439637787431,0.8985423830078646,0.9404130454293134,0.9120954301407718,1.8577482552684756,0.9077637361387929,0.8541875838466483,0.884695365259437,0.8175809444104237,0.8158027807263809,0.8511998438290987,1.0392894389187877,1.045628296346328,0.876334521623448,1.1176872778532463,1.1200209161461014,1.4892376383468058,1.205547620873318,1.2708692305943101,1.1833291028482564,1.2965660432720754,1.3141208979000512,1.2652608903847333
241,0.8260140494735085,0.8175627652317878,0.7485025770485634,1.0344783389074992,0.746503075756096,0.8471209867701651,1.1898043706466652,1.2628628002278237,0.6637664362506128,0.9130142555887988,0.9381232299008662,0.9070870050161046,1.8577482552684756,0.8965966482955964,0.8521854397939969,0.8779918222188862,0.8063406360490882,0.8218281210999762,0.852493878018703,1.0424799733707752,1.0399812303467793,0.8863620402932256,1.1161077531539403,1.1357906564220341,1.4885355351206226,1.1947763785725058,1.2756627455646352,1.1719871883357778,1.2940857960473855,1.3060108070795335,1.281678775303772
242,0.839250343698831,0.8351152684362759,0.7502125368511536,1.03813968344606,0.7461858861188876,0.8588829527385717,1.206069579603457,1.2803919715581171,0.6755425148930219,0.9230360743133489,0.9601387329739356,0.919537581862911,1.8577482552684756,0.9117453211614586,0.8539628557631214,0.8977864071799202,0.8266346751170406,0.8258208818242221,0.866825544146831,1.0598143700851723,1.056646625004963,0.8984220024071932,1.1286206163597432,1.1431669808427833,1.513201188388035,1.2193818682518838,1.2888612309533194,1.1973743472349025,1.3247395949841396,1.33305333769514,1.2868170684227518
243,0.8394553408946864,0.8234930496582848,0.74549562910394,1.0567579391893103,0.7473187468347601,0.8522883198021721,1.2079172965663079,1.2791125266294574,0.6749037397566603,0.9200473501761476,0.9512096091671727,0.9250080655796854,1.8577482552684756,0.9011238012202771,0.8486934149799693,0.8889832060074729,0.8167116496636045,0.8220531344431724,0.8667164719197883,1.0656250971037422,1.068022637186785,0.8941366847175725,1.1125944643519547,1.1319383338444498,1.5109417901857543,1.2166034569262985,1.2857726439217139,1.1994719802372498,1.3251863706204197,1.3312479941845734,1.2826357904095227
244,0.82520585108874,0.8141651408806719,0.7361441462982888,1.0309991495278388,0.7344592717702398,0.8434544279457175,1.2065235566864572,1.2757555604030268,0.662249181982117,0.9011711997829406,0.9409124321990384,0.9083820659760744,1.8577482552684756,0.8753911412724367,0.8365791976294594,0.8706724783663666,0.8054325038319702,0.8088703585065237,0.8471954606801994,1.03822650649252,1.0576865519788659,0.880531552071823,1.1117997249966787,1.1228482153122656,1.4727612916196862,1.1968336887464868,1.2717780937964016,1.1869761613238854,1.2992403717881182,1.3085294901184235,1.2809840667981214
245,0.8321841555282509,0.8225047776636178,0.736883999473128,1.043041260930378,0.7378351681982454,0.8510796640315689,1.193195035055516,1.2742253968915933,0.6656135049373972,0.9038696096846696,0.9493517093870538,0.9121285956890831,1.8577482552684756,0.8874313644636272,0.8338750873668228,0.883106093426073,0.8110839947578341,0.8164350445608648,0.8559193091673325,1.0601757872746527,1.0571413783722814,0.8972988993976756,1.1126256842931066,1.138641215245062,1.5134388642018854,1.2011647922566924,1.2918120316841728,1.207569071114859,1.3015820386464902,1.3260615152494966,1.2886224579498409
246,0.8264936641800814,0.8310381674655289,0.7370765979434475,1.0498018641183071,0.7365976287309148,0.8544088321775494,1.2086753798716703,1.2854658855644567,0.6642924950851876,0.9055007805269457,0.9442012323542347,0.9100182456182664,1.8577482552684756,0.8721904284650586,0.8224956297663428,0.8846535331084663,0.8024222503879123,0.8130563493769144,0.8541635634814437,1.0643293138486782,1.0566754974534507,0.8973088289531113,1.119620773664579,1.1288861247187827,1.5242528826844215,1.2099040518886177,1.2883531658529814,1.2041509102300434,1.3271405942565502,1.33394548999062,1.2995718332086372
247,0.8416069796969259,0.8352967208682397,0.7466700059974033,1.0654690204298018,0.7502517446470885,0.8637720624175905,1.2289572921850274,1.307536664824057,0.6729081550790977,0.9293595549340756,0.9712630756062186,0.9197640296848713,1.8577482552684756,0.8776822235850809,0.8433216489684736,0.8917164024378602,0.8191371343751646,0.8308880979730917,0.8743419295955464,1.093146375686846,1.0822070277152231,0.9154152635870705,1.13193053597843,1.1375082657522688,1.5258957449286243,1.2231966527148577,1.3210268084207506,1.2118970571849828,1.3316146598721232,1.3538038572664455,1.3268676985013685
248,0.8296961463137842,0.8287939072350952,0.7399574791889907,1.0721685526514861,0.7421889272634439,0.8620103728886304,1.2137803966250276,1.3109636460260492,0.6638245198500919,0.9156448664136444,0.9596215551969649,0.923554864086953,1.8577482552684756,0.864328156079255,0.826705936440612,0.8825535957007387,0.8136665453466888,0.815055964899423,0.8707146604202864,1.0779652482208446,1.0782358156533702,0.9156626094060565,1.1295521494719354,1.1259992522758648,1.5219558303597316,1.216091942790461,1.3146107837253844,1.2216567895814103,1.3400738648122326,1.3504525341090263,1.3254518701020714
249,0.8247823965997396,0.8319482758059207,0.730801847702579,1.0701823684165066,0.7396576633899992,0.8628267379086586,1.2416645819354388,1.3078272626342449,0.6637799513728652,0.9140179675372261,0.9645719750082586,0.9100936124853488,1.8577482552684756,0.8538689109706169,0.8154652660397523,0.8871361089630041,0.8019466329105637,0.8036049750775337,0.8542756045971509,1.0704525916754493,1.0741758621553286,0.9109469585823816,1.1175784672693765,1.143979901475549,1.5059483531534352,1.2116295131924049,1.306105666136827,1.2218518237108755,1.3262007423641122,1.337229280639729,1.301730591328419
250,0.832055303815123,0.8322472223217073,0.7367556576080442,1.0846387110316271,0.745147432004857,0.8691821831759579,1.232624315374829,1.333777459544863,0.66334265325933,0.9249178865258852,0.9701604107070206,0.9123606492117354,1.8577482552684756,0.8588692587481916,0.8172253897812385,0.8886964191143355,0.8156763763307089,0.8206281722436316,0.8682811761370134,1.0778098735586799,1.0793972224151727,0.9171953168157396,1.125525751584253,1.1429128358781155,1.530035088145407,1.2186299575816097,1.3276240609457346,1.2251550357121073,1.3293171710387617,1.346643480054942,1.319334112375151
