mu0 delta sigma0 sigmav lambda gamma1 gamma2 mua1 sigmaa1 mua2 sigmaa2 mut sigmat a10 a11 a12 a13 a14 a15 a16 a17 a18 a19 a110 a111 a112 a113 a114 a115 a20 a21 a22 a23 a24 a25 a26 a27 a28 a29 a210 a211 a212 a213 a214 a215 tau0 tau1 tau2 tau3 tau4 tau5 tau6 tau7 tau8 tau9 tau10 tau11 tau12 tau13 tau14 tau15 halted score 
-17.2361 4.9119 10.5945 0.1433 63.6767 0.0421 0.3144 7.6079 0.0067 1.0082 0.0280 -2.4970 0.0554 7.7996 7.8483 7.6373 7.6115 7.5969 7.6294 7.6013 7.5959 7.5888 7.5795 7.5501 7.5431 7.5417 7.5537 7.5401 7.5351 1.4989 0.9006 0.8880 0.9688 0.9823 0.9845 0.9960 1.0060 0.9913 0.9939 0.9958 0.9972 0.9947 0.9814 0.9807 0.9845 -2.3788 -2.3109 -2.3702 -2.6111 -2.7444 -2.7238 -2.7412 -2.5666 -2.4502 -2.5322 -2.5926 -2.6685 -2.6568 -2.5577 -2.5540 -2.6203 0.2942 -4164721.4983 
-17.2334 5.5759 10.5840 0.1433 63.6743 0.0402 0.3144 7.6058 0.0066 1.0072 0.0244 -2.4949 0.0894 7.7996 7.8483 7.6373 7.6115 7.5964 7.6294 7.6013 7.5959 7.5888 7.5811 7.5501 7.5431 7.5417 7.5537 7.5401 7.5321 1.4989 0.9006 0.8880 0.9688 0.9823 0.9845 0.9960 1.0060 0.9913 0.9913 0.9960 0.9972 0.9947 0.9814 0.9811 0.9845 -2.3788 -2.3183 -2.3702 -2.6106 -2.7444 -2.7238 -2.7430 -2.5637 -2.4547 -2.5255 -2.5944 -2.6685 -2.6568 -2.5577 -2.5540 -2.6175 0.2942 -4164726.2202 
-17.2334 5.5759 10.5840 0.1433 63.6743 0.0402 0.3124 7.6074 0.0059 1.0039 0.0097 -2.4822 0.0375 7.7996 7.8483 7.6376 7.6110 7.5965 7.6306 7.6002 7.5959 7.5888 7.5819 7.5501 7.5431 7.5417 7.5537 7.5401 7.5321 1.4989 0.9006 0.8880 0.9674 0.9823 0.9845 0.9961 1.0059 0.9913 0.9907 0.9960 0.9983 0.9946 0.9814 0.9811 0.9870 -2.3788 -2.3159 -2.3753 -2.6140 -2.7444 -2.7238 -2.7430 -2.5592 -2.4547 -2.5352 -2.5960 -2.6787 -2.6568 -2.5519 -2.5540 -2.6017 0.2959 -4164728.9230 
-17.2334 5.5759 10.5840 0.1433 63.7523 0.0402 0.3124 7.6083 0.0072 1.0024 0.0189 -2.4807 0.1221 7.7996 7.8494 7.6358 7.6110 7.5965 7.6304 7.6002 7.5959 7.5883 7.5819 7.5516 7.5438 7.5418 7.5542 7.5401 7.5321 1.4989 0.9085 0.8880 0.9674 0.9823 0.9835 0.9961 1.0057 0.9913 0.9907 0.9960 0.9968 0.9935 0.9814 0.9811 0.9870 -2.3779 -2.3159 -2.3753 -2.6140 -2.7444 -2.7238 -2.7430 -2.5592 -2.4522 -2.5352 -2.5960 -2.6787 -2.6568 -2.5519 -2.5536 -2.6017 0.2959 -4164728.2299 
-17.3758 5.5759 10.5840 0.1433 63.5651 0.0402 0.3117 7.6064 0.0127 1.0098 0.0156 -2.5159 0.0631 7.7999 7.8494 7.6369 7.6110 7.5965 7.6304 7.6005 7.5957 7.5903 7.5819 7.5516 7.5440 7.5418 7.5542 7.5410 7.5321 1.4989 0.9085 0.8880 0.9704 0.9831 0.9835 0.9961 1.0063 0.9903 0.9905 0.9960 0.9968 0.9935 0.9814 0.9796 0.9838 -2.3801 -2.3159 -2.3753 -2.6140 -2.7500 -2.7238 -2.7430 -2.5592 -2.4522 -2.5352 -2.6062 -2.6787 -2.6568 -2.5478 -2.5550 -2.5957 0.2926 -4164721.7429 
-17.4279 5.5759 10.5840 0.1433 63.5651 0.0402 0.3117 7.6103 0.0054 1.0028 0.0092 -2.4676 0.0372 7.7999 7.8494 7.6369 7.6110 7.5970 7.6304 7.6003 7.5957 7.5903 7.5837 7.5511 7.5438 7.5417 7.5542 7.5410 7.5325 1.4989 0.9098 0.8880 0.9704 0.9831 0.9835 0.9961 1.0063 0.9903 0.9905 0.9960 0.9972 0.9935 0.9814 0.9796 0.9838 -2.3801 -2.3106 -2.3753 -2.6140 -2.7500 -2.7238 -2.7430 -2.5604 -2.4522 -2.5352 -2.6062 -2.6787 -2.6459 -2.5478 -2.5550 -2.5957 0.2926 -4164719.8379 
-17.4279 5.5759 10.5840 0.1433 63.5651 0.0402 0.3117 7.6070 0.0092 1.0061 0.0174 -2.4992 0.0628 7.8001 7.8494 7.6369 7.6110 7.5968 7.6304 7.6003 7.5957 7.5903 7.5837 7.5511 7.5438 7.5421 7.5542 7.5410 7.5325 1.4989 0.9098 0.8880 0.9704 0.9831 0.9835 0.9964 1.0066 0.9903 0.9891 0.9960 0.9972 0.9935 0.9814 0.9796 0.9855 -2.3801 -2.3129 -2.3818 -2.6140 -2.7499 -2.7238 -2.7430 -2.5604 -2.4522 -2.5352 -2.6143 -2.6787 -2.6459 -2.5478 -2.5550 -2.5957 0.2926 -4164716.6173 
-17.4279 5.5759 10.5840 0.1432 63.5651 0.0402 0.3117 7.6085 0.0048 1.0143 0.0249 -2.5028 0.0550 7.8001 7.8490 7.6369 7.6110 7.5978 7.6304 7.6003 7.5957 7.5905 7.5837 7.5511 7.5431 7.5421 7.5542 7.5413 7.5325 1.4989 0.9098 0.8880 0.9684 0.9831 0.9835 0.9964 1.0066 0.9903 0.9891 0.9951 0.9972 0.9935 0.9814 0.9796 0.9855 -2.3856 -2.3129 -2.3818 -2.6140 -2.7499 -2.7209 -2.7430 -2.5604 -2.4522 -2.5352 -2.6143 -2.6697 -2.6459 -2.5370 -2.5550 -2.5972 0.2923 -4164717.5450 
-17.4279 5.5759 10.5840 0.1426 63.5651 0.0402 0.3117 7.6094 0.0068 1.0076 0.0321 -2.5048 0.0486 7.7995 7.8490 7.6373 7.6110 7.5978 7.6304 7.6003 7.5955 7.5911 7.5837 7.5505 7.5431 7.5421 7.5545 7.5413 7.5325 1.4989 0.9098 0.8880 0.9684 0.9814 0.9835 0.9964 1.0060 0.9903 0.9891 0.9951 0.9972 0.9935 0.9822 0.9797 0.9856 -2.3885 -2.3116 -2.3779 -2.6238 -2.7499 -2.7209 -2.7430 -2.5592 -2.4522 -2.5352 -2.6143 -2.6697 -2.6459 -2.5370 -2.5550 -2.5983 0.2923 -4164720.4706 
-17.4279 5.5759 10.5840 0.1426 63.5651 0.0402 0.3117 7.6074 0.0042 1.0157 0.0174 -2.5014 0.0578 7.8007 7.8492 7.6357 7.6110 7.5978 7.6304 7.6008 7.5955 7.5911 7.5837 7.5505 7.5431 7.5421 7.5529 7.5413 7.5325 1.4989 0.9098 0.8880 0.9680 0.9814 0.9835 0.9964 1.0060 0.9903 0.9891 0.9951 0.9971 0.9940 0.9822 0.9797 0.9856 -2.3748 -2.3070 -2.3841 -2.6238 -2.7499 -2.7193 -2.7430 -2.5655 -2.4543 -2.5352 -2.6143 -2.6697 -2.6459 -2.5394 -2.5550 -2.5983 0.2945 -4164714.0108 
-17.4279 5.5759 10.5840 0.1421 63.5651 0.0402 0.3117 7.6075 0.0059 1.0040 0.0174 -2.4865 0.0418 7.8007 7.8492 7.6347 7.6110 7.5978 7.6304 7.6008 7.5956 7.5911 7.5837 7.5505 7.5428 7.5426 7.5529 7.5413 7.5326 1.4989 0.9098 0.8880 0.9697 0.9814 0.9835 0.9964 1.0060 0.9910 0.9891 0.9957 0.9971 0.9940 0.9822 0.9797 0.9844 -2.3748 -2.3070 -2.3788 -2.6231 -2.7499 -2.7193 -2.7387 -2.5655 -2.4589 -2.5352 -2.6143 -2.6697 -2.6567 -2.5394 -2.5550 -2.5976 0.2945 -4164714.0108 
-17.4279 5.5759 10.5840 0.1421 63.4803 0.0402 0.3117 7.6087 0.0113 1.0074 0.0235 -2.4915 0.0632 7.8007 7.8492 7.6365 7.6110 7.5978 7.6304 7.6008 7.5956 7.5911 7.5837 7.5505 7.5428 7.5426 7.5538 7.5413 7.5327 1.4989 0.9098 0.8880 0.9697 0.9814 0.9835 0.9957 1.0060 0.9914 0.9905 0.9957 0.9971 0.9940 0.9822 0.9797 0.9844 -2.3748 -2.3121 -2.3788 -2.6231 -2.7499 -2.7193 -2.7339 -2.5690 -2.4589 -2.5352 -2.6039 -2.6747 -2.6567 -2.5515 -2.5663 -2.6068 0.2945 -4164711.6923 
-17.4279 5.4761 10.5458 0.1421 63.4803 0.0402 0.3117 7.6075 0.0058 1.0065 0.0184 -2.4795 0.0541 7.8007 7.8501 7.6365 7.6110 7.5978 7.6304 7.6008 7.5956 7.5894 7.5837 7.5505 7.5428 7.5426 7.5538 7.5413 7.5327 1.4996 0.9003 0.8880 0.9697 0.9814 0.9835 0.9961 1.0060 0.9914 0.9890 0.9957 0.9971 0.9940 0.9816 0.9797 0.9844 -2.3748 -2.3121 -2.3788 -2.6231 -2.7502 -2.7193 -2.7339 -2.5690 -2.4589 -2.5222 -2.6039 -2.6747 -2.6567 -2.5515 -2.5663 -2.6045 0.2945 -4164707.4745 
-17.4279 5.4761 10.5458 0.1421 63.4803 0.0402 0.3117 7.6074 0.0050 1.0058 0.0271 -2.5078 0.1017 7.8007 7.8487 7.6365 7.6110 7.5975 7.6304 7.6010 7.5956 7.5894 7.5850 7.5505 7.5428 7.5426 7.5538 7.5413 7.5337 1.4986 0.9003 0.8880 0.9697 0.9814 0.9835 0.9961 1.0062 0.9914 0.9890 0.9963 0.9961 0.9940 0.9816 0.9797 0.9844 -2.3748 -2.3121 -2.3788 -2.6231 -2.7502 -2.7193 -2.7339 -2.5690 -2.4589 -2.5222 -2.6039 -2.6747 -2.6572 -2.5515 -2.5578 -2.6034 0.2945 -4164710.1589 
-17.4279 5.4761 10.5458 0.1421 63.4803 0.0402 0.3124 7.6084 0.0073 0.9989 0.0098 -2.4721 0.0961 7.8003 7.8487 7.6365 7.6110 7.5975 7.6304 7.6010 7.5956 7.5895 7.5850 7.5505 7.5440 7.5426 7.5538 7.5414 7.5337 1.4978 0.9003 0.8880 0.9697 0.9814 0.9845 0.9961 1.0062 0.9914 0.9890 0.9963 0.9961 0.9940 0.9833 0.9796 0.9844 -2.3714 -2.3089 -2.3788 -2.6231 -2.7502 -2.7193 -2.7339 -2.5690 -2.4589 -2.5222 -2.6060 -2.6690 -2.6572 -2.5515 -2.5578 -2.5889 0.2945 -4164712.0913 
-17.4279 5.4761 10.5458 0.1421 63.2557 0.0402 0.3122 7.6060 0.0039 0.9993 0.0162 -2.4485 0.0488 7.8003 7.8487 7.6365 7.6110 7.5975 7.6294 7.6010 7.5950 7.5892 7.5830 7.5505 7.5440 7.5426 7.5538 7.5414 7.5328 1.4978 0.9003 0.8880 0.9697 0.9814 0.9845 0.9961 1.0062 0.9914 0.9916 0.9963 0.9961 0.9940 0.9828 0.9796 0.9857 -2.3714 -2.3089 -2.3788 -2.6231 -2.7448 -2.7244 -2.7339 -2.5690 -2.4589 -2.5308 -2.6060 -2.6690 -2.6572 -2.5543 -2.5405 -2.5889 0.2947 -4164714.0317 
-17.4279 5.4761 10.5458 0.1421 63.2557 0.0402 0.3122 7.6071 0.0058 1.0035 0.0150 -2.4727 0.0874 7.8003 7.8496 7.6365 7.6108 7.5975 7.6294 7.6010 7.5948 7.5892 7.5830 7.5505 7.5440 7.5426 7.5541 7.5414 7.5321 1.4978 0.9003 0.8880 0.9697 0.9814 0.9845 0.9961 1.0062 0.9914 0.9916 0.9951 0.9971 0.9940 0.9828 0.9796 0.9857 -2.3714 -2.3063 -2.3788 -2.6231 -2.7448 -2.7244 -2.7339 -2.5690 -2.4589 -2.5378 -2.6060 -2.6788 -2.6464 -2.5498 -2.5588 -2.5889 0.2947 -4164714.4549 
-17.4314 5.7803 10.5458 0.1421 63.2557 0.0402 0.3106 7.6094 0.0071 1.0101 0.0101 -2.4983 0.0476 7.8003 7.8496 7.6365 7.6108 7.5975 7.6286 7.6005 7.5957 7.5892 7.5830 7.5505 7.5440 7.5426 7.5526 7.5414 7.5321 1.4978 0.9003 0.8880 0.9689 0.9814 0.9845 0.9961 1.0054 0.9914 0.9916 0.9964 0.9971 0.9940 0.9819 0.9796 0.9828 -2.3825 -2.3105 -2.3862 -2.6231 -2.7388 -2.7228 -2.7339 -2.5690 -2.4589 -2.5378 -2.6060 -2.6788 -2.6506 -2.5498 -2.5588 -2.6021 0.2920 -4164717.2598 
-17.4314 5.7803 10.5458 0.1421 63.3030 0.0402 0.3115 7.6096 0.0056 1.0033 0.0152 -2.5040 0.1382 7.8003 7.8496 7.6352 7.6108 7.5975 7.6305 7.6003 7.5957 7.5892 7.5819 7.5501 7.5440 7.5426 7.5530 7.5414 7.5321 1.4978 0.9003 0.8880 0.9690 0.9814 0.9842 0.9972 1.0054 0.9914 0.9916 0.9964 0.9971 0.9940 0.9827 0.9796 0.9828 -2.3825 -2.3105 -2.3935 -2.6231 -2.7334 -2.7228 -2.7444 -2.5690 -2.4582 -2.5331 -2.6060 -2.6776 -2.6506 -2.5498 -2.5588 -2.6021 0.2931 -4164720.3573 
-17.5103 5.7803 10.5458 0.1422 63.3030 0.0402 0.3116 7.6099 0.0063 1.0025 0.0109 -2.5112 0.0639 7.7998 7.8496 7.6352 7.6108 7.5975 7.6291 7.6003 7.5959 7.5892 7.5822 7.5501 7.5440 7.5426 7.5530 7.5410 7.5321 1.4978 0.9115 0.8880 0.9690 0.9814 0.9842 0.9970 1.0054 0.9914 0.9916 0.9964 0.9971 0.9940 0.9827 0.9796 0.9828 -2.3825 -2.3105 -2.3935 -2.6235 -2.7334 -2.7227 -2.7444 -2.5690 -2.4570 -2.5331 -2.6060 -2.6776 -2.6532 -2.5427 -2.5588 -2.6021 0.2915 -4164719.5120 
-17.5103 5.7803 10.5458 0.1430 63.3030 0.0393 0.3116 7.6073 0.0087 1.0074 0.0130 -2.4946 0.0495 7.7998 7.8496 7.6349 7.6108 7.5975 7.6291 7.6000 7.5963 7.5892 7.5822 7.5501 7.5440 7.5423 7.5526 7.5410 7.5371 1.4980 0.9115 0.8880 0.9690 0.9814 0.9842 0.9970 1.0049 0.9914 0.9915 0.9964 0.9971 0.9940 0.9827 0.9796 0.9828 -2.3825 -2.3151 -2.3935 -2.6208 -2.7334 -2.7224 -2.7444 -2.5690 -2.4570 -2.5331 -2.6060 -2.6776 -2.6532 -2.5505 -2.5588 -2.6148 0.2908 -4164717.3641 
-17.5103 5.7803 10.5458 0.1412 63.2790 0.0393 0.3101 7.6090 0.0057 1.0082 0.0145 -2.4920 0.0708 7.7993 7.8489 7.6349 7.6106 7.5975 7.6291 7.6004 7.5963 7.5892 7.5822 7.5514 7.5423 7.5423 7.5526 7.5410 7.5371 1.4980 0.9004 0.8880 0.9690 0.9814 0.9842 0.9970 1.0049 0.9914 0.9915 0.9964 0.9971 0.9940 0.9827 0.9796 0.9818 -2.3825 -2.3151 -2.3935 -2.6208 -2.7284 -2.7224 -2.7444 -2.5690 -2.4570 -2.5331 -2.6086 -2.6776 -2.6532 -2.5505 -2.5588 -2.6034 0.2908 -4164717.9461 
-17.5103 5.7803 10.5458 0.1412 63.2790 0.0393 0.3101 7.6073 0.0060 1.0027 0.0211 -2.5054 0.0504 7.7993 7.8489 7.6349 7.6106 7.5975 7.6291 7.6004 7.5963 7.5881 7.5822 7.5514 7.5423 7.5423 7.5526 7.5410 7.5371 1.4980 0.8975 0.8880 0.9690 0.9814 0.9842 0.9958 1.0049 0.9914 0.9915 0.9964 0.9971 0.9940 0.9827 0.9796 0.9818 -2.3825 -2.3151 -2.3935 -2.6208 -2.7284 -2.7263 -2.7436 -2.5690 -2.4514 -2.5409 -2.6040 -2.6776 -2.6532 -2.5468 -2.5588 -2.6034 0.2901 -4164720.4977 
-17.5103 5.7803 10.5458 0.1412 63.2790 0.0393 0.3101 7.6088 0.0039 1.0052 0.0251 -2.4998 0.0676 7.7990 7.8488 7.6349 7.6110 7.5975 7.6291 7.6002 7.5963 7.5880 7.5822 7.5511 7.5423 7.5423 7.5526 7.5429 7.5355 1.4980 0.8975 0.8880 0.9690 0.9806 0.9842 0.9958 1.0049 0.9914 0.9915 0.9964 0.9971 0.9940 0.9827 0.9776 0.9820 -2.3786 -2.3151 -2.3935 -2.6208 -2.7455 -2.7263 -2.7436 -2.5690 -2.4491 -2.5409 -2.6040 -2.6776 -2.6510 -2.5468 -2.5441 -2.6034 0.2901 -4164717.9395 
-17.5103 5.9317 10.5458 0.1412 63.2790 0.0393 0.3101 7.6075 0.0131 1.0028 0.0152 -2.5019 0.0615 7.7990 7.8493 7.6349 7.6110 7.5975 7.6299 7.6002 7.5963 7.5880 7.5822 7.5511 7.5423 7.5423 7.5526 7.5417 7.5350 1.4980 0.9100 0.8957 0.9690 0.9806 0.9842 0.9967 1.0044 0.9937 0.9905 0.9964 0.9971 0.9940 0.9827 0.9782 0.9817 -2.3786 -2.3151 -2.3935 -2.6208 -2.7407 -2.7263 -2.7414 -2.5610 -2.4491 -2.5409 -2.6040 -2.6776 -2.6510 -2.5481 -2.5441 -2.6034 0.2901 -4164710.9764 
-17.5532 5.9317 10.5458 0.1412 63.2534 0.0393 0.3101 7.6079 0.0061 1.0021 0.0156 -2.4962 0.0890 7.7994 7.8493 7.6346 7.6110 7.5975 7.6296 7.6000 7.5963 7.5865 7.5822 7.5511 7.5423 7.5423 7.5526 7.5417 7.5350 1.4991 0.9100 0.8957 0.9690 0.9806 0.9845 0.9967 1.0052 0.9937 0.9899 0.9950 0.9971 0.9940 0.9827 0.9779 0.9817 -2.3786 -2.3151 -2.3877 -2.6208 -2.7407 -2.7169 -2.7414 -2.5665 -2.4499 -2.5231 -2.6040 -2.6776 -2.6510 -2.5503 -2.5441 -2.6045 0.2901 -4164707.2618 
-17.5532 5.9317 10.5458 0.1412 63.2534 0.0393 0.3101 7.6108 0.0059 1.0061 0.0199 -2.4607 0.0733 7.7994 7.8493 7.6371 7.6110 7.5975 7.6296 7.6000 7.5963 7.5865 7.5822 7.5511 7.5423 7.5423 7.5526 7.5417 7.5350 1.4994 0.9073 0.8917 0.9676 0.9806 0.9845 0.9967 1.0052 0.9934 0.9899 0.9950 0.9971 0.9940 0.9843 0.9779 0.9831 -2.3786 -2.3101 -2.3877 -2.6208 -2.7407 -2.7169 -2.7414 -2.5665 -2.4499 -2.5243 -2.6040 -2.6806 -2.6510 -2.5503 -2.5441 -2.6045 0.2926 -4164706.9171 
-17.5532 5.9317 10.5458 0.1412 63.2534 0.0393 0.3101 7.6064 0.0101 1.0060 0.0149 -2.4563 0.0764 7.8003 7.8491 7.6371 7.6110 7.5992 7.6296 7.6001 7.5963 7.5865 7.5821 7.5511 7.5423 7.5423 7.5526 7.5419 7.5343 1.4994 0.9088 0.8922 0.9676 0.9806 0.9845 0.9967 1.0042 0.9934 0.9910 0.9960 0.9971 0.9940 0.9843 0.9779 0.9831 -2.3786 -2.3101 -2.3877 -2.6208 -2.7407 -2.7283 -2.7414 -2.5665 -2.4513 -2.5243 -2.6156 -2.6806 -2.6510 -2.5503 -2.5514 -2.6045 0.2926 -4164704.8609 
-17.5532 5.9317 10.5458 0.1412 63.1860 0.0393 0.3101 7.6091 0.0070 1.0059 0.0132 -2.5352 0.0480 7.8003 7.8491 7.6371 7.6110 7.5992 7.6296 7.6001 7.5973 7.5871 7.5809 7.5511 7.5423 7.5423 7.5516 7.5419 7.5343 1.4994 0.9088 0.8914 0.9676 0.9802 0.9845 0.9967 1.0042 0.9952 0.9921 0.9944 0.9971 0.9940 0.9837 0.9779 0.9831 -2.3891 -2.3101 -2.3877 -2.6208 -2.7407 -2.7283 -2.7357 -2.5665 -2.4513 -2.5283 -2.6156 -2.6806 -2.6605 -2.5417 -2.5514 -2.6045 0.2913 -4164701.5925 
-17.5532 5.9317 10.5458 0.1412 63.1860 0.0372 0.3101 7.6051 0.0054 1.0071 0.0190 -2.5026 0.0662 7.8003 7.8491 7.6371 7.6110 7.5992 7.6296 7.6001 7.5973 7.5871 7.5818 7.5511 7.5424 7.5423 7.5516 7.5419 7.5343 1.4994 0.9088 0.8914 0.9676 0.9802 0.9845 0.9968 1.0042 0.9952 0.9942 0.9973 0.9971 0.9938 0.9837 0.9789 0.9831 -2.3821 -2.3101 -2.3877 -2.6208 -2.7407 -2.7231 -2.7357 -2.5784 -2.4513 -2.5398 -2.6156 -2.6806 -2.6605 -2.5556 -2.5514 -2.6045 0.2914 -4164710.2229 
-17.5532 5.9317 10.5458 0.1412 63.2294 0.0372 0.3101 7.6076 0.0056 1.0073 0.0136 -2.4955 0.0826 7.8003 7.8491 7.6371 7.6119 7.5992 7.6296 7.6004 7.5969 7.5870 7.5817 7.5511 7.5425 7.5422 7.5516 7.5419 7.5343 1.4992 0.9088 0.8914 0.9676 0.9802 0.9845 0.9968 1.0042 0.9952 0.9942 0.9973 0.9995 0.9938 0.9848 0.9789 0.9831 -2.3821 -2.3101 -2.3877 -2.6181 -2.7438 -2.7231 -2.7357 -2.5558 -2.4513 -2.5398 -2.6146 -2.6806 -2.6605 -2.5527 -2.5514 -2.6045 0.2949 -4164707.1954 
-17.5532 5.9317 10.5458 0.1412 63.2294 0.0372 0.3101 7.6066 0.0047 1.0015 0.0099 -2.4971 0.0625 7.8003 7.8491 7.6371 7.6119 7.5992 7.6296 7.5994 7.5973 7.5870 7.5817 7.5511 7.5407 7.5422 7.5516 7.5419 7.5343 1.4992 0.9088 0.8914 0.9676 0.9799 0.9845 0.9973 1.0034 0.9929 0.9910 0.9966 0.9995 0.9938 0.9848 0.9789 0.9838 -2.3778 -2.3101 -2.3877 -2.6181 -2.7521 -2.7231 -2.7435 -2.5558 -2.4532 -2.5379 -2.6146 -2.6806 -2.6605 -2.5527 -2.5532 -2.6045 0.2949 -4164704.5355 
-17.5532 5.9317 10.5458 0.1412 63.2294 0.0372 0.3101 7.6070 0.0057 1.0029 0.0124 -2.4975 0.0539 7.8002 7.8497 7.6371 7.6119 7.5992 7.6297 7.5994 7.5973 7.5870 7.5817 7.5511 7.5422 7.5422 7.5516 7.5419 7.5343 1.4992 0.9088 0.8914 0.9676 0.9799 0.9845 0.9973 1.0037 0.9929 0.9910 0.9966 0.9995 0.9942 0.9848 0.9789 0.9838 -2.3778 -2.3101 -2.3877 -2.6181 -2.7521 -2.7231 -2.7435 -2.5704 -2.4532 -2.5336 -2.6146 -2.6640 -2.6587 -2.5527 -2.5532 -2.6045 0.2949 -4164699.1186 
-17.5431 5.9317 10.5458 0.1412 63.2294 0.0372 0.3106 7.6084 0.0052 1.0107 0.0107 -2.5034 0.0988 7.8001 7.8497 7.6371 7.6119 7.5992 7.6292 7.5993 7.5973 7.5870 7.5817 7.5511 7.5422 7.5422 7.5510 7.5419 7.5343 1.4992 0.9088 0.8914 0.9687 0.9799 0.9845 0.9981 1.0037 0.9929 0.9910 0.9966 0.9995 0.9942 0.9848 0.9789 0.9838 -2.3778 -2.3101 -2.3877 -2.6181 -2.7521 -2.7231 -2.7435 -2.5645 -2.4532 -2.5336 -2.6146 -2.6640 -2.6587 -2.5514 -2.5463 -2.6013 0.2949 -4164699.1186 
-17.5431 5.9317 10.5458 0.1436 63.1467 0.0372 0.3106 7.6079 0.0078 1.0075 0.0138 -2.4834 0.0593 7.8001 7.8497 7.6371 7.6119 7.5992 7.6292 7.5993 7.5973 7.5870 7.5817 7.5511 7.5422 7.5422 7.5510 7.5419 7.5343 1.4992 0.9183 0.8914 0.9687 0.9799 0.9846 0.9979 1.0047 0.9929 0.9910 0.9959 0.9979 0.9942 0.9849 0.9789 0.9838 -2.3768 -2.3101 -2.3877 -2.6181 -2.7521 -2.7231 -2.7435 -2.5645 -2.4532 -2.5207 -2.6085 -2.6640 -2.6587 -2.5514 -2.5463 -2.6260 0.2949 -4164703.7074 
-17.5431 5.9317 10.5458 0.1427 63.3317 0.0372 0.3106 7.6091 0.0079 1.0120 0.0164 -2.4997 0.0627 7.8001 7.8497 7.6371 7.6119 7.5996 7.6303 7.5993 7.5973 7.5880 7.5809 7.5508 7.5422 7.5423 7.5515 7.5412 7.5343 1.4992 0.9183 0.8914 0.9687 0.9796 0.9833 0.9979 1.0040 0.9926 0.9910 0.9959 0.9979 0.9942 0.9847 0.9789 0.9829 -2.3768 -2.3101 -2.3946 -2.6181 -2.7521 -2.7231 -2.7452 -2.5672 -2.4532 -2.5215 -2.6055 -2.6754 -2.6587 -2.5514 -2.5589 -2.6260 0.2949 -4164705.5115 
-17.6293 5.9317 10.5458 0.1427 63.3317 0.0372 0.3071 7.6071 0.0061 1.0009 0.0090 -2.4567 0.0465 7.8001 7.8490 7.6371 7.6107 7.5993 7.6308 7.5993 7.5974 7.5882 7.5809 7.5509 7.5422 7.5423 7.5515 7.5412 7.5343 1.4992 0.9183 0.8934 0.9687 0.9796 0.9833 0.9979 1.0040 0.9928 0.9910 0.9953 0.9979 0.9942 0.9842 0.9789 0.9832 -2.3768 -2.3101 -2.3998 -2.6241 -2.7571 -2.7237 -2.7452 -2.5673 -2.4607 -2.5392 -2.6071 -2.6661 -2.6464 -2.5514 -2.5416 -2.6198 0.2949 -4164710.4190 
-17.7781 5.8722 10.5458 0.1427 63.3317 0.0372 0.3070 7.6089 0.0083 1.0082 0.0162 -2.5121 0.0545 7.8001 7.8490 7.6371 7.6107 7.5993 7.6308 7.5993 7.5974 7.5882 7.5809 7.5509 7.5422 7.5423 7.5515 7.5413 7.5343 1.4992 0.9183 0.8956 0.9687 0.9796 0.9829 0.9979 1.0034 0.9928 0.9910 0.9953 0.9979 0.9942 0.9840 0.9789 0.9832 -2.3768 -2.3101 -2.3920 -2.6242 -2.7571 -2.7237 -2.7452 -2.5673 -2.4607 -2.5392 -2.6080 -2.6661 -2.6464 -2.5514 -2.5400 -2.6198 0.2949 -4164710.9976 
-17.7695 5.8722 10.5458 0.1427 63.3317 0.0350 0.3070 7.6110 0.0063 1.0097 0.0139 -2.4859 0.0597 7.8001 7.8490 7.6351 7.6107 7.5993 7.6312 7.5992 7.5974 7.5879 7.5809 7.5509 7.5422 7.5420 7.5515 7.5419 7.5343 1.4992 0.8957 0.8956 0.9687 0.9796 0.9831 0.9979 1.0034 0.9928 0.9910 0.9953 0.9986 0.9943 0.9840 0.9789 0.9832 -2.3768 -2.3196 -2.3920 -2.6242 -2.7417 -2.7237 -2.7452 -2.5777 -2.4607 -2.5297 -2.6140 -2.6661 -2.6464 -2.5514 -2.5400 -2.6198 0.2970 -4164705.7093 
-17.7695 5.8722 10.5458 0.1414 63.3317 0.0334 0.3070 7.6068 0.0096 1.0055 0.0197 -2.5133 0.1030 7.8002 7.8494 7.6351 7.6107 7.5993 7.6312 7.5992 7.5974 7.5879 7.5809 7.5526 7.5422 7.5414 7.5515 7.5412 7.5343 1.4992 0.9000 0.8943 0.9687 0.9798 0.9831 0.9979 1.0034 0.9926 0.9921 0.9951 0.9986 0.9936 0.9840 0.9789 0.9832 -2.3768 -2.3196 -2.3920 -2.6242 -2.7417 -2.7249 -2.7452 -2.5736 -2.4497 -2.5297 -2.6140 -2.6736 -2.6623 -2.5432 -2.5490 -2.6198 0.2970 -4164707.5801 
