orf_name,replication_time,replication_H_index
YJL074C,11.9028,118.0
YJL073W,12.484,119.0
YJL072C,12.484,119.0
YJL071W,12.484,119.0
YJL070C,12.484,119.0
YJL069C,12.484,119.0
YJL068C,12.484,119.0
YJL066C,12.484,119.0
YJL065C,12.484,119.0
YJL063C,12.484,119.0
YJL062W-A,12.484,119.0
YJL062W,13.0652,120.0
YJL061W,13.0652,120.0
YJL060W,13.0652,120.0
YJL059W,13.0652,120.0
YJL058C,11.9028,118.0
YJL057C,11.3217,117.0
YJL056C,9.5782,114.0
YJL055W,9.5782,114.0
YJL054W,9.5782,114.0
YJL053W,9.5782,114.0
YJL052C-A,8.997,113.0
YJL052W,8.997,113.0
YJL051W,9.5782,114.0
YJL050W,8.997,113.0
YJL049W,10.1593,115.0
YJL048C,10.7405,116.0
YJL047C-A,11.3217,117.0
YJL047C,10.7405,116.0
YJL046W,10.7405,116.0
YJL045W,8.997,113.0
YJL044C,7.2535,110.0
YJL043W,7.2535,110.0
YJL042W,6.6724,109.0
YJL041W,7.2535,110.0
YJL039C,6.0912,108.0
YJL038C,6.0912,108.0
YJL037W,6.0912,108.0
YJL036W,6.0912,108.0
YJL035C,6.6724,109.0
YJL034W,6.6724,109.0
YJL033W,7.8347,111.0
YJL031C,7.8347,111.0
YJL030W,7.8347,111.0
YJL029C,8.4159,112.0
YJL028W,8.997,113.0
YJL027C,8.997,113.0
YJL026W,8.997,113.0
YJL025W,9.5782,114.0
YJL024C,9.5782,114.0
YJL023C,8.997,113.0
YJL020C,7.8347,111.0
YJL019W,7.8347,111.0
YJL016W,7.2535,110.0
YJL014W,6.6724,109.0
YJL013C,6.0912,108.0
YJL012C,6.6724,109.0
YJL011C,6.6724,109.0
YJL010C,6.6724,109.0
YJL008C,6.0912,108.0
YJL006C,6.6724,109.0
YJL005W,7.2535,110.0
YJL004C,8.4159,112.0
YJL003W,8.4159,112.0
YJL002C,7.2535,110.0
YJL001W,7.2535,110.0
YJR001W,7.2535,110.0
YJR002W,6.6724,109.0
YJR003C,6.6724,109.0
YJR004C,7.8347,111.0
YJR005W,7.8347,111.0
YJR005C-A,7.2535,110.0
YJR006W,7.2535,110.0
YJR007W,7.2535,110.0
YJR008W,7.2535,110.0
YJR009C,7.2535,110.0
YJR010W,7.2535,110.0
YJR010C-A,7.8347,111.0
YJR011C,7.2535,110.0
YJR012C,7.2535,110.0
YJR013W,7.2535,110.0
YJR014W,7.2535,110.0
YJR015W,7.2535,110.0
YJR016C,8.4159,112.0
YJR017C,8.4159,112.0
YJR019C,8.4159,112.0
YJR021C,8.997,113.0
YJR022W,8.997,113.0
YJR024C,8.997,113.0
YJR025C,9.5782,114.0
YJR030C,14.8086,123.0
YJR031C,14.2275,122.0
YJR032W,14.2275,122.0
YJR033C,14.2275,122.0
YJR034W,14.2275,122.0
YJR035W,14.2275,122.0
YJR036C,13.0652,120.0
YJR039W,13.0652,120.0
YJR040W,12.484,119.0
YJR041C,10.7405,116.0
YJR042W,10.7405,116.0
YJR043C,9.5782,114.0
YJR044C,8.997,113.0
YJR045C,8.4159,112.0
YJR046W,8.4159,112.0
YJR047C,7.8347,111.0
YJR048W,7.8347,111.0
YJR049C,7.2535,110.0
YJR050W,7.2535,110.0
YJR051W,6.6724,109.0
YJR052W,6.6724,109.0
YJR053W,6.6724,109.0
YJR054W,6.6724,109.0
YJR055W,7.2535,110.0
YJR056C,6.0912,108.0
YJR057W,6.6724,109.0
YJR058C,6.6724,109.0
YJR059W,6.6724,109.0
YJR060W,6.6724,109.0
YJR061W,7.2535,110.0
YJR062C,7.8347,111.0
YJR063W,8.4159,112.0
YJR064W,8.4159,112.0
YJR065C,10.1593,115.0
YJR066W,10.1593,115.0
YJR067C,11.9028,118.0
YJR068W,11.9028,118.0
YJR069C,12.484,119.0
YJR070C,12.484,119.0
YJR072C,12.484,119.0
YJR073C,12.484,119.0
YJR074W,12.484,119.0
YJR075W,12.484,119.0
YJR076C,13.0652,120.0
YJR078W,12.484,119.0
YJR079W,12.484,119.0
YJR080C,12.484,119.0
YJR082C,12.484,119.0
YJR083C,11.9028,118.0
YJR084W,11.9028,118.0
YJR085C,11.3217,117.0
YJR086W,11.3217,117.0
YJR088C,10.1593,115.0
YJR089W,10.1593,115.0
YJR090C,8.4159,112.0
YJR091C,7.8347,111.0
YJR092W,7.8347,111.0
YJR093C,7.8347,111.0
YJR094C,6.0912,108.0
YJR094W-A,5.51,107.0
YJR095W,5.51,107.0
YJR096W,5.51,107.0
YJR097W,5.51,107.0
YJR098C,6.0912,108.0
YJR099W,6.0912,108.0
YJR100C,5.51,107.0
YJR101W,5.51,107.0
YJR102C,5.51,107.0
YJR103W,5.51,107.0
YJR104C,6.6724,109.0
YJR105W,6.6724,109.0
YJR106W,6.6724,109.0
YJR107W,8.4159,112.0
YJR108W,8.4159,112.0
YJR109C,9.5782,114.0
YJR110W,9.5782,114.0
YJR111C,10.1593,115.0
YJR112W,10.1593,115.0
YJR112W-A,10.1593,115.0
YJR113C,11.3217,117.0
YJR115W,11.3217,117.0
YJR116W,11.3217,117.0
YJR117W,10.1593,115.0
YJR118C,10.1593,115.0
YJR119C,10.1593,115.0
YJR120W,8.997,113.0
YJR121W,8.997,113.0
YJR122W,8.997,113.0
YJR123W,8.4159,112.0
YJR124C,8.4159,112.0
YJR125C,8.4159,112.0
YJR126C,8.997,113.0
YJR127C,8.4159,112.0
YJR129C,8.4159,112.0
YJR130C,7.8347,111.0
YJR131W,7.8347,111.0
YJR132W,7.8347,111.0
YJR133W,7.2535,110.0
YJR134C,7.2535,110.0
YJR135C,7.2535,110.0
YJR135W-A,7.2535,110.0
YJR136C,6.0912,108.0
YJR137C,4.9289,106.0
YJR138W,4.9289,106.0
YJR139C,6.6724,109.0
YJR140C,7.2535,110.0
YJR141W,7.2535,110.0
YJR142W,7.2535,110.0
YJR143C,7.2535,110.0
YJR144W,7.2535,110.0
YJR145C,8.997,113.0
YJR147W,8.997,113.0
YJR148W,10.7405,116.0
YJR149W,10.7405,116.0
YJR150C,10.7405,116.0
YJR151C,11.9028,118.0
YJR151W-A,11.9028,118.0
YJR152W,13.6463,121.0
YJR153W,13.6463,121.0
YJR154W,13.6463,121.0
YJR155W,13.6463,121.0
YKL222C,13.6463,121.0
YKL221W,13.6463,121.0
YKL220C,12.484,119.0
YKL219W,12.484,119.0
YKL218C,11.3217,117.0
YKL217W,11.9028,118.0
YKL216W,11.3217,117.0
YKL215C,10.7405,116.0
YKL214C,10.1593,115.0
YKL213C,9.5782,114.0
YKL212W,9.5782,114.0
YKL211C,8.4159,112.0
YKL210W,8.4159,112.0
YKL209C,7.8347,111.0
YKL208W,7.2535,110.0
YKL207W,7.2535,110.0
YKL206C,6.6724,109.0
YKL205W,6.6724,109.0
YKL204W,6.6724,109.0
YKL203C,6.6724,109.0
YKL201C,7.2535,110.0
YKL198C,8.4159,112.0
YKL197C,9.5782,114.0
YKL196C,10.1593,115.0
YKL195W,10.1593,115.0
YKL194C,10.1593,115.0
YKL193C,10.1593,115.0
YKL192C,10.1593,115.0
YKL191W,10.1593,115.0
YKL190W,10.1593,115.0
YKL189W,10.1593,115.0
YKL188C,9.5782,114.0
YKL187C,7.8347,111.0
YKL186C,6.6724,109.0
YKL185W,6.6724,109.0
YKL184W,7.2535,110.0
YKL183C-A,7.8347,111.0
YKL183W,7.8347,111.0
YKL182W,7.8347,111.0
YKL181W,8.997,113.0
YKL180W,10.1593,115.0
YKL179C,10.1593,115.0
YKL178C,10.1593,115.0
YKL176C,11.3217,117.0
YKL175W,11.3217,117.0
YKL174C,11.9028,118.0
YKL173W,11.9028,118.0
YKL172W,11.9028,118.0
YKL171W,11.9028,118.0
YKL170W,11.9028,118.0
YKL168C,11.3217,117.0
YKL167C,11.3217,117.0
YKL166C,11.3217,117.0
YKL165C,10.7405,116.0
YKL164C,10.1593,115.0
YKL163W,8.997,113.0
YKL162C,8.4159,112.0
YKL161C,7.8347,111.0
YKL160W,7.2535,110.0
YKL159C,7.2535,110.0
YKL157W,7.2535,110.0
YKL156W,7.2535,110.0
YKL155C,8.4159,112.0
YKL154W,8.4159,112.0
YKL152C,8.997,113.0
YKL151C,9.5782,114.0
YKL150W,9.5782,114.0
YKL149C,10.1593,115.0
YKL148C,11.3217,117.0
YKL146W,11.3217,117.0
YKL145W,11.9028,118.0
YKL144C,11.9028,118.0
YKL143W,11.9028,118.0
YKL142W,13.0652,120.0
YKL141W,13.0652,120.0
YKL140W,13.0652,120.0
YKL139W,13.0652,120.0
YKL138C-A,11.9028,118.0
YKL138C,11.9028,118.0
YKL137W,11.9028,118.0
YKL135C,11.9028,118.0
YKL134C,11.3217,117.0
YKL133C,10.7405,116.0
YKL132C,10.7405,116.0
YKL130C,10.7405,116.0
YKL129C,10.7405,116.0
YKL128C,10.1593,115.0
YKL127W,9.5782,114.0
YKL126W,8.4159,112.0
YKL125W,7.8347,111.0
YKL124W,7.2535,110.0
YKL122C,7.8347,111.0
YKL121W,7.8347,111.0
YKL120W,7.8347,111.0
YKL119C,8.4159,112.0
YKL117W,8.4159,112.0
YKL116C,8.997,113.0
YKL114C,8.997,113.0
YKL113C,11.3217,117.0
YKL112W,11.3217,117.0
YKL110C,11.9028,118.0
YKL109W,11.9028,118.0
YKL108W,12.484,119.0
YKL107W,11.3217,117.0
YKL106C-A,11.3217,117.0
YKL106W,11.3217,117.0
YKL105C,10.7405,116.0
YKL104C,10.1593,115.0
YKL103C,9.5782,114.0
YKL101W,9.5782,114.0
YKL100C,7.8347,111.0
YKL099C,7.8347,111.0
YKL098W,7.8347,111.0
YKL096C-B,8.4159,112.0
YKL096W-A,8.4159,112.0
YKL096W,8.997,113.0
YKL095W,8.997,113.0
YKL094W,9.5782,114.0
YKL093W,9.5782,114.0
YKL092C,10.7405,116.0
YKL091C,10.7405,116.0
YKL090W,10.1593,115.0
YKL089W,10.1593,115.0
YKL088W,10.1593,115.0
YKL087C,9.5782,114.0
YKL086W,9.5782,114.0
YKL085W,9.5782,114.0
YKL084W,9.5782,114.0
YKL082C,8.997,113.0
YKL081W,8.997,113.0
YKL080W,8.4159,112.0
YKL079W,7.8347,111.0
YKL078W,7.2535,110.0
YKL077W,6.6724,109.0
YKL075C,7.2535,110.0
YKL074C,6.6724,109.0
YKL073W,6.6724,109.0
YKL072W,6.0912,108.0
YKL071W,6.0912,108.0
YKL070W,6.0912,108.0
YKL069W,6.6724,109.0
YKL068W-A,7.2535,110.0
YKL068W,7.2535,110.0
YKL067W,7.2535,110.0
YKL065W-A,7.8347,111.0
YKL065C,7.8347,111.0
YKL064W,7.8347,111.0
YKL063C,6.6724,109.0
YKL062W,5.51,107.0
YKL061W,6.0912,108.0
YKL060C,6.0912,108.0
YKL059C,6.0912,108.0
YKL058W,6.0912,108.0
YKL057C,7.2535,110.0
YKL056C,7.2535,110.0
YKL055C,6.6724,109.0
YKL054C,7.2535,110.0
YKL053C-A,7.2535,110.0
YKL052C,7.2535,110.0
YKL051W,8.4159,112.0
YKL050C,9.5782,114.0
YKL049C,9.5782,114.0
YKL048C,11.9028,118.0
YKL047W,11.9028,118.0
YKL046C,12.484,119.0
YKL045W,13.0652,120.0
YKL043W,14.2275,122.0
YKL042W,14.2275,122.0
YKL041W,14.2275,122.0
YKL040C,13.6463,121.0
YKL039W,13.6463,121.0
YKL038W,12.484,119.0
YKL037W,11.3217,117.0
YKL035W,11.3217,117.0
YKL034W,10.7405,116.0
YKL033W-A,11.3217,117.0
YKL033W,10.7405,116.0
YKL032C,8.4159,112.0
YKL029C,5.51,107.0
YKL028W,6.6724,109.0
YKL027W,7.8347,111.0
YKL026C,7.2535,110.0
YKL025C,7.2535,110.0
YKL024C,8.4159,112.0
YKL023C-A,8.4159,112.0
YKL023W,8.4159,112.0
YKL022C,8.4159,112.0
YKL021C,8.4159,112.0
YKL020C,8.997,113.0
YKL019W,8.997,113.0
YKL018C-A,8.4159,112.0
YKL018W,8.4159,112.0
YKL017C,8.4159,112.0
YKL016C,8.4159,112.0
YKL015W,8.4159,112.0
YKL014C,7.2535,110.0
YKL013C,7.2535,110.0
YKL012W,7.2535,110.0
YKL011C,7.8347,111.0
YKL010C,8.4159,112.0
YKL009W,8.4159,112.0
YKL008C,7.8347,111.0
YKL007W,7.8347,111.0
YKL006C-A,7.8347,111.0
YKL006W,7.2535,110.0
YKL005C,7.2535,110.0
YKL004W,6.6724,109.0
YKL003C,6.6724,109.0
YKL002W,6.6724,109.0
YKL001C,6.0912,108.0
YKR001C,6.0912,108.0
YKR002W,6.0912,108.0
YKR003W,6.0912,108.0
YKR004C,5.51,107.0
YKR005C,5.51,107.0
YKR006C,6.0912,108.0
YKR007W,6.0912,108.0
YKR008W,6.0912,108.0
YKR009C,6.0912,108.0
YKR010C,6.6724,109.0
YKR011C,6.6724,109.0
YKR013W,7.2535,110.0
YKR014C,7.8347,111.0
YKR015C,7.8347,111.0
YKR016W,8.4159,112.0
YKR017C,8.997,113.0
YKR018C,9.5782,114.0
YKR019C,10.1593,115.0
YKR020W,10.1593,115.0
YKR021W,10.7405,116.0
YKR022C,11.3217,117.0
YKR023W,11.3217,117.0
YKR024C,11.9028,118.0
YKR025W,11.9028,118.0
YKR026C,11.3217,117.0
YKR027W,11.3217,117.0
YKR028W,10.7405,116.0
YKR029C,10.1593,115.0
YKR030W,10.1593,115.0
YKR031C,7.2535,110.0
YKR034W,7.2535,110.0
YKR035W-A,7.2535,110.0
YKR036C,6.6724,109.0
YKR037C,6.6724,109.0
YKR038C,6.0912,108.0
YKR039W,6.0912,108.0
YKR041W,5.51,107.0
YKR042W,5.51,107.0
YKR043C,5.51,107.0
YKR044W,5.51,107.0
YKR045C,6.6724,109.0
YKR046C,6.6724,109.0
YKR048C,6.6724,109.0
YKR049C,7.2535,110.0
YKR050W,7.2535,110.0
YKR051W,7.8347,111.0
YKR052C,8.997,113.0
YKR053C,10.1593,115.0
YKR054C,13.0652,120.0
YKR055W,13.0652,120.0
YKR056W,13.6463,121.0
YKR057W,14.8086,123.0
YKR058W,14.8086,123.0
YKR059W,15.3898,124.0
YKR060W,15.3898,124.0
YKR061W,15.3898,124.0
YKR062W,15.3898,124.0
YKR063C,14.8086,123.0
YKR064W,14.8086,123.0
YKR065C,14.2275,122.0
YKR066C,13.6463,121.0
YKR067W,13.6463,121.0
YKR068C,12.484,119.0
YKR069W,12.484,119.0
YKR070W,11.9028,118.0
YKR071C,10.7405,116.0
YKR072C,9.5782,114.0
YKR074W,8.997,113.0
YKR075C,8.997,113.0
YKR076W,8.997,113.0
YKR077W,8.997,113.0
YKR078W,8.997,113.0
YKR079C,10.1593,115.0
YKR080W,10.1593,115.0
YKR081C,10.7405,116.0
YKR082W,10.7405,116.0
YKR083C,10.1593,115.0
YKR084C,10.1593,115.0
YKR085C,9.5782,114.0
YKR086W,9.5782,114.0
YKR087C,8.997,113.0
YKR088C,9.5782,114.0
YKR089C,8.997,113.0
YKR090W,8.997,113.0
YKR091W,8.4159,112.0
YKR093W,8.4159,112.0
YKR094C,8.997,113.0
YKR095W,8.997,113.0
YKR095W-A,10.7405,116.0
YKR096W,10.7405,116.0
YKR097W,10.7405,116.0
YKR098C,11.3217,117.0
YKR099W,11.3217,117.0
YKR100C,10.7405,116.0
YKR101W,10.7405,116.0
YKR102W,11.3217,117.0
YKR103W,13.6463,121.0
YKR104W,14.2275,122.0
YLL063C,10.7405,116.0
YLL062C,10.7405,116.0
YLL061W,10.7405,116.0
YLL060C,10.7405,116.0
YLL058W,11.3217,117.0
YLL057C,10.7405,116.0
YLL056C,10.7405,116.0
YLL055W,10.1593,115.0
YLL054C,11.9028,118.0
YLL053C,11.9028,118.0
YLL052C,11.9028,118.0
YLL051C,11.3217,117.0
YLL050C,11.3217,117.0
YLL049W,11.3217,117.0
YLL048C,11.3217,117.0
YLL046C,11.3217,117.0
YLL045C,11.3217,117.0
YLL043W,11.3217,117.0
YLL042C,10.7405,116.0
YLL041C,10.7405,116.0
YLL040C,10.1593,115.0
YLL039C,8.997,113.0
YLL038C,8.997,113.0
YLL036C,8.4159,112.0
YLL035W,8.4159,112.0
YLL034C,7.2535,110.0
YLL033W,7.2535,110.0
YLL032C,7.8347,111.0
YLL031C,7.8347,111.0
YLL029W,7.8347,111.0
YLL028W,7.2535,110.0
YLL027W,6.0912,108.0
YLL026W,6.0912,108.0
YLL025W,7.2535,110.0
YLL024C,7.8347,111.0
YLL023C,7.8347,111.0
YLL022C,7.2535,110.0
YLL021W,7.2535,110.0
YLL019C,9.5782,114.0
YLL018C-A,10.1593,115.0
YLL018C,10.7405,116.0
YLL015W,10.7405,116.0
YLL014W,9.5782,114.0
YLL013C,7.8347,111.0
YLL012W,7.8347,111.0
YLL011W,7.2535,110.0
YLL010C,6.6724,109.0
YLL009C,6.6724,109.0
YLL008W,6.6724,109.0
YLL007C,7.2535,110.0
YLL006W-A,7.2535,110.0
YLL006W,7.2535,110.0
YLL005C,7.8347,111.0
YLL004W,7.8347,111.0
YLL003W,7.2535,110.0
YLL002W,7.2535,110.0
YLL001W,6.6724,109.0
YLR001C,6.6724,109.0
YLR002C,6.6724,109.0
YLR003C,6.0912,108.0
YLR004C,6.0912,108.0
YLR005W,6.0912,108.0
YLR006C,7.2535,110.0
YLR007W,7.2535,110.0
YLR008C,8.4159,112.0
YLR009W,8.4159,112.0
YLR010C,9.5782,114.0
YLR011W,10.1593,115.0
YLR012C,10.1593,115.0
YLR013W,10.7405,116.0
YLR014C,11.3217,117.0
YLR015W,11.3217,117.0
YLR016C,11.9028,118.0
YLR017W,11.9028,118.0
YLR018C,11.9028,118.0
YLR019W,11.9028,118.0
YLR020C,13.0652,120.0
YLR021W,13.0652,120.0
YLR022C,13.0652,120.0
YLR023C,13.0652,120.0
YLR024C,12.484,119.0
YLR025W,12.484,119.0
YLR026C,12.484,119.0
YLR027C,11.9028,118.0
YLR028C,11.3217,117.0
YLR029C,11.3217,117.0
YLR030W,10.7405,116.0
YLR031W,10.7405,116.0
YLR032W,10.7405,116.0
YLR033W,9.5782,114.0
YLR034C,8.997,113.0
YLR035C,8.4159,112.0
YLR036C,6.0912,108.0
YLR037C,6.0912,108.0
YLR038C,6.6724,109.0
YLR039C,6.0912,108.0
YLR040C,6.6724,109.0
YLR042C,6.6724,109.0
YLR043C,8.4159,112.0
YLR044C,7.8347,111.0
YLR045C,6.0912,108.0
YLR046C,6.0912,108.0
YLR047C,7.2535,110.0
YLR048W,7.2535,110.0
YLR049C,7.8347,111.0
YLR050C,7.8347,111.0
YLR051C,7.8347,111.0
YLR052W,7.2535,110.0
YLR053C,7.2535,110.0
YLR054C,7.2535,110.0
YLR055C,8.997,113.0
YLR056W,8.997,113.0
YLR057W,8.997,113.0
YLR058C,10.7405,116.0
YLR059C,10.7405,116.0
YLR060W,10.7405,116.0
YLR061W,11.9028,118.0
YLR063W,11.9028,118.0
YLR064W,12.484,119.0
YLR065C,12.484,119.0
YLR066W,13.0652,120.0
YLR067C,13.0652,120.0
YLR068W,13.0652,120.0
YLR069C,12.484,119.0
YLR070C,11.9028,118.0
YLR071C,11.9028,118.0
YLR072W,11.9028,118.0
YLR073C,10.7405,116.0
YLR074C,10.7405,116.0
YLR075W,10.7405,116.0
YLR077W,10.7405,116.0
YLR078C,10.1593,115.0
YLR079W,10.1593,115.0
YLR080W,10.1593,115.0
YLR081W,10.1593,115.0
YLR082C,10.7405,116.0
YLR083C,10.7405,116.0
YLR084C,10.7405,116.0
YLR085C,11.9028,118.0
YLR086W,11.9028,118.0
YLR087C,14.8086,123.0
YLR088W,14.8086,123.0
YLR089C,14.2275,122.0
YLR090W,14.2275,122.0
YLR091W,14.2275,122.0
YLR092W,14.2275,122.0
YLR093C,13.0652,120.0
YLR094C,13.0652,120.0
YLR095C,11.9028,118.0
YLR096W,11.9028,118.0
YLR097C,11.9028,118.0
YLR098C,11.3217,117.0
YLR099C,11.3217,117.0
YLR099W-A,10.1593,115.0
YLR100W,10.1593,115.0
YLR102C,10.7405,116.0
YLR103C,10.1593,115.0
YLR104W,10.1593,115.0
YLR105C,9.5782,114.0
YLR106C,6.6724,109.0
YLR107W,6.6724,109.0
YLR108C,7.2535,110.0
YLR109W,7.2535,110.0
YLR110C,7.8347,111.0
YLR113W,7.8347,111.0
YLR114C,5.51,107.0
YLR115W,5.51,107.0
YLR116W,6.6724,109.0
YLR117C,7.2535,110.0
YLR118C,7.8347,111.0
YLR119W,7.8347,111.0
YLR120C,7.8347,111.0
YLR121C,7.8347,111.0
YLR125W,8.4159,112.0
YLR126C,7.8347,111.0
YLR127C,7.8347,111.0
YLR128W,7.8347,111.0
YLR129W,7.8347,111.0
YLR130C,7.8347,111.0
YLR131C,6.0912,108.0
YLR132C,6.0912,108.0
YLR133W,6.0912,108.0
YLR134W,5.51,107.0
YLR135W,6.6724,109.0
YLR136C,6.6724,109.0
YLR137W,6.6724,109.0
YLR138W,6.6724,109.0
YLR139C,7.2535,110.0
YLR141W,7.2535,110.0
YLR142W,7.8347,111.0
YLR143W,8.4159,112.0
YLR144C,9.5782,114.0
YLR145W,9.5782,114.0
YLR146C,9.5782,114.0
YLR146W-A,9.5782,114.0
YLR147C,9.5782,114.0
YLR148W,9.5782,114.0
YLR149C,10.1593,115.0
YLR150W,10.1593,115.0
YLR151C,8.997,113.0
YLR152C,8.4159,112.0
YLR153C,7.2535,110.0
YLR154C,7.2535,110.0
YLR162W-A,9.5782,114.0
YLR163C,10.1593,115.0
YLR164W,10.1593,115.0
YLR165C,8.4159,112.0
YLR166C,7.8347,111.0
YLR167W,7.8347,111.0
YLR168C,7.2535,110.0
YLR170C,6.6724,109.0
YLR172C,6.6724,109.0
YLR173W,6.6724,109.0
YLR174W,6.6724,109.0
YLR175W,6.6724,109.0
YLR176C,5.51,107.0
YLR177W,5.51,107.0
YLR178C,6.0912,108.0
YLR179C,6.0912,108.0
YLR180W,6.6724,109.0
YLR181C,6.0912,108.0
YLR182W,6.0912,108.0
YLR183C,7.2535,110.0
YLR185W,7.2535,110.0
YLR186W,7.2535,110.0
YLR187W,7.2535,110.0
YLR188W,8.4159,112.0
YLR189C,9.5782,114.0
YLR190W,9.5782,114.0
YLR191W,12.484,119.0
YLR192C,12.484,119.0
YLR193C,12.484,119.0
YLR194C,13.0652,120.0
YLR195C,13.0652,120.0
YLR196W,13.0652,120.0
YLR197W,13.0652,120.0
YLR199C,13.0652,120.0
YLR200W,13.0652,120.0
YLR201C,13.6463,121.0
YLR203C,13.6463,121.0
YLR204W,13.6463,121.0
YLR205C,14.2275,122.0
YLR206W,14.2275,122.0
YLR207W,14.2275,122.0
YLR208W,12.484,119.0
YLR209C,12.484,119.0
YLR210W,12.484,119.0
YLR211C,12.484,119.0
YLR212C,11.9028,118.0
YLR213C,11.9028,118.0
YLR214W,11.9028,118.0
YLR215C,10.1593,115.0
YLR216C,9.5782,114.0
YLR218C,9.5782,114.0
YLR219W,9.5782,114.0
YLR220W,8.4159,112.0
YLR221C,8.4159,112.0
YLR222C,7.8347,111.0
YLR223C,7.8347,111.0
YLR224W,7.8347,111.0
YLR225C,7.8347,111.0
YLR226W,6.6724,109.0
YLR227C,6.0912,108.0
YLR228C,6.0912,108.0
YLR229C,6.6724,109.0
YLR231C,8.4159,112.0
YLR233C,6.6724,109.0
YLR234W,6.6724,109.0
YLR237W,7.2535,110.0
YLR238W,7.8347,111.0
YLR239C,7.8347,111.0
YLR240W,7.8347,111.0
YLR241W,7.8347,111.0
YLR242C,8.4159,112.0
YLR243W,8.4159,112.0
YLR244C,8.997,113.0
YLR245C,8.997,113.0
YLR246W,8.997,113.0
YLR247C,8.997,113.0
YLR248W,8.997,113.0
YLR249W,8.4159,112.0
YLR250W,8.4159,112.0
YLR251W,7.8347,111.0
YLR253W,7.8347,111.0
YLR254C,7.8347,111.0
YLR256W,7.8347,111.0
YLR257W,6.0912,108.0
YLR258W,6.6724,109.0
YLR259C,6.6724,109.0
YLR260W,6.6724,109.0
YLR262C,7.8347,111.0
YLR262C-A,8.997,113.0
YLR263W,8.997,113.0
YLR264W,8.997,113.0
YLR264C-A,8.997,113.0
YLR265C,9.5782,114.0
YLR266C,9.5782,114.0
YLR267W,9.5782,114.0
YLR268W,9.5782,114.0
YLR270W,10.1593,115.0
YLR271W,10.1593,115.0
YLR272C,11.3217,117.0
YLR273C,12.484,119.0
YLR274W,12.484,119.0
YLR275W,11.9028,118.0
YLR276C,11.9028,118.0
YLR277C,11.9028,118.0
YLR278C,11.3217,117.0
YLR281C,11.3217,117.0
YLR283W,11.9028,118.0
YLR284C,11.9028,118.0
YLR285W,11.9028,118.0
YLR285C-A,11.9028,118.0
YLR286C,11.3217,117.0
YLR287C,10.1593,115.0
YLR287C-A,10.1593,115.0
YLR288C,10.1593,115.0
YLR289W,8.997,113.0
YLR290C,8.997,113.0
YLR291C,8.997,113.0
YLR292C,8.997,113.0
YLR293C,7.8347,111.0
YLR295C,7.8347,111.0
YLR297W,7.2535,110.0
YLR298C,6.0912,108.0
YLR299W,6.0912,108.0
YLR300W,6.0912,108.0
YLR301W,6.0912,108.0
YLR303W,6.6724,109.0
YLR304C,6.6724,109.0
YLR305C,6.0912,108.0
YLR306W,6.0912,108.0
YLR307W,6.0912,108.0
YLR307C-A,6.6724,109.0
YLR308W,6.6724,109.0
YLR309C,7.2535,110.0
YLR310C,8.4159,112.0
YLR312C,8.4159,112.0
YLR312W-A,8.4159,112.0
YLR313C,8.997,113.0
YLR314C,9.5782,114.0
YLR315W,9.5782,114.0
YLR316C,9.5782,114.0
YLR318W,9.5782,114.0
YLR319C,10.7405,116.0
YLR320W,10.7405,116.0
YLR321C,10.1593,115.0
YLR323C,10.1593,115.0
YLR324W,8.997,113.0
YLR325C,8.4159,112.0
YLR326W,8.4159,112.0
YLR327C,7.8347,111.0
YLR328W,7.8347,111.0
YLR329W,7.8347,111.0
YLR330W,7.2535,110.0
YLR332W,7.2535,110.0
YLR333C,7.8347,111.0
YLR335W,7.8347,111.0
YLR336C,7.8347,111.0
YLR337C,8.4159,112.0
YLR340W,8.4159,112.0
YLR341W,8.4159,112.0
YLR342W,7.8347,111.0
YLR342W-A,8.4159,112.0
YLR343W,8.4159,112.0
YLR344W,9.5782,114.0
YLR345W,9.5782,114.0
YLR346C,9.5782,114.0
YLR347C,10.1593,115.0
YLR348C,10.7405,116.0
YLR350W,10.7405,116.0
YLR351C,11.9028,118.0
YLR352W,11.9028,118.0
YLR353W,13.0652,120.0
YLR354C,13.0652,120.0
YLR355C,14.2275,122.0
YLR356W,14.2275,122.0
YLR357W,14.8086,123.0
YLR359W,14.8086,123.0
YLR360W,14.8086,123.0
YLR361C,15.3898,124.0
YLR361C-A,15.3898,124.0
YLR362W,15.3898,124.0
YLR363C,15.3898,124.0
YLR363W-A,15.3898,124.0
YLR364W,15.3898,124.0
YLR367W,15.3898,124.0
YLR368W,15.3898,124.0
YLR369W,14.8086,123.0
YLR370C,14.8086,123.0
YLR371W,14.8086,123.0
YLR372W,13.6463,121.0
YLR373C,13.0652,120.0
YLR375W,13.0652,120.0
YLR376C,12.484,119.0
YLR377C,12.484,119.0
YLR378C,10.7405,116.0
YLR380W,10.7405,116.0
YLR381W,10.7405,116.0
YLR382C,10.1593,115.0
YLR383W,9.5782,114.0
YLR384C,8.997,113.0
YLR385C,9.5782,114.0
YLR386W,9.5782,114.0
YLR387C,11.3217,117.0
YLR388W,11.3217,117.0
YLR389C,12.484,119.0
YLR390W,12.484,119.0
YLR390W-A,12.484,119.0
YLR392C,13.0652,120.0
YLR393W,13.0652,120.0
YLR395C,13.0652,120.0
YLR396C,12.484,119.0
YLR397C,11.9028,118.0
YLR398C,10.7405,116.0
YLR399C,9.5782,114.0
YLR401C,9.5782,114.0
