"","X0","X20","X30","X40","X50","X60","X70","X80","X90","X100","X110","X120","X130","X140","X150"
"YDL089W",1540.53555321442,960.208298575643,821.850839373322,770.335612967539,763.136600123109,916.787022678702,1051.48543408589,1114.81773089818,882.644542955204,751.724451842439,755.591948850668,932.797651778258,1082.97797953671,1137.10891381676,1036.90990348939
"YDL088C",1885.50210347409,1910.84063043838,2046.67370321356,2252.90890161177,2286.34088642781,2228.16775804251,2206.1641700707,2126.3922855953,2092.15371092,2202.83810888006,2213.8695069382,2096.05119399585,2162.45400926085,1966.7909877417,2008.25811590957
"YDL087C",507.998687026228,521.454914638994,479.324618576441,572.372271087613,542.174796334113,576.878851697242,458.395509487856,482.844349303887,510.657191934183,540.480365375323,569.302020633048,531.633694346824,485.895536493835,483.363886817875,437.365491738038
"YDL086W",3971.84089716786,2843.19157130376,2506.91017326262,2480.99709986473,2768.16037524549,2894.04464819862,2663.47343427541,2553.96503551883,2328.77288390675,2412.17909546909,2578.99776624474,2734.98710188056,2621.20943470728,2808.51085961421,2719.94752554247
"YDL085C-A",1281.81064051967,712.974248897055,798.520880062079,848.875417082945,957.50114975232,883.546791447076,954.809603885843,945.874351660098,947.577246239939,879.232143673942,907.604530276247,938.894368456547,840.467955016363,786.160804422177,773.800485382683
"YDL085W",277.627189421311,128.840279409968,93.3198372449707,58.0979372908479,45.0107378088697,42.8906209440328,38.0185849101303,44.8429957236871,45.1227260114257,47.5774969520531,46.1999021979699,39.0189867410513,32.3930357662557,40.7433161302424,56.0724989407741
"YDL084W",14795.7571077127,14531.0942156162,16973.605851625,19084.0965123159,20842.0175481344,21382.046806124,20429.0150401377,19077.044669149,19943.1443427572,22939.0143804629,23922.6074219939,24523.4331667507,23725.7099801494,21938.4237672205,21179.8768306752
"YDL083C",26887.3072512324,29329.4449567652,34496.5261997602,41530.3421734078,48059.1923241068,52216.1142027892,52742.6397231821,53527.9368489631,52464.5236997725,52524.6050851276,52164.9056994981,50564.9487863955,48029.2416793726,43797.2128710955,39829.5899783766
"YDL082W",17104.1976529436,18711.4389570126,23272.6948656605,27717.0196386449,31830.7754013816,32901.3953261676,33169.5859661639,32248.3710875251,30617.4204301918,28663.5388137339,29152.138286919,29800.7511234779,28195.0734284396,26385.9271166195,24607.2004967013
"YDL081C",31788.9038848878,26851.8812054086,32577.1068200625,38922.3903216853,45621.451683231,49645.893742718,52095.2375344268,53488.3081550678,54282.6393917451,54769.3113913255,54571.0264123568,57231.098802437,52346.270310816,49387.3810410563,45778.4507890779
"YDL080C",1470.83340778524,1088.17803555717,1088.02446606068,1165.18640899978,1163.11838383375,1294.22448698619,1180.74862278033,1114.81773089818,1143.4759103871,1212.27462233831,1289.8714629788,1281.5298457764,1234.43730893028,1250.07901763244,1324.17362883213
"YDL079C",393.403634371474,179.331740259821,150.584282827112,110.816435943654,132.986270798933,154.406235398518,170.540509454013,203.357771305093,199.20032702605,177.939838600679,140.835185732521,153.637260292889,145.330917221579,184.270907043596,241.543072360258
"YDL078C",4382.96541597048,3082.59073912634,2658.5549087857,2419.67149939106,2412.16635802988,2535.90796331594,2739.51060409567,2962.76629886035,3090.35645463618,3306.63603816769,3384.51541585773,3451.96098324738,3552.72808485042,3648.3787625717,4067.41280778077
"YDL077C",2304.89636834458,2133.69949212049,2061.52004095708,2135.63713930247,2375.33939073172,2665.65209167164,2857.91133995865,2609.23663489919,2366.19172986744,2431.21009424991,2449.33997620527,2708.16154849609,2921.501631135,2701.09666254357,2346.41841721393
"YDL076C",887.225613852784,694.692857899694,847.301704076496,898.366252552927,822.468936325711,840.656170503044,715.835641593595,755.030904743011,851.82902275228,1015.30378495681,969.452786444497,980.352041868914,932.394137596278,907.464768355398,1011.03028859365
"YDL075W",57258.5403816284,54300.0839743025,64137.239504694,76176.0787778501,86842.0807743311,92992.2275342812,97369.9409359761,98435.5899153216,99575.9513185798,92691.4311119289,90416.1892402785,95042.935641187,83903.215559321,79451.3184228876,72947.7331604576
"YDL074C",3322.07513469245,4583.40588576678,5820.82484815505,5983.01165322973,5864.69454223296,5736.62055126439,5398.6390572385,5123.57297652267,5646.94407718598,5940.52626943335,5716.12015742946,5662.63045079507,5248.54728158656,4767.89397169586,4825.68552422601
"YDL073W",2589.61191153835,3011.20625999379,3516.46113982185,3795.73190300207,3929.23281645156,3881.60119543497,3515.08973626233,3012.82359641238,3254.33904428746,3780.50790781014,3881.53694434234,3689.73293370066,3692.80607735314,3190.94244056398,3165.07690174923
"YDL072C",8378.43415904653,3556.16582020082,3376.4813839544,3407.33643333547,2709.85101035673,2456.56031456948,2414.72326443484,2684.32258122723,2760.1901667477,2635.79333114374,2588.68484251205,2521.60201814044,2696.5013556775,2978.89199979522,3197.85774728384
"YDL070W",4587.34628307638,2873.66055629936,3070.01055482034,2996.3473213891,2840.79133852798,3020.57197998351,2729.73439654735,2812.59440620428,3030.92652281625,3333.27943646084,3359.17998562013,3044.70030913766,3100.97655902912,3171.49676695637,3526.52885645976
"YDL069C",726.556261677047,480.539420502044,519.621821023132,572.372271087613,584.116620201469,541.494089418415,522.483981193504,431.744191386197,548.076037894878,532.867965862995,497.766688197482,552.362531053008,491.148461212687,527.81114077814,462.382452803922
"YDL067C",2751.4626560095,1983.09565199938,1986.22789954352,1953.81211333666,2011.16160300541,1858.23615240022,2047.5723587313,2060.69208255827,2151.58364273993,1967.80527393692,1870.35087930491,1558.32078297074,1695.81919673614,1758.44448480296,1980.65319335411
"YDL066W",20389.6496264783,17857.4368347073,17460.3536390732,17176.5475712664,16366.5180500933,15840.5785801549,15935.2183037603,16115.3212306544,16858.2906595858,17227.8116463384,17612.5949734067,18377.9427550352,18371.2287167327,18289.1190201913,18008.7613521169
"YDL065C",1753.18616638819,2293.00875652606,2186.65345908102,2006.53061198947,1697.10940965716,1613.75961301924,1841.18575493345,1994.99187952124,2029.42211622119,1947.82272521705,1770.49947778026,1804.62813677362,1767.60916789379,1941.78940738905,1959.94950143752
"YDL064W",1073.88559652754,1497.33297692666,1914.11711621787,2195.88685204853,2125.73439015526,1913.99395962747,1688.02517000978,1692.56237347777,1933.67389273353,2282.76830375951,2225.79206234413,1983.87160711533,1903.30972313081,1804.74370767824,1897.83842568774
"YDL063C",1294.80595576918,7013.08980355882,7079.58219826619,7533.36586871328,7663.07811196007,7002.96613463696,6153.57952902537,5283.13061246974,5196.81737136468,5878.67552339568,5877.81981512236,5337.06578017442,4376.56177825708,3153.90306226376,3008.93655854493
"YDL061C",11811.5601695075,12845.7240741452,13882.3862428854,16262.0430027994,18020.6626645693,19909.82624222,19954.3258514026,20716.4211639778,20556.1530839368,16550.3080897412,17326.4536436644,15153.9989755558,15724.6301458843,14360.1669669954,13810.2251621977
"YDL060W",3151.95464415343,10817.3602158667,11106.1210848475,11000.9520147948,11193.3521160148,10584.3329834637,9953.2655294721,8787.14144111134,8655.859514143,8658.15289533463,9128.95164237627,8389.08214932603,7326.07900789263,6236.5053212996,5749.58777600399
"YDL059C",491.45919489049,290.761171100875,327.679883053363,435.73452968136,272.110369480894,189.790997677345,240.060207575394,266.972253610789,287.244670462978,283.561881834237,334.576711078846,343.854820655515,324.805845115699,299.092979774279,356.27603173138
"YDL058W",7446.31563796817,9091.07458025878,9425.30356174204,8618.93658587005,7997.58973158508,8119.19454470542,8807.27675575246,8617.1552015076,8495.1785873706,7986.35863837164,8236.25030635743,8113.51055546735,8205.94389830039,7894.01750023446,7505.08831976515
"YDL057W",812.797899241965,383.909210944568,358.433011236365,278.654921450548,275.179283422408,254.126929093395,280.251283051817,285.743740192797,347.775156575866,275.949482321908,251.863982950223,256.062100488149,311.673533318568,309.27880880684,332.984378325213
"YDL056W",1723.65135900295,1770.68329945862,2156.96078359398,2290.56497207806,2162.56135745342,1937.58380114668,1715.18130208845,1796.84841004449,2055.83541925227,2100.07071546362,1966.4764822652,1852.18252686428,1598.64008943737,1651.03028773232,1742.56073631329
"YDL055C",60911.4053590356,49217.8572770364,60069.3429629701,65695.8564232177,53921.8409237121,36052.7837000304,35608.206626828,64251.6699891183,84385.0004128308,87763.3539776353,73167.2322067526,58677.2399985272,49816.1115712355,62964.1651570021,77045.3388522834
"YDL054C",1365.68949349377,1544.34226806273,1624.61353021926,1244.8021008428,1132.42924441861,1047.603416558,1042.79547182072,1071.01759554016,1185.29697351965,1227.49942136297,1213.86517226601,1081.55753872852,1114.49552784982,1178.77821440451,1271.55174521079
"YDL053C",1523.99606107868,1426.81904022256,1479.33151087198,1372.83274042818,1412.72338441021,1366.06627706745,1468.60362281417,1465.21881376234,1425.21780938527,1497.73960405063,1400.90026019651,1537.59194626455,1504.96293195117,1521.39246368155,1546.73831693551
"YDL052C",2408.85889034065,2191.15529239791,2362.6886066113,2373.4083271039,2184.04375504402,2002.99199808633,1906.36047192225,2105.53507828196,2450.93441042549,2500.67323979991,2320.42734587868,2261.88188764532,2206.22838191795,2312.18319039126,2522.39979850498
"YDL051W",3320.89374239704,8282.3406642327,9781.61566758648,10020.8182949437,10756.543365006,10265.8701229543,9891.34954833274,8850.75592341704,8429.14532979291,7865.51179611342,7766.79968724903,7709.9079113646,6932.10965397871,5877.22335178746,5476.98916576884
"YDL049C",183.115805788524,124.48756726774,164.370167874664,154.927832775595,122.756557660554,117.94920759609,173.799245303453,199.186329842424,209.105315662704,171.278989027391,173.622213098822,164.61135031381,217.120888379227,254.645725814015,248.444302999122
"YDL048C",1125.86685752557,446.588265792661,512.198652151373,631.546096106069,896.122870922043,1007.92959218477,797.304037829589,756.073765108678,611.90818688665,420.58507305615,456.037744276735,514.562887647614,472.763224696704,465.770182125271,559.862335577883
"YDL047W",1652.76782127836,1944.79178514777,2074.24547330867,1944.12912378819,2050.03451293125,2223.8786959481,2290.89130215613,2473.66478736246,2230.82355183317,2095.31296576842,2046.95373125521,2113.12200069506,2238.62141768421,2497.38008189236,2446.48626147747
"YDL046W",3030.27123772622,4143.78195940169,3628.8691255942,3355.69382241027,3193.71644180207,3284.34929878931,3172.92247207116,3083.73810127774,3025.42375135144,2990.72145840606,3181.83197395696,3128.83499929805,3328.60329684605,3510.40707840338,3446.30205028296
"YDL045W-A",865.960552535407,800.899034170074,685.052441593762,643.380861109761,655.724612170125,684.105404057324,814.683962359934,809.259643757703,739.572484870196,661.327207633538,616.992242256759,656.006714583925,724.903611201613,780.604897677144,858.340560708773
"YDL045C",1631.50275996098,1029.8516928513,904.566149658637,748.817858415374,840.882419974794,762.380787280184,844.012585004892,897.90277483941,898.052303056667,817.381397636273,835.32403812781,871.830484995365,862.355141344914,894.500985950321,901.473252201676
"YDL044C",782.081699561309,805.251746312302,704.140590121143,697.175247490175,761.090657495434,807.415939271418,937.429679355497,927.10286507809,728.56694194058,796.447298977369,786.143497078358,812.08266154813,827.335643219232,887.093110290277,729.805140059922
"YDL043C",887.225613852784,958.467213718751,895.022075394946,946.7812002953,1021.94834252411,1024.01357503878,996.086924645413,975.074441898778,918.962834622937,883.038343430106,967.962467018756,892.559321701548,901.752076736306,841.719871872507,819.52113836516
"YDL042C",1095.15065784491,2078.85531912841,1921.54028508962,1737.5586800874,1794.29168447176,1809.98420383819,1831.40954738513,1990.82043805858,1887.45061242915,1840.29758210541,1820.42517854259,1626.60400976758,1771.9866051595,1638.99248978475,1670.96046843507
"YDL040C",7784.19383445539,8085.59807540396,8105.0399552649,7661.39650829867,7983.26813319135,8500.92107110731,9049.50945389415,9453.52921477265,9473.57135381347,9295.69135449214,9118.51940639608,9284.08015769889,9583.08566209282,9336.70128502804,9201.0657492661
"YDL039C",952.202190100325,1853.38483016096,1354.19809274804,1167.338184455,1307.3573390849,1657.72249948687,1212.24973599158,953.174374219768,572.288232340033,510.030767326009,628.914797662687,549.923844381692,451.751525821295,298.166995316774,244.99368767969
"YDL037C",676.937785269834,1317.13069423839,1090.14537145261,1045.76287123526,1348.27619163842,1605.18148883043,1162.28245296684,832.20257180238,577.791003804841,634.683809340389,733.982317177424,658.445401255241,583.074643792602,362.985907342159,289.851686832309
"YDL036C",884.862829261965,1145.63383583458,1164.3770601702,1244.8021008428,1414.76932703788,1443.2693947667,1373.01403789728,1341.11843024795,1227.11803665219,1377.84431173146,1342.77780259261,1279.09115910509,1284.34009375938,1165.81443199944,1170.62124711739
"YDL035C",3177.94527465245,2966.80859614306,3080.61508178,3152.35104189231,2876.59533451231,2897.26144476942,2905.7061324171,2984.66636653936,2947.28439655117,2938.3862117588,2778.70056929403,2882.52764549516,2931.13199311957,3065.93453880074,2881.26379172593
"YDL033C",629.682093453441,758.242455176233,892.901170003015,809.067571161438,765.182542750785,785.970628799402,781.01035858239,856.188360212724,856.231239924126,985.805736846541,920.272245395045,802.327914862867,869.35904097005,840.793887415002,893.709367732954
"YDL031W",2391.1380059095,9345.27296936493,8984.15524022036,9517.30283842298,10593.8909261058,10284.0986368555,9286.3109256201,8377.29731740416,7421.03759744008,8110.06013044697,8462.77885907006,7947.67986181789,6913.72441746273,5695.73039811638,5204.3905555337
"YDL030W",691.114492814752,1164.78576926039,1393.43484249877,1472.89029909576,1570.26096674125,1524.76157456037,1366.4965661984,1298.36115525559,1271.14020837065,1501.5458038068,1435.92276670142,1299.81999581127,1118.87296511553,998.211245190938,1048.98705710741
"YDL029W",9234.94357321866,5365.15298651105,4208.93675028737,4228.2387695006,3996.74892316486,4099.27109672594,4304.79005710989,4413.38506750335,4565.09920720472,4698.75359898477,4965.74432656889,5124.90003976996,5383.37234937043,5752.21545002422,5857.41950473625
"YDL028C",1015.99737405246,1538.24847106361,1986.22789954352,1974.25398016122,1821.91190994539,1689.89046519489,1326.30549072197,1445.40446681466,1844.52899500364,2036.31686954787,1807.75746342379,1697.32592323573,1476.94733345063,1438.97984696356,1581.24447012983
"YDL027C",2531.72368906327,1077.73152641582,883.357095739325,859.634294359028,756.998772240082,758.09172518578,835.322622739719,941.70291019743,936.571703310323,816.429847697231,742.179074019,774.283018142737,934.145112502562,1056.54826601379,1101.60894072875
"YDL025C",1902.04159560983,995.029995713472,891.84071730705,823.054111620346,870.548588076094,932.871005532714,1005.86313219373,1115.86059126384,1111.55983589122,1007.69138544449,974.66890443459,1091.31228541378,1200.29329825774,1379.71684168321,1393.18593522077
"YDL024C",190.204159560983,233.305370823456,197.244201449597,136.637741406253,123.779528974392,132.960924926502,108.624528314658,106.371757298049,124.362635104661,142.732490856159,121.461033197889,135.347110258022,112.937881455324,105.562228155628,115.59561320098
"YDL022W",16339.8368378134,5351.22430765592,4064.71518363605,3667.70126341668,3381.94316354826,3450.55045494744,3888.75811366475,4403.99932421234,6264.35503553744,6367.77219206279,5070.06668637076,5222.44750662259,5706.42721957985,7679.18910609318,7437.80132103622
"YDL021W",570.612478682949,152.344924978003,141.040208563422,112.968211398871,98.2052461284431,87.9257729352673,108.624528314658,107.414617663716,129.865406569469,154.151090124652,119.225554059277,115.837616887496,119.066293627318,127.78585513576,149.239112565445
"YDL020C",5296.18166032228,3469.98211978469,3484.64755894288,2990.96788275106,2897.05476078907,2672.08568481325,2446.2243776461,2761.49424828659,3010.01599124998,3017.36485669921,3055.15482276897,3265.40145289173,3304.08964815808,3524.29684526597,3549.82050986593
"YDL019C",4609.79273668917,4190.79125053775,3561.00015305241,3394.42578060417,3700.08724215186,4140.01718662277,4699.0970948921,4842.00067779254,4632.23301907538,4627.38735355669,4274.98127273795,4426.21630843801,4845.82305314122,5496.6437397527,5490.79162704657
"YDL018C",849.42106039967,2314.7723172372,1527.05188219043,729.451879318424,460.337091227077,389.232385067098,985.224471813947,1641.46221556008,1527.5693586307,1068.59058154311,681.07597756362,602.355607814979,885.993302579749,1347.30738567052,1514.82012523076
"YDL017W",798.621191697047,1222.24156953781,1031.82047317451,968.298954847466,803.032481362789,800.982346129813,959.154585018429,1004.27453213746,998.202743716173,890.650742942434,792.104774781322,741.360748079975,794.942607452977,917.650597387959,889.396098583663
"YDL015C",5316.26532934425,5224.12511310284,5452.84776265499,5324.56836393345,5413.56419283042,5132.93506147713,5172.70003834401,5218.47326979838,5363.00106960188,6009.98941498335,5951.59062669654,5980.87906140177,5985.70771713216,5598.50203007831,5472.67589661955
"YDL014W",7710.94751213998,17077.4308188199,20431.7420931688,22170.8184028241,23627.5684357151,23778.5602513718,20674.5064741288,19298.1310666705,18136.0341937142,16951.8621640165,17783.236547654,16786.6997020017,15161.6917135139,13357.325799517,12247.9590763248
"YDL013W",1118.77850375311,1273.60357281611,1268.30142437483,1358.84619996928,1385.10315893658,1324.24792164701,1344.77166053546,1306.70403818093,1418.6144836275,1560.54190002734,1553.65800133495,1554.66275296376,1539.98243007686,1381.56881059822,1448.39578033169
"YDL012C",1005.36484339377,885.34164972931,977.737385680261,1194.23537764521,1181.53186748283,1040.0975578928,980.87949068136,921.888563249754,967.387223513248,849.734095563669,903.133571999024,849.882304953524,733.658485733033,764.86316189955,822.109099854734
"YDL010W",1373.95923956164,2004.85921271052,1408.28118024229,937.098210746825,680.275923702236,684.105404057324,1156.85122655111,1501.71892656069,1394.40228918235,1048.60803282325,778.691899949653,738.922061408659,988.425334597369,1201.92782584215,1293.11809095724
"YDL008W",998.276489621309,870.542428445732,897.142980786878,928.491108925959,892.030985666691,907.136632966294,988.483207663386,1038.68892420447,1093.95096720383,1035.28633367668,1116.24924987998,993.76481856115,976.16851025338,1023.21282554359,1092.98240243017
"YDL007C-A",0,0.870542428445732,0,0,0,0,1.08624528314658,0,1.1005542929616,0,0,2.43868667131571,0,0,0
"YDL007W",11464.230834657,6180.8512419647,5953.38143515075,5921.68605275606,5467.78167246383,5417.08542523135,5716.90892520044,5555.31716790887,5776.80948375545,6128.93315736348,6247.41903270612,6840.51611304056,7418.00519047255,7809.75291460146,7853.60046702781
"YDL006W",1236.91773329409,1222.24156953781,1209.97652609672,1089.8742680672,1019.90239989643,1034.73623027479,1187.26609447921,1235.78953331556,1364.68732327239,1382.60206142666,1304.77465723621,1247.38823237798,1318.48410443192,1470.46331851875,1355.22916670702
"YDL005C",1045.5321814377,1339.76479737798,1225.88331653621,1267.39574312257,1240.86420368543,1401.45103934627,1581.57313226142,1439.14730462066,1446.12834095154,1258.90056935133,1155.74271466212,1205.93055896562,1211.67463514859,1286.19241147515,1218.92986158944
"YDL004W",4223.47745609015,3677.17121775477,3853.6850971389,4201.34157631039,3922.07201725469,4026.35704112108,4525.29784958865,4863.90074547155,4798.41671731258,4564.58505757998,4170.65891293609,3923.84685414697,4088.52640617335,4347.49702798836,4406.43576291499
"YDL003W",283.53415089836,10090.4572881145,4518.58893750932,2017.28948926555,803.032481362789,680.888607486521,4237.4428495548,6917.29280547016,5018.5275759049,2775.67117218278,1833.09289366138,1574.17224633429,3368.00023223745,5268.85156320634,4805.84448613927
"YDL002C",1193.20621836393,1018.53464128151,1016.97413543099,940.32587392965,1154.93461332304,1220.23816585773,1258.95828316688,1154.44642479353,1132.47036745749,1198.0013732527,1274.22310900852,1253.48494905627,1279.96265649367,1251.00500208994,1200.81413116242
"YDL001W",1012.45319716623,1211.79506039646,1169.67932365003,1066.20473805982,1131.40627310477,1282.42956622658,1300.23560392645,1291.06113269592,1289.849631351,1165.6486753253,1093.89445849387,1127.89258548351,1146.88856361608,1163.03647862692,1092.98240243017
"YDR001C",11963.9597756154,5856.13891615444,4446.47815418366,4004.45412215807,3427.97687267096,3240.38641232168,3149.02507584193,3154.65260614311,3230.1268498423,3227.65739322728,3207.16740419455,3575.11466014883,3622.76708110178,4111.37099132446,4225.2784586448
"YDR002W",12838.1900742187,12767.3752555851,14185.6757139315,14879.5272728227,15248.4104040685,14559.2212794519,13834.4199261548,12801.1109885642,13201.1487440744,15105.8552822769,15105.1325395975,15010.1164619482,13867.72125777,13146.2013432057,12527.4589171988
"YDR003W",1443.66138499082,626.790548480927,667.024745762347,575.599934270438,591.277419398334,562.939399890431,602.866132146351,567.316038922926,609.707078300727,624.216760010937,592.401971732033,608.452324493269,655.740102403391,718.563939024275,803.130715597857
"YDR003W-A",178.390236606885,87.0542428445732,97.561648028833,75.3121409325807,85.9295903623877,79.3476487464607,81.4683962359934,79.2573877907029,78.1393548002737,140.829390978077,116.990074920666,108.521556873549,123.443730893028,144.453575370859,149.239112565445
"YDR004W",869.504729421637,981.971859286786,848.362156772461,753.121409325807,717.102891000402,752.730397567776,841.840094438598,836.374013265048,802.304079569008,811.672098002026,789.869295642711,790.134481506289,904.378539095732,838.015934042485,863.516483687922
"YDR005C",1599.60516798491,1682.7585141856,1532.35414567026,1221.13257083542,1183.57781011051,1101.21669273804,1144.90252843649,1186.77509612921,1232.62080811699,1199.90447313078,1198.21681829573,1199.83384228733,1300.97435536908,1394.5325930033,1381.10878160276
"YDR006C",2139.50144698721,3086.94345126857,2984.11388644713,2718.76828766616,2902.16961735826,2990.54854532269,2818.80650976537,2614.45093672753,2439.92886749587,2189.51640973348,2203.43727095801,2065.5676106044,1980.35261900731,1987.16264580682,1927.16865590291
"YDR007W",1227.46659493082,1719.32129618032,1554.62365228553,1465.3590850025,1404.5396138995,1517.25571589516,1509.88094357374,1552.81908447838,1472.54164398262,1361.66796276776,1441.88404440438,1508.32770620876,1587.25875254653,1671.40194579744,1530.3478941682
"YDR009W",353.23629632754,305.560392384452,275.71770095105,229.164085980567,233.237459555052,236.970680715781,210.731584930436,229.429280446771,232.216955814898,181.746038356843,195.231844772066,204.849680390519,222.373813098079,218.5323319713,211.350188315226
"YDR011W",26773.893590873,41597.1288584224,49562.3776513431,51464.0135624152,47947.6884508985,47111.0580449257,40765.6992312079,35752.3819161667,40523.5096211391,47817.2875366915,48588.1390777198,46153.3645979854,42884.0019172568,40285.8798082347,39497.4682538813
"YDR012W",10790.8372262734,10638.0284756068,12603.4802915509,16177.0478723183,17805.8386886633,19162.4571722703,18554.1556814267,19008.215885015,18511.3232076141,17662.6699684802,16777.2709352789,16222.1437375921,14711.6911625989,14700.0032628999,14490.8590339558
"YDR013W",389.859457485245,838.33235859324,721.107833256592,589.586474729346,477.727603562322,521.121044469999,577.88249063398,751.90232364601,665.835347241769,591.864062083541,504.473125613316,464.569810885642,567.315869636045,628.74344664624,617.660142178373
"YDR014W",551.710201956392,1100.36562955541,847.301704076496,688.568145669309,661.862440053153,721.634697383352,1012.38060389261,978.20302299578,883.745097248166,699.389205195181,645.308311345837,681.61292463274,803.697481984397,928.762410878025,800.542754108283
"YDR014W-A",16.5394921357377,35.692239566275,28.6322227910706,39.8078459215069,26.5972541597867,28.9511691372222,24.9836415123713,23.9857884103443,23.1116401521936,16.1763489636981,29.8063885148193,25.6062100488149,16.6342616096989,19.4456736076157,18.9783842568774
"YDR016C",360.324650099999,430.047959652192,551.4354019021,490.604803789383,439.877664950318,407.460898968312,361.719679287811,421.315587729526,502.953311883452,451.986221044505,439.644230593584,360.925627354724,409.728128070477,425.952850452534,435.640184078322
"YDR017C",2855.42517800557,3956.61533728585,4572.67202500357,4235.76998359386,4120.52845213926,4002.76719960186,3601.98935891405,3548.85382436529,4143.58691300043,4257.23442726971,3951.58195735216,3864.09903069974,3760.21861124508,3512.25904731839,3741.32966009442
"YDR018C",115.776444950164,80.0899034170074,61.5062563660034,43.0355091043318,38.872909925842,43.9628864676337,51.0535283078892,40.6715542610186,35.2177373747713,41.8681973178067,35.7676662177831,51.2124200976298,40.2724228445341,40.7433161302424,50.0339221317677
"YDR019C",596.603109181965,737.349436893535,633.090259491449,658.443289296277,598.4382185952,529.699168658806,455.136773638416,446.344236505537,557.981026531532,819.284497514355,899.407773434671,941.333055127863,953.405836471687,870.425390055178,1023.97009604152
"YDR020C",331.971235010163,716.456418610838,690.35470507359,759.576735691457,786.664940341382,776.320239086994,708.231924611569,620.50191757195,593.198763906303,660.375657694497,692.253373256677,665.761461269188,623.347066637136,516.699327288074,484.811452380232
"YDR021W",294.166681557048,1554.78877720408,1589.6185912524,1622.43869323331,1484.33137637886,1440.0525981959,1237.23337750395,1113.77487053251,1281.0451970073,1340.73386410886,1301.79401838473,1083.99622539983,936.771574861988,798.198602369748,707.376140483612
"YDR022C",688.751708223932,431.789044509083,482.505976664337,494.908354699816,513.53159954665,472.869095907962,436.670603824925,428.615610289196,527.165506328607,496.709068179435,453.802265138123,431.64754082288,413.230077883045,394.469378897347,429.601607269316
"YDR023W",20335.3055808894,22202.31409508,25495.4037164044,26967.1258925019,29258.0025470792,29629.9132136615,28510.6799467482,26904.7545738466,25856.4225588399,27092.5298643771,27528.4352725742,28458.2541109186,28628.4397177449,26885.0327392149,24986.7681818388
"YDR025W",22531.5138580563,24060.0516373831,29634.350588758,37453.8035735,41918.2955271376,44027.2223990497,43126.1102314855,42810.4608710019,41657.0805428896,36800.242342474,36891.3670647918,36166.9426789476,34159.7694466963,32043.6921519781,30627.6615752807
"YDR026C",2515.18419692753,2111.0653889809,2234.37383039947,2205.56984159701,2350.78807919961,2333.24977935539,2079.07347194255,1983.52041549891,2014.01435611973,2066.76646759719,2236.96945803719,2099.70922400282,2077.53172630607,1997.34847483938,1893.52515653845
"YDR027C",3326.80070387409,2195.50800454014,2658.5549087857,2766.10734768093,2489.91217788157,2459.77711114028,2485.32920783937,2485.1362513848,2754.68739528289,3186.74074584852,3090.92248898676,2997.145919047,3071.20998562229,3228.90780332171,3322.94255261326
"YDR028C",10033.5647649157,8199.63913353035,8133.67217805597,7700.12846649257,7252.86661511105,7070.51886262381,7013.88579327746,6920.42138656716,7408.9315002175,7474.42477116755,7660.98700802142,7603.82504116237,7572.09098222554,7929.20490961967,7876.89212043398
"YDR030C",275.264404830491,371.721616946328,471.901449704682,489.528916061774,506.370800349784,433.195271534732,425.808150993459,376.472592005839,439.121162891679,414.875773421903,443.370029157937,370.680374039987,320.428407849988,265.757539304081,271.73595640529
"YDR031W",484.370841118031,215.023979826096,208.909181105219,262.516605536424,209.709119336779,231.609353097777,261.785113238325,327.458154819483,282.842453291132,285.464981712319,285.396170029394,287.765027215253,297.665734068295,330.576451329467,323.495186196774
"YDR032C",7532.55727553309,7136.70682839811,5956.56279323864,4865.16430424471,3839.21134083382,3318.66179554454,3130.55890602844,3013.86645677804,3083.75312887841,2941.24086157592,3035.03551052147,3066.6484891795,3263.81722531354,3709.49373676707,4102.78161480495
"YDR033W",2085.15740139835,4549.4547310574,3127.27500040248,9582.93198980709,31431.8165889848,54393.8854812224,50119.3573643831,27939.2720565884,16459.8900055337,16372.3682511405,28959.8870809984,44164.6156175274,48433.7168827242,34766.0864570443,24203.4785043277
"YDR034C",2159.58511600917,2273.85682310025,2425.25531567327,2696.17464538639,2673.02404305856,2965.88643827987,2964.36337770701,2774.0085726746,2676.54804048262,2867.97151626976,2899.41644277904,3017.87475575319,3217.41639029701,2906.66521210979,2576.74698978604
"YDR034C-A",10.6325306586885,1.74108485689146,5.30226347982788,6.45532636564977,5.11485656918974,2.14453104720164,1.08624528314658,3.12858109700143,2.2011085859232,7.6123995123285,5.21611799009337,2.43868667131571,8.75487453142045,1.85196891501102,10.3518459582968
"YDR034W-B",307.161996806556,247.234049678588,211.03008649715,139.865404589078,126.848442915906,67.5527279868517,52.1397735910358,52.1430182833571,38.5194002536561,22.8371985369855,21.609631673244,13.4127766922364,21.8871863285511,17.5937046926047,25.0169610658838
"YDR035W",11714.6860012839,7791.3547345893,7930.06526043058,8393.00016307231,8707.53182338862,8518.07731948492,8263.06786889602,7830.83848579457,7929.49368078834,8484.97080642915,9609.57965717773,10549.7585401117,11163.3405150142,11377.5710293702,10869.4382562116
"YDR036C",1360.96392431213,1578.29342277211,1525.99142949446,1501.93926774118,1437.27469594232,1512.96665380076,1490.32852847711,1685.2623509181,1592.50206191544,1399.7299603294,1403.88089904799,1348.59372923759,1351.75262765132,1448.23969153862,1515.68277906062
