mu0 delta sigma0 sigmav lambda gamma1 gamma2 mua1 sigmaa1 mua2 sigmaa2 mut sigmat a10 a11 a12 a13 a14 a15 a16 a17 a18 a19 a110 a111 a112 a113 a114 a115 a20 a21 a22 a23 a24 a25 a26 a27 a28 a29 a210 a211 a212 a213 a214 a215 tau0 tau1 tau2 tau3 tau4 tau5 tau6 tau7 tau8 tau9 tau10 tau11 tau12 tau13 tau14 tau15 halted score 
-26.0418 6.2685 11.1230 0.1424 69.1366 0.0152 0.2631 7.7386 0.0015 0.9913 0.0274 -2.4895 0.0628 7.9106 7.7802 7.7744 7.7478 7.7334 7.7366 7.7345 7.7006 7.7202 7.7424 7.6947 7.7247 7.7049 7.6936 7.7003 7.7331 1.4992 1.4624 0.8679 0.8773 0.9611 0.9678 0.9659 0.9777 0.9947 0.9687 0.9478 0.9681 0.9789 0.9771 0.9746 0.9576 -2.4524 -2.4455 -2.4547 -2.3900 -2.6903 -2.7590 -2.7357 -2.7477 -2.5567 -2.3496 -2.3027 -2.5851 -2.6437 -2.6351 -2.5461 -2.5123 0.2246 -3897378.9765 
-26.0418 6.1807 11.1230 0.1425 69.1366 0.0165 0.2638 7.7396 0.0020 1.0177 0.0279 -2.4899 0.0383 7.9107 7.7802 7.7749 7.7478 7.7334 7.7359 7.7351 7.7009 7.7202 7.7424 7.6947 7.7247 7.7054 7.6932 7.7003 7.7331 1.4989 1.4624 0.8725 0.8773 0.9611 0.9678 0.9659 0.9777 0.9947 0.9687 0.9478 0.9684 0.9789 0.9771 0.9738 0.9576 -2.4524 -2.4405 -2.4318 -2.3900 -2.6903 -2.7517 -2.7357 -2.7477 -2.5572 -2.3474 -2.3102 -2.5851 -2.6437 -2.6351 -2.5461 -2.5098 0.2246 -3897382.7938 
-26.0407 6.1807 11.1635 0.1425 69.2060 0.0156 0.2638 7.7394 0.0025 1.0157 0.0252 -2.4846 0.0532 7.9100 7.7801 7.7749 7.7482 7.7334 7.7359 7.7351 7.7009 7.7202 7.7424 7.6965 7.7254 7.7060 7.6929 7.7013 7.7331 1.4986 1.4624 0.8716 0.8773 0.9611 0.9678 0.9659 0.9777 0.9947 0.9687 0.9478 0.9667 0.9789 0.9771 0.9738 0.9576 -2.4524 -2.4553 -2.4318 -2.3720 -2.6903 -2.7517 -2.7357 -2.7477 -2.5572 -2.3467 -2.3102 -2.5851 -2.6437 -2.6353 -2.5366 -2.5098 0.2246 -3897381.2661 
-26.0407 6.2145 11.1258 0.1425 69.1943 0.0156 0.2638 7.7395 0.0035 1.0116 0.0198 -2.4786 0.0344 7.9100 7.7797 7.7754 7.7482 7.7317 7.7359 7.7351 7.7010 7.7195 7.7424 7.6966 7.7255 7.7060 7.6929 7.6998 7.7331 1.4986 1.4624 0.8695 0.8767 0.9612 0.9673 0.9659 0.9777 0.9947 0.9687 0.9459 0.9667 0.9789 0.9771 0.9738 0.9574 -2.4532 -2.4553 -2.4436 -2.3720 -2.6948 -2.7489 -2.7357 -2.7472 -2.5517 -2.3467 -2.3102 -2.5864 -2.6450 -2.6353 -2.5346 -2.5079 0.2246 -3897383.2714 
-25.9654 6.2145 11.0709 0.1425 69.1943 0.0148 0.2638 7.7390 0.0039 1.0219 0.0251 -2.4778 0.0676 7.9100 7.7806 7.7738 7.7482 7.7317 7.7359 7.7343 7.7010 7.7195 7.7424 7.6965 7.7246 7.7063 7.6929 7.7000 7.7331 1.4986 1.4999 0.8695 0.8767 0.9621 0.9673 0.9659 0.9779 0.9947 0.9678 0.9459 0.9667 0.9789 0.9771 0.9738 0.9574 -2.4532 -2.4467 -2.4485 -2.3928 -2.6948 -2.7489 -2.7357 -2.7472 -2.5597 -2.3467 -2.3126 -2.5864 -2.6450 -2.6353 -2.5346 -2.5094 0.2230 -3897385.6018 
-25.9654 6.3898 11.0709 0.1425 69.1943 0.0162 0.2655 7.7399 0.0043 1.0075 0.0426 -2.5035 0.0699 7.9100 7.7802 7.7735 7.7465 7.7319 7.7355 7.7343 7.7004 7.7195 7.7424 7.6959 7.7262 7.7063 7.6917 7.7012 7.7331 1.4986 1.4999 0.8695 0.8767 0.9621 0.9673 0.9659 0.9779 0.9947 0.9678 0.9459 0.9658 0.9789 0.9792 0.9738 0.9574 -2.4532 -2.4467 -2.4485 -2.3928 -2.6811 -2.7489 -2.7357 -2.7472 -2.5597 -2.3467 -2.3126 -2.5864 -2.6450 -2.6374 -2.5346 -2.5094 0.2230 -3897386.0214 
-25.9654 6.2151 11.0709 0.1455 69.1943 0.0162 0.2655 7.7392 0.0065 1.0287 0.0588 -2.4711 0.0462 7.9103 7.7802 7.7735 7.7465 7.7319 7.7355 7.7343 7.7004 7.7193 7.7424 7.6959 7.7262 7.7063 7.6910 7.7012 7.7331 1.4986 1.4999 0.8695 0.8767 0.9621 0.9683 0.9659 0.9779 0.9947 0.9680 0.9459 0.9656 0.9789 0.9792 0.9736 0.9583 -2.4518 -2.4490 -2.4485 -2.3907 -2.6811 -2.7489 -2.7357 -2.7450 -2.5610 -2.3453 -2.3190 -2.5864 -2.6450 -2.6374 -2.5444 -2.5094 0.2230 -3897392.8597 
-25.9654 6.2151 11.0709 0.1448 69.1943 0.0169 0.2651 7.7377 0.0036 0.9960 0.0282 -2.4796 0.1279 7.9103 7.7802 7.7735 7.7465 7.7319 7.7355 7.7343 7.7000 7.7193 7.7433 7.6959 7.7262 7.7063 7.6909 7.7020 7.7331 1.4986 1.4999 0.8695 0.8762 0.9621 0.9683 0.9666 0.9790 0.9947 0.9680 0.9459 0.9659 0.9789 0.9786 0.9725 0.9590 -2.4518 -2.4490 -2.4551 -2.3907 -2.6773 -2.7489 -2.7357 -2.7450 -2.5610 -2.3449 -2.2992 -2.5933 -2.6450 -2.6374 -2.5343 -2.5094 0.2230 -3897392.6063 
-25.9654 6.2899 11.1119 0.1458 69.1943 0.0169 0.2651 7.7398 0.0027 1.0176 0.0320 -2.4498 0.0658 7.9103 7.7802 7.7748 7.7465 7.7319 7.7355 7.7343 7.7006 7.7203 7.7433 7.6959 7.7262 7.7049 7.6909 7.7020 7.7331 1.4986 1.4999 0.8695 0.8762 0.9621 0.9679 0.9654 0.9790 0.9947 0.9680 0.9459 0.9659 0.9789 0.9786 0.9728 0.9590 -2.4518 -2.4581 -2.4405 -2.3907 -2.6861 -2.7489 -2.7401 -2.7450 -2.5610 -2.3449 -2.2996 -2.5744 -2.6450 -2.6300 -2.5401 -2.5094 0.2230 -3897389.5893 
-25.9441 6.2899 11.1119 0.1458 69.1943 0.0171 0.2634 7.7385 0.0022 1.0134 0.0202 -2.4705 0.0311 7.9103 7.7802 7.7748 7.7465 7.7319 7.7355 7.7343 7.7005 7.7203 7.7433 7.6959 7.7262 7.7049 7.6911 7.7019 7.7331 1.4991 1.4985 0.8695 0.8762 0.9621 0.9669 0.9662 0.9790 0.9947 0.9680 0.9459 0.9659 0.9789 0.9789 0.9732 0.9567 -2.4441 -2.4581 -2.4447 -2.3907 -2.6861 -2.7489 -2.7401 -2.7450 -2.5518 -2.3449 -2.2996 -2.5758 -2.6450 -2.6300 -2.5401 -2.5094 0.2230 -3897388.9499 
-25.9781 6.2899 11.0824 0.1433 69.2237 0.0162 0.2659 7.7393 0.0019 1.0130 0.0714 -2.4749 0.0664 7.9103 7.7802 7.7752 7.7465 7.7319 7.7355 7.7343 7.6999 7.7197 7.7433 7.6962 7.7262 7.7053 7.6918 7.7007 7.7331 1.4991 1.4985 0.8695 0.8762 0.9621 0.9689 0.9662 0.9784 0.9938 0.9680 0.9485 0.9659 0.9789 0.9789 0.9741 0.9581 -2.4441 -2.4538 -2.4341 -2.3988 -2.6861 -2.7489 -2.7432 -2.7450 -2.5518 -2.3449 -2.3031 -2.5884 -2.6450 -2.6380 -2.5401 -2.5023 0.2230 -3897391.3800 
-25.9134 6.2899 11.0824 0.1433 69.2237 0.0176 0.2659 7.7390 0.0022 1.0049 0.0314 -2.4494 0.0770 7.9103 7.7800 7.7755 7.7465 7.7319 7.7342 7.7343 7.7008 7.7199 7.7423 7.6920 7.7262 7.7061 7.6918 7.7007 7.7335 1.4991 1.4985 0.8695 0.8762 0.9621 0.9689 0.9662 0.9782 0.9938 0.9680 0.9484 0.9665 0.9781 0.9784 0.9734 0.9581 -2.4441 -2.4538 -2.4291 -2.3988 -2.6861 -2.7594 -2.7432 -2.7394 -2.5533 -2.3449 -2.3082 -2.5882 -2.6450 -2.6380 -2.5401 -2.5132 0.2230 -3897388.7797 
-25.8352 6.1389 11.1319 0.1433 69.2237 0.0176 0.2659 7.7386 0.0026 1.0190 0.0608 -2.4616 0.0577 7.9103 7.7791 7.7746 7.7454 7.7319 7.7342 7.7343 7.7008 7.7199 7.7423 7.6929 7.7262 7.7061 7.6921 7.7010 7.7335 1.4991 1.4985 0.8695 0.8762 0.9615 0.9689 0.9659 0.9782 0.9938 0.9691 0.9484 0.9665 0.9788 0.9784 0.9734 0.9581 -2.4508 -2.4512 -2.4285 -2.3988 -2.6861 -2.7519 -2.7432 -2.7394 -2.5533 -2.3513 -2.3082 -2.5882 -2.6450 -2.6380 -2.5401 -2.5132 0.2230 -3897387.2573 
-25.8352 6.1389 11.1319 0.1433 69.2237 0.0176 0.2659 7.7398 0.0012 1.0451 0.0175 -2.4836 0.1045 7.9103 7.7791 7.7746 7.7443 7.7319 7.7342 7.7343 7.7008 7.7210 7.7404 7.6929 7.7262 7.7061 7.6921 7.7015 7.7335 1.4991 1.4702 0.8673 0.8779 0.9615 0.9693 0.9659 0.9782 0.9938 0.9689 0.9486 0.9665 0.9788 0.9784 0.9734 0.9581 -2.4508 -2.4484 -2.4312 -2.3988 -2.6861 -2.7550 -2.7432 -2.7394 -2.5561 -2.3513 -2.3082 -2.5882 -2.6450 -2.6380 -2.5440 -2.5132 0.2230 -3897390.3897 
-25.8481 6.1389 11.1319 0.1444 69.2237 0.0176 0.2657 7.7383 0.0019 1.0140 0.0422 -2.4790 0.0428 7.9105 7.7791 7.7743 7.7464 7.7319 7.7342 7.7343 7.7009 7.7210 7.7404 7.6929 7.7262 7.7061 7.6918 7.7015 7.7335 1.4991 1.4702 0.8673 0.8797 0.9615 0.9693 0.9659 0.9782 0.9936 0.9689 0.9486 0.9660 0.9788 0.9784 0.9734 0.9581 -2.4508 -2.4448 -2.4329 -2.3988 -2.6861 -2.7558 -2.7432 -2.7394 -2.5561 -2.3513 -2.3082 -2.5760 -2.6436 -2.6380 -2.5458 -2.5102 0.2231 -3897384.8571 
-25.9587 6.1389 11.1319 0.1444 69.2237 0.0180 0.2657 7.7381 0.0019 1.0269 0.0365 -2.4651 0.0973 7.9105 7.7791 7.7743 7.7464 7.7319 7.7342 7.7342 7.7015 7.7210 7.7404 7.6929 7.7262 7.7062 7.6914 7.7009 7.7335 1.4991 1.4702 0.8673 0.8797 0.9615 0.9693 0.9659 0.9780 0.9936 0.9709 0.9486 0.9660 0.9788 0.9784 0.9743 0.9581 -2.4508 -2.4448 -2.4329 -2.3988 -2.6826 -2.7558 -2.7432 -2.7394 -2.5561 -2.3513 -2.3082 -2.5691 -2.6436 -2.6380 -2.5458 -2.5102 0.2228 -3897384.8571 
-25.8543 6.1389 11.1319 0.1444 69.2237 0.0180 0.2657 7.7394 0.0017 1.0181 0.0186 -2.4847 0.0987 7.9105 7.7805 7.7743 7.7464 7.7314 7.7342 7.7350 7.7012 7.7207 7.7404 7.6929 7.7262 7.7062 7.6914 7.7009 7.7335 1.4991 1.4702 0.8742 0.8797 0.9615 0.9693 0.9665 0.9780 0.9936 0.9709 0.9486 0.9659 0.9784 0.9787 0.9741 0.9581 -2.4508 -2.4453 -2.4409 -2.3988 -2.6826 -2.7558 -2.7363 -2.7394 -2.5582 -2.3513 -2.3201 -2.5691 -2.6436 -2.6380 -2.5458 -2.5102 0.2228 -3897381.9208 
-25.8543 6.2595 11.1319 0.1444 69.2237 0.0180 0.2657 7.7387 0.0022 1.0159 0.0302 -2.4595 0.0501 7.9105 7.7805 7.7743 7.7464 7.7314 7.7342 7.7350 7.7012 7.7221 7.7404 7.6950 7.7262 7.7051 7.6917 7.7005 7.7341 1.4991 1.4702 0.8742 0.8797 0.9615 0.9681 0.9659 0.9780 0.9936 0.9709 0.9486 0.9659 0.9784 0.9793 0.9741 0.9581 -2.4508 -2.4453 -2.4409 -2.3988 -2.6826 -2.7558 -2.7308 -2.7387 -2.5582 -2.3513 -2.3202 -2.5691 -2.6436 -2.6380 -2.5466 -2.5102 0.2228 -3897380.7353 
-25.8543 6.2595 11.0162 0.1444 69.2237 0.0180 0.2657 7.7387 0.0019 1.0153 0.0275 -2.4819 0.0605 7.9097 7.7791 7.7743 7.7464 7.7314 7.7342 7.7341 7.7011 7.7221 7.7404 7.6950 7.7261 7.7051 7.6914 7.7005 7.7336 1.4991 1.4930 0.8751 0.8797 0.9614 0.9681 0.9659 0.9780 0.9934 0.9709 0.9486 0.9659 0.9784 0.9793 0.9741 0.9581 -2.4508 -2.4453 -2.4436 -2.3988 -2.6826 -2.7558 -2.7308 -2.7387 -2.5582 -2.3344 -2.3202 -2.5915 -2.6485 -2.6380 -2.5278 -2.5046 0.2227 -3897385.3837 
-25.7362 6.2595 11.0162 0.1444 69.2237 0.0180 0.2666 7.7386 0.0034 1.0254 0.0327 -2.4915 0.0566 7.9097 7.7791 7.7743 7.7464 7.7323 7.7342 7.7341 7.7008 7.7221 7.7404 7.6950 7.7261 7.7051 7.6914 7.7005 7.7336 1.4991 1.4930 0.8751 0.8797 0.9614 0.9681 0.9659 0.9780 0.9934 0.9709 0.9477 0.9659 0.9798 0.9795 0.9743 0.9569 -2.4462 -2.4453 -2.4436 -2.3988 -2.6826 -2.7558 -2.7308 -2.7387 -2.5536 -2.3344 -2.3202 -2.5825 -2.6502 -2.6380 -2.5278 -2.5046 0.2227 -3897387.2841 
-25.7122 6.2595 11.0254 0.1444 69.2237 0.0180 0.2666 7.7373 0.0020 1.0127 0.0280 -2.4741 0.0767 7.9108 7.7805 7.7736 7.7464 7.7323 7.7344 7.7341 7.7008 7.7212 7.7404 7.6950 7.7261 7.7054 7.6912 7.7005 7.7336 1.4991 1.4932 0.8765 0.8797 0.9614 0.9681 0.9659 0.9780 0.9935 0.9709 0.9477 0.9666 0.9787 0.9795 0.9743 0.9561 -2.4462 -2.4453 -2.4436 -2.3988 -2.6826 -2.7558 -2.7308 -2.7391 -2.5625 -2.3383 -2.3188 -2.5825 -2.6320 -2.6397 -2.5335 -2.5046 0.2251 -3897382.7451 
-25.7122 6.2595 11.0254 0.1444 69.2237 0.0170 0.2666 7.7391 0.0023 1.0118 0.0269 -2.4843 0.0560 7.9108 7.7805 7.7736 7.7468 7.7323 7.7351 7.7341 7.7008 7.7212 7.7400 7.6950 7.7261 7.7054 7.6912 7.7005 7.7336 1.4991 1.4960 0.8765 0.8817 0.9614 0.9681 0.9659 0.9786 0.9936 0.9709 0.9505 0.9666 0.9787 0.9798 0.9745 0.9564 -2.4462 -2.4507 -2.4436 -2.3980 -2.6826 -2.7558 -2.7308 -2.7391 -2.5625 -2.3440 -2.3188 -2.5869 -2.6320 -2.6397 -2.5335 -2.5027 0.2251 -3897381.3129 
-25.7773 5.9933 11.0073 0.1424 69.1232 0.0167 0.2657 7.7389 0.0035 1.0138 0.0246 -2.4831 0.0572 7.9104 7.7805 7.7739 7.7468 7.7315 7.7351 7.7346 7.7008 7.7212 7.7400 7.6946 7.7258 7.7054 7.6904 7.7004 7.7334 1.4991 1.4960 0.8760 0.8817 0.9619 0.9681 0.9659 0.9785 0.9940 0.9709 0.9505 0.9666 0.9784 0.9798 0.9745 0.9564 -2.4462 -2.4507 -2.4436 -2.3925 -2.6826 -2.7558 -2.7349 -2.7391 -2.5487 -2.3356 -2.3188 -2.5869 -2.6383 -2.6261 -2.5335 -2.5027 0.2251 -3897381.3458 
-25.7773 5.9933 11.0073 0.1440 69.1232 0.0182 0.2657 7.7372 0.0030 1.0128 0.0392 -2.4652 0.0449 7.9104 7.7793 7.7739 7.7468 7.7315 7.7351 7.7346 7.7008 7.7209 7.7400 7.6946 7.7258 7.7054 7.6906 7.7004 7.7334 1.4978 1.4960 0.8760 0.8817 0.9619 0.9681 0.9659 0.9785 0.9937 0.9709 0.9505 0.9666 0.9784 0.9798 0.9745 0.9564 -2.4469 -2.4507 -2.4436 -2.3925 -2.6703 -2.7558 -2.7349 -2.7391 -2.5487 -2.3518 -2.3188 -2.5792 -2.6383 -2.6250 -2.5335 -2.5027 0.2243 -3897383.1570 
-25.7773 5.9933 11.0073 0.1440 69.1232 0.0182 0.2648 7.7376 0.0042 1.0102 0.0606 -2.4643 0.0342 7.9104 7.7793 7.7744 7.7452 7.7315 7.7351 7.7339 7.7008 7.7209 7.7400 7.6934 7.7252 7.7054 7.6906 7.7004 7.7334 1.4978 1.4960 0.8760 0.8823 0.9619 0.9681 0.9667 0.9785 0.9925 0.9719 0.9502 0.9662 0.9786 0.9798 0.9745 0.9564 -2.4469 -2.4548 -2.4436 -2.3925 -2.6703 -2.7605 -2.7311 -2.7470 -2.5593 -2.3518 -2.3188 -2.5792 -2.6383 -2.6250 -2.5335 -2.5027 0.2233 -3897386.1869 
-25.8837 5.9933 11.0073 0.1440 69.1989 0.0182 0.2648 7.7380 0.0024 1.0490 0.0379 -2.4788 0.0652 7.9104 7.7793 7.7749 7.7452 7.7315 7.7351 7.7339 7.7008 7.7219 7.7400 7.6934 7.7252 7.7056 7.6906 7.7004 7.7334 1.4978 1.4970 0.8760 0.8823 0.9619 0.9681 0.9665 0.9785 0.9936 0.9721 0.9518 0.9652 0.9786 0.9798 0.9745 0.9574 -2.4522 -2.4548 -2.4436 -2.3925 -2.6769 -2.7605 -2.7311 -2.7470 -2.5547 -2.3518 -2.3188 -2.5792 -2.6383 -2.6250 -2.5335 -2.5027 0.2244 -3897385.7183 
-25.8837 5.9933 11.0073 0.1440 69.1989 0.0175 0.2652 7.7377 0.0036 1.0294 0.0543 -2.4671 0.0510 7.9119 7.7793 7.7749 7.7464 7.7328 7.7353 7.7339 7.7008 7.7219 7.7400 7.6934 7.7252 7.7056 7.6906 7.7002 7.7334 1.4978 1.4970 0.8760 0.8823 0.9593 0.9681 0.9665 0.9785 0.9936 0.9720 0.9518 0.9652 0.9786 0.9798 0.9745 0.9574 -2.4522 -2.4548 -2.4357 -2.3925 -2.6769 -2.7605 -2.7311 -2.7470 -2.5598 -2.3514 -2.3188 -2.5792 -2.6447 -2.6250 -2.5364 -2.5003 0.2244 -3897387.2964 
-25.8996 5.9933 11.0073 0.1440 69.1989 0.0175 0.2652 7.7377 0.0022 0.9988 0.0281 -2.4638 0.0393 7.9110 7.7793 7.7741 7.7464 7.7329 7.7353 7.7335 7.7010 7.7219 7.7400 7.6934 7.7257 7.7056 7.6906 7.7002 7.7334 1.4978 1.4970 0.8781 0.8823 0.9633 0.9681 0.9665 0.9785 0.9936 0.9723 0.9507 0.9652 0.9786 0.9798 0.9745 0.9584 -2.4522 -2.4548 -2.4357 -2.3830 -2.6769 -2.7605 -2.7330 -2.7470 -2.5580 -2.3514 -2.3188 -2.5808 -2.6447 -2.6250 -2.5364 -2.5003 0.2259 -3897391.6176 
-25.8996 5.9933 11.0073 0.1440 69.1989 0.0175 0.2652 7.7386 0.0033 1.0261 0.0264 -2.4800 0.0757 7.9102 7.7793 7.7743 7.7475 7.7329 7.7353 7.7335 7.7002 7.7219 7.7398 7.6934 7.7265 7.7059 7.6911 7.7002 7.7334 1.4978 1.4970 0.8813 0.8773 0.9612 0.9681 0.9665 0.9785 0.9943 0.9723 0.9509 0.9652 0.9782 0.9799 0.9745 0.9584 -2.4485 -2.4443 -2.4494 -2.3970 -2.6769 -2.7605 -2.7330 -2.7470 -2.5580 -2.3514 -2.3267 -2.5808 -2.6447 -2.6250 -2.5432 -2.5003 0.2266 -3897388.6458 
-25.8996 5.9933 11.1444 0.1440 69.1989 0.0175 0.2652 7.7395 0.0017 1.0209 0.0227 -2.4459 0.0354 7.9109 7.7793 7.7743 7.7475 7.7327 7.7360 7.7335 7.7002 7.7219 7.7398 7.6934 7.7254 7.7059 7.6901 7.7002 7.7334 1.4978 1.4954 0.8813 0.8773 0.9612 0.9681 0.9665 0.9785 0.9943 0.9723 0.9509 0.9652 0.9782 0.9799 0.9745 0.9584 -2.4485 -2.4443 -2.4409 -2.3693 -2.6769 -2.7622 -2.7314 -2.7470 -2.5580 -2.3514 -2.3178 -2.5808 -2.6389 -2.6250 -2.5416 -2.5078 0.2266 -3897392.2880 
-25.8996 6.1390 11.0824 0.1440 69.1989 0.0175 0.2652 7.7386 0.0021 1.0127 0.0309 -2.4771 0.0631 7.9109 7.7802 7.7743 7.7475 7.7327 7.7360 7.7336 7.7002 7.7208 7.7398 7.6909 7.7254 7.7060 7.6901 7.7009 7.7337 1.4978 1.4954 0.8753 0.8773 0.9607 0.9672 0.9665 0.9785 0.9943 0.9723 0.9509 0.9652 0.9782 0.9799 0.9745 0.9561 -2.4485 -2.4443 -2.4409 -2.3913 -2.6769 -2.7622 -2.7314 -2.7373 -2.5580 -2.3514 -2.3178 -2.5803 -2.6389 -2.6418 -2.5397 -2.5078 0.2266 -3897386.3310 
-25.8996 6.1390 11.0824 0.1431 69.0674 0.0159 0.2627 7.7393 0.0023 1.0165 0.0543 -2.4733 0.0504 7.9109 7.7802 7.7741 7.7475 7.7327 7.7360 7.7336 7.7006 7.7208 7.7398 7.6909 7.7254 7.7060 7.6901 7.7009 7.7337 1.4978 1.4916 0.8831 0.8774 0.9607 0.9672 0.9665 0.9785 0.9943 0.9723 0.9509 0.9658 0.9782 0.9799 0.9745 0.9564 -2.4485 -2.4443 -2.4409 -2.3913 -2.6769 -2.7622 -2.7314 -2.7373 -2.5567 -2.3514 -2.3178 -2.5803 -2.6389 -2.6418 -2.5280 -2.5078 0.2266 -3897385.4098 
-25.9999 6.2781 11.0824 0.1431 68.9976 0.0159 0.2627 7.7378 0.0031 1.0308 0.0299 -2.4656 0.0422 7.9113 7.7802 7.7741 7.7475 7.7327 7.7360 7.7342 7.7011 7.7208 7.7398 7.6909 7.7254 7.7060 7.6901 7.7009 7.7337 1.4978 1.4916 0.8859 0.8762 0.9610 0.9678 0.9665 0.9785 0.9941 0.9723 0.9509 0.9663 0.9782 0.9799 0.9745 0.9564 -2.4485 -2.4443 -2.4491 -2.3850 -2.6769 -2.7654 -2.7314 -2.7373 -2.5567 -2.3551 -2.3178 -2.5805 -2.6389 -2.6402 -2.5349 -2.5078 0.2248 -3897387.7214 
-25.9999 6.2781 11.0824 0.1431 69.2565 0.0153 0.2627 7.7390 0.0031 1.0296 0.0212 -2.4816 0.0715 7.9095 7.7802 7.7745 7.7471 7.7327 7.7363 7.7342 7.7009 7.7208 7.7377 7.6918 7.7254 7.7060 7.6901 7.7006 7.7337 1.4978 1.4916 0.8859 0.8762 0.9610 0.9678 0.9665 0.9776 0.9941 0.9723 0.9516 0.9663 0.9781 0.9801 0.9745 0.9570 -2.4485 -2.4520 -2.4491 -2.3850 -2.6769 -2.7654 -2.7314 -2.7373 -2.5608 -2.3285 -2.3178 -2.5805 -2.6389 -2.6448 -2.5349 -2.5086 0.2249 -3897383.0068 
-26.0642 6.2781 11.0824 0.1434 69.2537 0.0127 0.2627 7.7390 0.0025 1.0049 0.0434 -2.5065 0.0476 7.9095 7.7794 7.7745 7.7476 7.7327 7.7363 7.7342 7.7023 7.7208 7.7377 7.6918 7.7254 7.7060 7.6906 7.7005 7.7337 1.4978 1.4916 0.8859 0.8762 0.9605 0.9678 0.9665 0.9773 0.9941 0.9723 0.9516 0.9663 0.9781 0.9785 0.9745 0.9570 -2.4485 -2.4520 -2.4491 -2.3850 -2.6769 -2.7628 -2.7314 -2.7373 -2.5593 -2.3285 -2.3178 -2.5805 -2.6495 -2.6381 -2.5349 -2.5086 0.2249 -3897386.3860 
-25.9992 6.4220 11.0824 0.1438 69.1502 0.0127 0.2627 7.7385 0.0018 1.0349 0.0267 -2.4933 0.0616 7.9095 7.7794 7.7738 7.7476 7.7327 7.7346 7.7344 7.7014 7.7215 7.7377 7.6918 7.7254 7.7061 7.6906 7.6996 7.7337 1.4978 1.4090 0.8859 0.8762 0.9605 0.9678 0.9665 0.9773 0.9941 0.9723 0.9521 0.9661 0.9781 0.9785 0.9755 0.9564 -2.4502 -2.4520 -2.4485 -2.3766 -2.6769 -2.7629 -2.7314 -2.7373 -2.5593 -2.3285 -2.3178 -2.5805 -2.6495 -2.6287 -2.5349 -2.5086 0.2249 -3897385.9978 
-26.0306 6.5144 11.0953 0.1438 69.1502 0.0127 0.2627 7.7387 0.0016 1.0094 0.0330 -2.4853 0.0787 7.9095 7.7794 7.7738 7.7476 7.7327 7.7352 7.7344 7.7014 7.7215 7.7377 7.6918 7.7250 7.7061 7.6910 7.6996 7.7337 1.4974 1.4090 0.8875 0.8762 0.9607 0.9679 0.9665 0.9773 0.9929 0.9723 0.9521 0.9661 0.9781 0.9785 0.9755 0.9564 -2.4502 -2.4520 -2.4377 -2.3766 -2.6963 -2.7629 -2.7479 -2.7373 -2.5593 -2.3332 -2.3178 -2.5805 -2.6495 -2.6287 -2.5349 -2.5086 0.2249 -3897389.1760 
-26.0306 6.5144 11.0953 0.1438 69.1502 0.0127 0.2627 7.7384 0.0026 1.0201 0.0221 -2.5376 0.0611 7.9106 7.7804 7.7746 7.7458 7.7327 7.7352 7.7344 7.7011 7.7215 7.7377 7.6918 7.7249 7.7061 7.6910 7.7005 7.7337 1.4977 1.4090 0.8794 0.8762 0.9607 0.9679 0.9665 0.9776 0.9929 0.9723 0.9521 0.9665 0.9781 0.9785 0.9749 0.9572 -2.4502 -2.4520 -2.4377 -2.3766 -2.6837 -2.7629 -2.7227 -2.7373 -2.5593 -2.3332 -2.3178 -2.5816 -2.6439 -2.6287 -2.5517 -2.5086 0.2249 -3897385.5569 
-26.0306 6.5836 11.0953 0.1438 69.2041 0.0149 0.2627 7.7382 0.0035 1.0184 0.0213 -2.4782 0.0795 7.9106 7.7804 7.7746 7.7458 7.7327 7.7352 7.7344 7.7011 7.7220 7.7377 7.6918 7.7249 7.7061 7.6910 7.7003 7.7342 1.4971 1.4090 0.8755 0.8762 0.9607 0.9684 0.9665 0.9776 0.9929 0.9723 0.9521 0.9679 0.9785 0.9778 0.9749 0.9568 -2.4502 -2.4557 -2.4377 -2.3766 -2.6765 -2.7540 -2.7227 -2.7369 -2.5593 -2.3332 -2.3178 -2.5817 -2.6415 -2.6287 -2.5436 -2.5086 0.2249 -3897385.5346 
-25.9100 6.5681 11.0953 0.1440 69.2041 0.0149 0.2627 7.7381 0.0034 1.0052 0.0236 -2.4820 0.0649 7.9106 7.7809 7.7743 7.7458 7.7327 7.7352 7.7344 7.7015 7.7219 7.7366 7.6918 7.7249 7.7061 7.6919 7.7002 7.7342 1.4971 1.4365 0.8695 0.8762 0.9607 0.9675 0.9656 0.9775 0.9929 0.9723 0.9521 0.9679 0.9785 0.9776 0.9749 0.9568 -2.4502 -2.4557 -2.4411 -2.3766 -2.6765 -2.7540 -2.7227 -2.7369 -2.5588 -2.3332 -2.3178 -2.5817 -2.6415 -2.6287 -2.5436 -2.5086 0.2255 -3897381.7833 
