Gene_ID,Gene_name,Fourier_score,P_value,FDR
YGR003W,CUL3,5.74226410388606,0.05092,0.277759922178988
YDR085C,AFR1,6.18093275375505,0.05097,0.277759922178988
YER070W,RNR1,5.89216729045987,0.05097,0.277759922178988
YBL047C,EDE1,6.20513223685391,0.05102,0.277759922178988
YDR116C,MRPL1,6.19857807648441,0.05102,0.277759922178988
YGR029W,ERV1,6.16267398525684,0.05103,0.277759922178988
YNL068C,FKH2,6.14273731936785,0.05105,0.277759922178988
YDL048C,STP4,6.11637531853952,0.05107,0.277759922178988
YKL096W,CWP1,6.25359101212669,0.05108,0.277759922178988
YLR214W,FRE1,6.23334982734737,0.0512,0.278141885325559
YHR151C,MTC6,6.10852515435738,0.05132,0.278307177497575
YPL241C,CIN2,5.80212533645014,0.05133,0.278307177497575
YJL071W,ARG2,6.01160262880864,0.0514,0.278416666666667
YEL037C,RAD23,6.11079516891877,0.05147,0.278418762088975
YDL197C,ASF2,6.24216784430115,0.0515,0.278418762088975
YMR142C,RPL13B,6.15003677101227,0.0516,0.278689855072464
YLR320W,MMS22,6.11135303527439,0.0517,0.278960424710425
YDL090C,RAM1,6.20596659619579,0.05177,0.278961464354528
YCL039W,GID7,6.1271353938927,0.0518,0.278961464354528
YMR272W-B,YMR272W-B,6.06336685834951,0.052,0.2795
YNL006W,LST8,6.16508954162354,0.052,0.2795
YBL029W,YBL029W,6.07002930444792,0.0521,0.279768491834774
YKL189W,HYM1,6.19792595639222,0.05223,0.280197408829175
YDR282C,YDR282C,6.1612694618281,0.05235,0.280248183556405
YDR421W,ARO80,6.08943948435866,0.0524,0.280248183556405
YBL052C,SAS3,6.20523304907962,0.05242,0.280248183556405
YNL233W,BNI4,6.20155180435275,0.05244,0.280248183556405
YOL093W,TRM10,5.97777383577683,0.05255,0.280353435114504
YMR031C,YMR031C,6.16764329761565,0.05256,0.280353435114504
YOL052C-A,DDR2,6.13238753802457,0.05268,0.280725643469971
YOR110W,TFC7,5.99010478351823,0.05279,0.281043904761905
YLR285W,NNT1,6.14672692205624,0.05286,0.281142559241706
YOR302W,YOR302W,6.21453228776654,0.05292,0.281142559241706
YOR211C,MGM1,6.1724790098981,0.05297,0.281142559241706
YGR201C,YGR201C,6.2130276001316,0.05303,0.281142559241706
YKL094W,YJU3,6.16594407146586,0.05306,0.281142559241706
YOL019W,YOL019W,6.12296671639781,0.05321,0.281294711992446
YPR018W,RLF2,6.11984214263311,0.05322,0.281294711992446
YHR163W,SOL3,6.11150973006956,0.05325,0.281294711992446
YDR461C-A,YDR461C-A,6.02360535388192,0.05329,0.281294711992446
YBL055C,YBL055C,6.03489775749068,0.05347,0.281765504241282
YIL010W,DOT5,6.13757516347663,0.05348,0.281765504241282
YGR238C,KEL2,6.04102377655817,0.05366,0.282444873000941
YBR264C,YPT10,6.1120706050373,0.05371,0.282444873000941
YLR216C,CPR6,6.03518708592563,0.05379,0.282491830985915
YGR007W,ECT1,6.22406150328137,0.05382,0.282491830985915
YGL062W,PYC1,6.03955289912452,0.05393,0.282745131086142
YMR193W,MRPL24,5.95866472664,0.05398,0.282745131086142
YOR328W,PDR10,6.11743362112952,0.05402,0.282745131086142
YPR188C,MLC2,6.1777389332365,0.05409,0.282846679139383
YDL112W,TRM3,5.52140552486894,0.05418,0.282990493942218
YPL219W,PCL8,6.16589291311042,0.05423,0.282990493942218
YDR428C,BNA7,6.15802097683819,0.05431,0.282990493942218
YJR072C,NPA3,6.17789704033534,0.05432,0.282990493942218
YNL310C,ZIM17,6.17952629910742,0.05469,0.283640740740741
YOL102C,TPT1,6.10793621099414,0.05469,0.283640740740741
YLR406C,RPL31B,6.05902928986929,0.0547,0.283640740740741
YBR207W,FTH1,6.16831589089877,0.05476,0.283640740740741
YBR193C,MED8,6.15584629176687,0.05477,0.283640740740741
YER104W,RTT105,6.11439739505179,0.05477,0.283640740740741
YJL041W,NSP1,5.94360668087186,0.0548,0.283640740740741
YJR093C,FIP1,6.13012959159603,0.05498,0.283934870848708
YJR042W,NUP85,6.04766691860776,0.05499,0.283934870848708
YDR292C,SRP101,5.98995469820655,0.05503,0.283934870848708
YPL112C,PEX25,6.04032698265243,0.05506,0.283934870848708
YHR107C,CDC12,5.98295331502618,0.05521,0.28444599078341
YGL140C,YGL140C,6.10432329842371,0.05535,0.284483731617647
YJR025C,BNA1,6.12968403421577,0.05537,0.284483731617647
YOL166W-A,YOL166W-A,5.98124107086063,0.05537,0.284483731617647
YPL220W,RPL1A,6.15225678965348,0.0555,0.284889807162534
YJL159W,HSP150,6.08876991482931,0.05573,0.285013424657534
YNR058W,BIO3,6.04483579118357,0.05575,0.285013424657534
YDR256C,CTA1,6.05810063981415,0.0558,0.285013424657534
YBR106W,PHO88,6.11982745755151,0.05582,0.285013424657534
YHR022C,YHR022C,6.05167190906281,0.05582,0.285013424657534
YPL164C,MLH3,5.80393507213932,0.05583,0.285013424657534
YJL004C,SYS1,6.1204454538124,0.0559,0.285110401459854
YJL136W-A,YJL136W-A,6.02380475726867,0.05603,0.285405646630237
YDR165W,TRM82,6.04066474059565,0.05606,0.285405646630237
YBR023C,CHS3,6.10193728032447,0.05619,0.285727852650494
YHL030W,ECM29,6.1031660345353,0.05628,0.285727852650494
YDR309C,GIC2,6.00844104803117,0.05636,0.285727852650494
YML034W,SRC1,6.12267588439135,0.05638,0.285727852650494
YLR271W,YLR271W,6.13167284588987,0.05647,0.285727852650494
YNL211C,YNL211C,6.14263610010112,0.05666,0.285727852650494
YJL160C,YJL160C,6.10869205839645,0.05669,0.285727852650494
YLR290C,YLR290C,6.13700347903649,0.05671,0.285727852650494
YJL074C,SMC3,5.89978499429725,0.05674,0.285727852650494
YEL042W,GDA1,6.05360271168551,0.05675,0.285727852650494
YKL065C,YET1,5.86981104000411,0.0568,0.285727852650494
YBR210W,ERV15,6.13380005724556,0.05684,0.285727852650494
YGR229C,SMI1,6.0190212023385,0.05686,0.285727852650494
YLR178C,TFS1,6.00929278292333,0.05688,0.285727852650494
YMR083W,ADH3,6.08956508480818,0.05689,0.285727852650494
YLR258W,GSY2,6.02399314568838,0.05711,0.286015035587189
YJL151C,SNA3,6.08958142071934,0.05717,0.286015035587189
YOR076C,SKI7,6.08921801856095,0.05722,0.286015035587189
YBR070C,ALG14,6.08996320626691,0.05728,0.286015035587189
YER003C,PMI40,6.11801645046561,0.05728,0.286015035587189
YMR267W,PPA2,6.12823875684375,0.05731,0.286015035587189
YBR143C,SUP45,5.8398023351615,0.0574,0.286015035587189
YDR382W,RPP2B,5.97893244032887,0.05742,0.286015035587189
YKL086W,SRX1,6.14111198946365,0.05749,0.286015035587189
YGR140W,CBF2,6.09883700340414,0.05751,0.286015035587189
YPL009C,TAE2,6.03326992165898,0.05751,0.286015035587189
YNL161W,CBK1,6.03238541164021,0.05758,0.286108622222222
YBR130C,SHE3,6.04933166071308,0.05784,0.286771946902655
YNL162W,RPL42A,6.10873786545555,0.05791,0.286771946902655
YCL005W,LDB16,6.03935361859222,0.05792,0.286771946902655
YOR243C,PUS7,6.14512257128761,0.05792,0.286771946902655
YCL044C,MGR1,6.09795526015711,0.05797,0.286771946902655
YER114C,BOI2,6.0929747729322,0.05804,0.286864367816092
YBL020W,RFT1,6.07447254363086,0.0582,0.28689417989418
YER158C,YER158C,6.11876023905323,0.0582,0.28689417989418
YIL052C,RPL34B,5.96156301739788,0.0582,0.28689417989418
YEL072W,RMD6,6.08794401916094,0.0583,0.287028785211268
YOR257W,CDC31,6.11948817392918,0.05833,0.287028785211268
YHR083W,SAM35,6.06373754676863,0.05842,0.287218821459982
YPR047W,MSF1,6.0836761701294,0.0585,0.287359402460457
YOR284W,HUA2,6.06326540939702,0.05861,0.287646971027217
YFL041W-A,YFL041W-A,6.05309352976551,0.05876,0.288130175438596
YOR141C,ARP8,6.01858269357176,0.0589,0.288400962379703
YLL012W,YEH1,6.0390564835612,0.05895,0.288400962379703
YNL192W,CHS1,6.1027120351849,0.05897,0.288400962379703
YEL043W,YEL043W,6.05690443921217,0.05907,0.2886375
YDL232W,OST4,6.09056175723127,0.05918,0.288922445414847
YNL135C,FPR1,6.0590389210632,0.0593,0.288930086956522
YIL026C,IRR1,5.88005456582796,0.05932,0.288930086956522
YDR121W,DPB4,6.08688021714787,0.05935,0.288930086956522
YLR354C,TAL1,5.99184666466541,0.05944,0.288930086956522
YOR074C,CDC21,6.00782506523717,0.05944,0.288930086956522
YBR236C,ABD1,6.00925331107418,0.05964,0.289575563258232
YHR004C,NEM1,6.02262401260822,0.05971,0.289575563258232
YDR516C,EMI2,6.08104591290153,0.05976,0.289575563258232
YPR082C,DIB1,6.08142932234528,0.05978,0.289575563258232
YJL035C,TAD2,6.00296505384895,0.05989,0.289857229437229
YEL020C,YEL020C,6.0463115441321,0.0601,0.290621972318339
YLR066W,SPC3,6.04953871002099,0.06032,0.291433707865169
YIL063C,YRB2,5.96455699901269,0.06063,0.291475190516511
YGL093W,SPC105,6.05710998570682,0.06072,0.291475190516511
YNR075W,COS10,6.05302070415615,0.06073,0.291475190516511
YJL121C,RPE1,6.06400284473613,0.06081,0.291475190516511
YOL098C,YOL098C,5.94310808731258,0.06085,0.291475190516511
YOL103W,ITR2,6.04076468903662,0.0609,0.291475190516511
YKL096W-A,CWP2,6.01671437203789,0.06101,0.291475190516511
YLR088W,GAA1,5.96545777439567,0.06104,0.291475190516511
YPL245W,YPL245W,5.79138077829826,0.06107,0.291475190516511
YFR043C,IRC6,5.95329623950083,0.06113,0.291475190516511
YDR107C,TMN2,6.09440508988624,0.0612,0.291475190516511
YLR373C,VID22,5.98007157858894,0.06123,0.291475190516511
YDR216W,ADR1,5.97983426824462,0.06125,0.291475190516511
YGL226C-A,OST5,5.9784562900032,0.06125,0.291475190516511
YBR227C,MCX1,5.99243153470205,0.0613,0.291475190516511
YIL120W,QDR1,6.00311806582979,0.06131,0.291475190516511
YJL141C,YAK1,6.0969625240683,0.06133,0.291475190516511
YOL151W,GRE2,6.06871060310962,0.06135,0.291475190516511
YAR018C,KIN3,6.05955463650501,0.06143,0.291475190516511
YLR059C,REX2,5.99947006212355,0.06145,0.291475190516511
YBR109C,CMD1,5.9519421022736,0.06146,0.291475190516511
YCR066W,RAD18,6.07934426710042,0.0615,0.291475190516511
YGR136W,LSB1,5.97534460942074,0.06157,0.291475190516511
YNL001W,DOM34,6.07460112718507,0.06158,0.291475190516511
YMR064W,AEP1,6.02758783494897,0.06168,0.29170152284264
YLR326W,YLR326W,5.80247375999808,0.06178,0.291927472527473
YGR206W,MVB12,5.99947641631049,0.06193,0.29238910472973
YNR003C,RPC34,6.03918657987687,0.062,0.292439814814815
YER011W,TIR1,5.95744329826242,0.0621,0.292439814814815
YDR148C,KGD2,6.0252417375296,0.06214,0.292439814814815
YIL070C,MAM33,5.92739810741806,0.06215,0.292439814814815
YPL084W,BRO1,6.05723000742236,0.06233,0.292735768261965
YLR025W,SNF7,6.00294017267197,0.06234,0.292735768261965
YBL035C,POL12,6.06475636718449,0.06237,0.292735768261965
YDL177C,YDL177C,6.0650165949748,0.06252,0.293193624161074
YLR021W,IRC25,6.00287699811166,0.06261,0.293369572506287
YCR059C,YIH1,5.91097634003855,0.06275,0.293708695652174
YJL069C,UTP18,5.73928199763288,0.06279,0.293708695652174
YNR062C,YNR062C,5.90602582472114,0.06284,0.293708695652174
YKR068C,BET3,6.05037835237378,0.06296,0.294023725981621
YGL247W,BRR6,5.99731441767035,0.06334,0.295551419031719
YLR353W,BUD8,6.0152694068368,0.06341,0.295631276063386
YNL329C,PEX6,5.97813232617326,0.06356,0.296083666666667
YDR108W,GSG1,6.02008674308751,0.06369,0.296442214820983
YNL286W,CUS2,5.89491998653806,0.06381,0.296753660565724
YDR150W,NUM1,6.06110582764186,0.06388,0.296832252701579
YNR027W,BUD17,5.86854536207711,0.06414,0.297731286307054
YDR115W,YDR115W,5.97109969008611,0.06418,0.297731286307054
YML018C,YML018C,5.99735555008859,0.06426,0.297855223880597
YGR202C,PCT1,5.90056859552399,0.06433,0.297932642916321
YDR004W,RAD57,5.91849164823661,0.06441,0.298056208609272
YBR289W,SNF5,5.99291205026401,0.06459,0.29844132231405
YNL315C,ATP11,6.01562962407063,0.0646,0.29844132231405
YKR083C,DAD2,5.94621285950443,0.0647,0.298594554455446
YLR422W,YLR422W,5.8955063109491,0.06474,0.298594554455446
YOR119C,RIO1,6.01527197763404,0.06498,0.299267269736842
YIL126W,STH1,5.99222737043573,0.06503,0.299267269736842
YBR071W,YBR071W,5.96571272886086,0.06505,0.299267269736842
YBR128C,ATG14,5.92780642198348,0.0651,0.299267269736842
YPL107W,YPL107W,5.93263020632017,0.06519,0.299434757600657
YNL237W,YTP1,5.8986682461542,0.06537,0.299839738348324
YJL176C,SWI3,5.82564937053797,0.06544,0.299839738348324
YBR233W-A,DAD3,5.97627451042675,0.0656,0.299839738348324
YDL092W,SRP14,5.92698710490523,0.0656,0.299839738348324
YER050C,RSM18,5.98493981992268,0.0656,0.299839738348324
YLR446W,YLR446W,5.77163026132544,0.0656,0.299839738348324
YDL081C,RPP1A,5.96929475860614,0.06586,0.300473898858075
YLL045C,RPL8B,5.96340168354195,0.0659,0.300473898858075
YPL167C,REV3,5.60002642093485,0.0659,0.300473898858075
YDR320C,SWA2,5.99004118087067,0.06598,0.3005934800326
YER060W-A,FCY22,6.00831930567818,0.06605,0.300650122050448
YMR158C-A,YMR158C-A,5.96713774681304,0.0661,0.300650122050448
YNL130C-A,DGR1,5.94562691816979,0.06648,0.301850932684509
YEL056W,HAT2,6.00079420192008,0.06652,0.301850932684509
YBR293W,VBA2,5.9627116505179,0.06655,0.301850932684509
YPR015C,YPR015C,5.96448028305217,0.06658,0.301850932684509
YML107C,PML39,5.98751216928379,0.06668,0.301967845659164
YBL037W,APL3,5.90823544082463,0.06682,0.301967845659164
YHR112C,YHR112C,5.90090950944215,0.06688,0.301967845659164
YOR326W,MYO2,5.92597805848357,0.06696,0.301967845659164
YLR276C,DBP9,5.78442794158706,0.06699,0.301967845659164
YMR017W,SPO20,5.95901211392647,0.06702,0.301967845659164
YGR256W,GND2,5.97956642970118,0.0671,0.301967845659164
YPR186C,PZF1,5.99677719793738,0.0671,0.301967845659164
YIR017C,MET28,5.99147176179176,0.06716,0.301967845659164
YGL253W,HXK2,5.99224847524515,0.0672,0.301967845659164
YLR078C,BOS1,5.98290682736104,0.0672,0.301967845659164
YER014W,HEM14,5.95939050640915,0.0673,0.302156099518459
YKL028W,TFA1,5.79461533486089,0.06735,0.302156099518459
YBR108W,AIM3,5.96442873846796,0.06748,0.302496551724138
YGR065C,VHT1,5.97589134838951,0.06758,0.302702083333333
YDL064W,UBC9,5.88815183252233,0.06774,0.303175820656525
YGR142W,BTN2,5.94202982715363,0.06781,0.30324632
YBR054W,YRO2,5.85486375732934,0.06796,0.303412529928172
YDR524C-B,YDR524C-B,5.88370199633138,0.06796,0.303412529928172
YEL017C-A,PMP2,5.9628412531666,0.06801,0.303412529928172
YBR184W,YBR184W,5.81189445332965,0.06843,0.305042822966507
YHL004W,MRP4,5.84391920235612,0.06855,0.305180175159236
YDR009W,GAL3,5.90653081936549,0.06857,0.305180175159236
YML031W,NDC1,5.92844624408299,0.06879,0.305915751789976
YEL003W,GIM4,5.78803640522817,0.06891,0.306205802861685
YDR265W,PEX10,5.9152675222654,0.06897,0.306228991262907
YAL013W,DEP1,5.96051225977189,0.06906,0.306385238095238
YER007C-A,TMA20,5.84772015694831,0.0692,0.306519809825674
YNL232W,CSL4,5.58041229326963,0.0692,0.306519809825674
YOR104W,PIN2,5.9762093150331,0.06927,0.30652128164557
YJR001W,AVT1,5.88460385781602,0.06931,0.30652128164557
YIR015W,RPR2,5.97649317007984,0.0694,0.306676679841897
YOR168W,GLN4,5.90253479163286,0.0695,0.306875987361769
YCR014C,POL4,5.88033877511279,0.06992,0.30848681925809
YBR254C,TRS20,5.879450401657,0.06998,0.308508044164038
YIL160C,POT1,5.87678919911402,0.07008,0.308705437352246
YDR338C,YDR338C,5.8920889354011,0.07016,0.308814488188976
YMR224C,MRE11,5.83676298567254,0.07029,0.309143273013375
YGL125W,MET13,5.79510132288456,0.07051,0.309867059748428
YHR031C,RRM3,5.93095558838116,0.0706,0.310018853102906
YBR149W,ARA1,5.8994212423231,0.07071,0.310258163265306
YPL223C,GRE1,5.95239606151519,0.071,0.310812734375
YER166W,DNF1,5.86593145762259,0.07105,0.310812734375
YPL106C,SSE1,5.92518564399719,0.07111,0.310812734375
YAL018C,YAL018C,5.93801648118457,0.07111,0.310812734375
YOR319W,HSH49,5.91683418443843,0.07113,0.310812734375
YPL042C,SSN3,5.93002161716615,0.07117,0.310812734375
YPL192C,PRM3,5.92642289647876,0.07127,0.311006479313037
YDR330W,UBX5,5.92029068529827,0.07168,0.312126459143969
YGL219C,MDM34,5.86407576281368,0.0717,0.312126459143969
YDR436W,PPZ2,5.85452078134405,0.07174,0.312126459143969
YPL250C,ICY2,5.89244101192905,0.07175,0.312126459143969
YGR252W,GCN5,5.85396315493024,0.07196,0.312796578538103
YPR176C,BET2,5.89047049359511,0.07217,0.312875715390565
YDR430C,CYM1,5.94167209082261,0.07219,0.312875715390565
YHL044W,YHL044W,5.79526896892385,0.07227,0.312875715390565
YEL018W,EAF5,5.82948325069292,0.07228,0.312875715390565
YOR023C,AHC1,5.83187426846509,0.07231,0.312875715390565
YGL133W,ITC1,5.81908850466556,0.07236,0.312875715390565
YBR251W,MRPS5,5.87546329279591,0.07237,0.312875715390565
YOR255W,OSW1,5.57118787673442,0.07291,0.314966692426584
YAL034W-A,MTW1,5.67664396970018,0.07302,0.315115793528505
YDR515W,SLF1,5.87401675971797,0.07311,0.315115793528505
YMR104C,YPK2,5.8075452977947,0.07314,0.315115793528505
YMR265C,YMR265C,5.90011306626456,0.07317,0.315115793528505
YDR349C,YPS7,5.72871448678887,0.07333,0.315405
YMR312W,ELP6,5.84377157453548,0.07335,0.315405
YBR034C,HMT1,5.7811040845547,0.07357,0.316081302681992
YKL219W,COS9,5.79783388457082,0.07367,0.316081302681992
YJL125C,GCD14,5.84147409165546,0.07371,0.316081302681992
YER094C,PUP3,5.8417453699696,0.07374,0.316081302681992
YAR042W,SWH1,5.86762214249422,0.07379,0.316081302681992
YKL161C,KDX1,5.90078057782201,0.07391,0.316196403978577
YOR336W,KRE5,5.75206814666948,0.07393,0.316196403978577
YOR130C,ORT1,5.91390859934026,0.07405,0.31641106870229
YPL170W,DAP1,5.88116348502212,0.07413,0.31641106870229
YLR307C-A,YLR307C-A,5.87215429991851,0.07415,0.31641106870229
YOR072W-B,YOR072W-B,5.81631205098127,0.07425,0.316596109839817
YPL152W-A,YPL152W-A,5.85355585003498,0.07448,0.317334756097561
YOR059C,YOR059C,5.86431617015882,0.0747,0.31781443768997
YBR028C,YBR028C,5.85872623752101,0.07481,0.31781443768997
YDR334W,SWR1,5.85192822671319,0.07481,0.31781443768997
YJR136C,TTI2,5.83126542108674,0.07482,0.31781443768997
YMR145C,NDE1,5.85127669324706,0.07509,0.318443948562784
YJR127C,RSF2,5.8991594905465,0.0751,0.318443948562784
YGL164C,YRB30,5.81914232078826,0.07523,0.318443948562784
YNL220W,ADE12,5.88856683337218,0.07527,0.318443948562784
YMR279C,YMR279C,5.62546289930865,0.07528,0.318443948562784
YJL036W,SNX4,5.75324279470832,0.07531,0.318443948562784
YAL055W,PEX22,5.84292928539474,0.07545,0.318735471698113
YDR078C,SHU2,5.8608421033998,0.07552,0.318735471698113
YHR113W,YHR113W,5.88575541369704,0.07555,0.318735471698113
YHR035W,YHR035W,5.88269061300757,0.07564,0.318874509803922
YHL023C,NPR3,5.81430841854588,0.07577,0.319181838733986
YHL038C,CBP2,5.81294008162296,0.07596,0.319741265060241
YJR115W,YJR115W,5.82629248496459,0.0762,0.320395263157895
YJL054W,TIM54,5.86290961347536,0.07623,0.320395263157895
YCR084C,TUP1,5.83983692809113,0.07635,0.320417792792793
YFR044C,DUG1,5.82894267503894,0.07635,0.320417792792793
YMR221C,YMR221C,5.79330170687785,0.07644,0.320554838709677
YOR157C,PUP1,5.78493364119967,0.07663,0.32071369760479
YIL066C,RNR3,5.82627808304072,0.07663,0.32071369760479
YDR468C,TLG1,5.8715316220482,0.07665,0.32071369760479
YJL013C,MAD3,5.81041829774164,0.07692,0.321602692595363
YLR107W,REX3,5.77679193019616,0.07708,0.322009029850746
YNL251C,NRD1,5.86047623985055,0.07718,0.322009029850746
YGL021W,ALK1,5.84932706620438,0.07719,0.322009029850746
YER118C,SHO1,5.8079882555064,0.07726,0.322028986587183
YBR096W,YBR096W,5.85112527264,0.07731,0.322028986587183
YMR171C,EAR1,5.7834223592007,0.07752,0.322663291139241
YNL273W,TOF1,5.83779826055307,0.0777,0.323097843866171
YBR083W,TEC1,5.84782687146343,0.07774,0.323097843866171
YPL043W,NOP4,5.83970385857036,0.07789,0.323433259259259
YOR173W,DCS2,5.83749069265777,0.078,0.323433259259259
YOL087C,YOL087C,5.87062935866566,0.07804,0.323433259259259
YPL210C,SRP72,5.82832785281305,0.07807,0.323433259259259
YLR341W,SPO77,5.85035234082521,0.07811,0.323433259259259
YPL150W,YPL150W,5.74450010164347,0.07855,0.324864523281596
YGR144W,THI4,5.82195857312981,0.0786,0.324864523281596
YDL079C,MRK1,5.79844622889588,0.07863,0.324864523281596
YLR146C,SPE4,5.77708882043268,0.07872,0.324996159527326
YKL116C,PRR1,5.71786789273414,0.07913,0.326447749077491
YER106W,MAM1,5.81625075362018,0.07919,0.326454351032448
YBR191W,RPL21A,5.82633871341292,0.07926,0.32650213706706
YLR275W,SMD2,5.75544745295096,0.07955,0.327455449189985
YOL120C,RPL18A,5.80941369463156,0.07976,0.328078292862399
YGL156W,AMS1,5.74811133165897,0.07983,0.328124779411765
YPL156C,PRM4,5.82344826629328,0.07999,0.328540852314475
YPR013C,YPR013C,5.69419684101105,0.08012,0.328796991929567
YNL193W,YNL193W,5.82179020436732,0.08017,0.328796991929567
YGL249W,ZIP2,5.64677601434526,0.08028,0.328849854439592
YMR161W,HLJ1,5.78526538052898,0.08032,0.328849854439592
YKL043W,PHD1,5.82562286369616,0.08052,0.328849854439592
YOR320C,GNT1,5.82224947196542,0.08053,0.328849854439592
YPR134W,MSS18,5.79565778223278,0.08057,0.328849854439592
YIL134C-A,YIL134C-A,5.69791769909756,0.08058,0.328849854439592
YAL038W,CDC19,5.83095817323531,0.08069,0.328849854439592
YOL017W,ESC8,5.75966038610576,0.08069,0.328849854439592
YDL003W,MCD1,5.73404670553353,0.08077,0.328849854439592
YLR372W,SUR4,5.80504938473637,0.08083,0.328849854439592
YOR297C,TIM18,5.72084420763641,0.08083,0.328849854439592
YKL042W,SPC42,5.7911084728044,0.0812,0.329684336475707
YKR021W,ALY1,5.79001155003451,0.08122,0.329684336475707
YHR201C,PPX1,5.77141594683559,0.08129,0.329684336475707
YDR079W,PET100,5.70052061077892,0.08133,0.329684336475707
YHR051W,COX6,5.78923665844743,0.08133,0.329684336475707
YKL023W,YKL023W,5.74967382017244,0.08139,0.32968847826087
YDR473C,PRP3,5.71571826101925,0.0815,0.329895003620565
YPR062W,FCY1,5.81902639539093,0.0816,0.330060781476122
YDL240W,LRG1,5.7062085689734,0.08168,0.330145480838756
YFR008W,FAR7,5.77294762579502,0.08179,0.330351228323699
YOR133W,EFT1,5.73787689815187,0.08212,0.331035315186246
YMR237W,BCH1,5.78968894519139,0.08213,0.331035315186246
YNL236W,SIN4,5.77925760197185,0.08214,0.331035315186246
YBR088C,POL30,5.57560180003709,0.08222,0.331035315186246
YHL021C,AIM17,5.71693309269955,0.08234,0.331035315186246
YER149C,PEA2,5.74053928581144,0.08243,0.331035315186246
YBR214W,SDS24,5.76253242323347,0.08253,0.331035315186246
YMR298W,LIP1,5.74175207959168,0.08257,0.331035315186246
YOR116C,RPO31,5.72026536848098,0.0826,0.331035315186246
YPR085C,ASA1,5.75827793889945,0.0826,0.331035315186246
YJL016W,YJL016W,5.76202571804357,0.08267,0.331035315186246
YKL134C,OCT1,5.75017008879138,0.08267,0.331035315186246
YHR187W,IKI1,5.7623388548267,0.08294,0.33187874015748
YLL028W,TPO1,5.78072167977273,0.08311,0.332146770759404
YGR285C,ZUO1,5.72023868137511,0.0832,0.332146770759404
YOR149C,SMP3,5.53633276877133,0.08321,0.332146770759404
YDR538W,PAD1,5.78423518598753,0.08336,0.332146770759404
YLR048W,RPS0B,5.61367313040196,0.08344,0.332146770759404
YGL100W,SEH1,5.69694306724998,0.08345,0.332146770759404
YDL030W,PRP9,5.68330771171503,0.08351,0.332146770759404
YLR370C,ARC18,5.77624166158863,0.08355,0.332146770759404
YLR421C,RPN13,5.74052465300346,0.08363,0.332146770759404
YNR043W,MVD1,5.7456759895377,0.08366,0.332146770759404
YHR069C,RRP4,5.76986574356856,0.08369,0.332146770759404
YER115C,SPR6,5.7420909843107,0.08372,0.332146770759404
YCR005C,CIT2,5.77117455283464,0.0838,0.332228368794326
YCR048W,ARE1,5.7529520279334,0.08401,0.332824875974486
YIR025W,MND2,5.58347987996128,0.08431,0.333776841359773
YBL056W,PTC3,5.78364186372851,0.08452,0.33378305785124
YKR075C,YKR075C,5.73216291198274,0.08455,0.33378305785124
YDR163W,CWC15,5.74201155382331,0.08458,0.33378305785124
YBL068W,PRS4,5.6929821135688,0.0846,0.33378305785124
YMR220W,ERG8,5.71485067810613,0.08469,0.33378305785124
YKL125W,RRN3,5.69734203606624,0.08475,0.33378305785124
YLR057W,YLR057W,5.75148573577943,0.08481,0.33378305785124
YIL148W,RPL40A,5.72216921080724,0.08483,0.33378305785124
YCR073W-A,SOL2,5.7061580122349,0.08493,0.33378305785124
YKL011C,CCE1,5.75703351045906,0.08499,0.33378305785124
YNL249C,MPA43,5.75794545330592,0.08505,0.33378305785124
YAL046C,AIM1,5.72889825916332,0.08522,0.33378305785124
YPL131W,RPL5,5.72670763808048,0.08533,0.33378305785124
YMR070W,MOT3,5.75756489943837,0.08534,0.33378305785124
YBR284W,YBR284W,5.78125156661516,0.08546,0.33378305785124
YPL101W,ELP4,5.73981783476191,0.08565,0.33378305785124
YHR129C,ARP1,5.74029598354079,0.08568,0.33378305785124
YPL174C,NIP100,5.75893768829135,0.0857,0.33378305785124
YKL195W,MIA40,5.73945658888221,0.08572,0.33378305785124
YCR033W,SNT1,5.74278586594082,0.08576,0.33378305785124
YLR207W,HRD3,5.72310930209684,0.0858,0.33378305785124
YER144C,UBP5,5.67563779442558,0.08589,0.33378305785124
YER027C,GAL83,5.73805040756263,0.0859,0.33378305785124
YHR092C,HXT4,5.67555296891912,0.08594,0.33378305785124
YDR469W,SDC1,5.71474844707,0.08597,0.33378305785124
YLR038C,COX12,5.71234006870919,0.08597,0.33378305785124
YDR476C,YDR476C,5.73741224656009,0.08606,0.33378305785124
YBL099W,ATP1,5.72499328693449,0.08615,0.33378305785124
YDL124W,YDL124W,5.38053011165669,0.08619,0.33378305785124
YPR052C,NHP6A,5.74300909127406,0.08622,0.33378305785124
YOR385W,YOR385W,5.7041483283912,0.08623,0.33378305785124
YJL045W,YJL045W,5.73737187380929,0.08636,0.33378305785124
YGL019W,CKB1,5.72710537569391,0.08637,0.33378305785124
YKL182W,FAS1,5.67220350090557,0.08648,0.33378305785124
YDL200C,MGT1,5.6880670141971,0.08649,0.33378305785124
YEL016C,NPP2,5.70731398752601,0.08656,0.33378305785124
YJL057C,IKS1,5.72714590716876,0.08657,0.33378305785124
YLR330W,CHS5,5.53610466566327,0.08667,0.33378305785124
YPR049C,ATG11,5.27797283572434,0.08667,0.33378305785124
YOL104C,NDJ1,5.05217711555361,0.0867,0.33378305785124
YOL005C,RPB11,5.38570254687148,0.08694,0.334171428571429
